Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4700	-14058.56	-14510.41	451.8536	93.4017	7.056319
4710	-14092.58	-14526.97	434.389	83.11226	7.295515
4720	-14109.59	-14545.51	435.9168	79.11967	7.269287
4730	-14032.75	-14491.92	459.1662	83.80407	6.99921
4740	-14046.75	-14504.53	457.7784	79.61735	6.996765
4750	-14039.8	-14500.83	461.033	92.32844	6.963764
4760	-14079.58	-14535.44	455.8667	84.5787	7.039624
4770	-14082.93	-14531.79	448.8595	80.9436	7.115372
4780	-14027.46	-14490.9	463.4411	82.14824	6.941909
4790	-14053.67	-14509.39	455.715	88.39865	7.037819
4800	-14056.12	-14510.14	454.0132	90.03477	7.05128
4810	-14015.22	-14466.63	451.4059	85.18742	7.092365
4820	-14060.58	-14510.45	449.874	84.55786	7.110474
4830	-14065.89	-14509.1	443.2034	83.3307	7.189588
4840	-14056.04	-14500.27	444.2285	85.8976	7.175458
4850	-14047.71	-14511.96	464.2557	88.35242	6.941275
4860	-14065.91	-14512.85	446.9342	80.20382	7.135991
4870	-14030.49	-14504.27	473.7842	83.13735	6.821643
4880	-14054.02	-14524.35	470.326	85.73811	6.871374
4890	-14057.98	-14516.36	458.3779	85.62494	7.010713
4900	-14057.2	-14507.93	450.7212	83.00144	7.098802
4910	-14031.07	-14492.97	461.9063	84.89066	6.968719
4920	-14035.08	-14488.18	453.1018	94.92902	7.032188
4930	-14085.79	-14529.53	443.7413	83.74072	7.183264
4940	-14075.81	-14532.96	457.1447	90.47564	7.014753
4950	-14053.02	-14509.95	456.9337	84.58516	7.027015
4960	-14068.37	-14510.18	441.8095	85.49369	7.204472
4970	-14009.64	-14492.69	483.0445	88.94787	6.728979
4980	-14044.19	-14502.54	458.3572	84.36166	7.009875
4990	-14046.7	-14503.74	457.0395	80.66824	7.012792
5000	-14035.13	-14507.98	472.8517	82.45491	6.82919
5010	-14074.91	-14506.9	431.9879	82.06495	7.324779
5020	-14026.3	-14487.31	461.0107	82.64725	6.973553
5030	-14043	-14487.71	444.7174	83.87622	7.171632
5040	-14050.08	-14502.82	452.7425	82.67479	7.073667
5050	-14100.24	-14529.16	428.9166	83.9307	7.359895
5060	-14065.13	-14522.78	457.6497	82.10571	7.012241
5070	-14090.38	-14537.88	447.4988	86.73047	7.135793
5080	-14052.25	-14517.8	465.5449	81.04096	6.909877
5090	-14081.23	-14539.2	457.9718	82.02117	7.007973
5100	-14105.23	-14543.59	438.3651	83.86531	7.247374
5110	-14052.88	-14507.96	455.0781	88.7904	7.043886
5120	-14070.6	-14524.66	454.0565	82.28627	7.056607
5130	-14071.99	-14518.18	446.1837	84.50113	7.154138
5140	-14084.94	-14541.58	456.6334	83.00036	7.027568
5150	-14061.97	-14514.83	452.8623	82.38812	7.071425
5160	-14055.29	-14504.53	449.2362	86.55851	7.116103
5170	-14021.89	-14476.86	454.9677	84.51968	7.050203
5180	-14061.26	-14506.83	445.5711	85.36021	7.160653
5190	-14072.16	-14534.32	462.1688	88.31745	6.964958
5200	-14004	-14473.82	469.8243	83.5208	6.870922
5210	-14084.86	-14521.65	436.7852	82.34607	7.266539
5220	-14072.01	-14516.39	444.3844	87.60691	7.168997
5230	-14055.69	-14507.26	451.5717	80.72612	7.080852
5240	-14060.54	-14517.46	456.9197	92.38776	7.00799
5250	-14049.69	-14501.72	452.0261	82.24736	7.081167
5260	-14050.84	-14516.64	465.8018	84.56925	6.922136
5270	-14066.87	-14511.23	444.3656	82.71116	7.175039
5280	-14116.35	-14531.43	415.0795	81.66835	7.531639
5290	-14055.29	-14501.79	446.5037	87.29405	7.145761
5300	-14052.77	-14513.34	460.567	82.37699	6.977862
5310	-14038.74	-14503.1	464.3625	88.04694	6.940489
5320	-14022.41	-14495.24	472.8297	85.08727	6.840604
5330	-14037.88	-14509.1	471.2179	86.24962	6.861786
5340	-14059.27	-14519.88	460.6141	84.79877	6.983819
5350	-14043.32	-14509.52	466.1965	80.0342	6.894489
5360	-14071.74	-14520.8	449.0624	84.362	7.120052
5370	-14040.69	-14522.94	482.2427	89.77491	6.737892
5380	-14097.18	-14544.41	447.2309	73.92862	7.072518
5390	-14066.4	-14510.08	443.6809	84.1874	7.183923
5400	-14082.6	-14516.34	433.7435	84.6668	7.300999
5410	-14044.96	-14494.81	449.8535	83.39867	7.109878
5420	-14077.76	-14534.42	456.6611	81.31904	7.020885
5430	-13992.75	-14475.49	482.7422	89.60885	6.732385
5440	-14065.72	-14492.09	426.3716	78.85922	7.389115
5450	-14054.66	-14507.55	452.8865	82.87947	7.072434
5460	-14079.27	-14521.64	442.367	90.22296	7.179562
5470	-14100.71	-14550	449.2815	80.49019	7.108139
5480	-14066.23	-14522.09	455.8561	79.86823	7.022612
5490	-14107.89	-14526.38	418.4938	83.08462	7.486844
5500	-14032.88	-14500.68	467.8062	89.48443	6.899324
5510	-14054.28	-14511.05	456.7753	84.78931	7.029081
5520	-14064.24	-14500.11	435.8694	81.37732	7.276661
5530	-14085.64	-14515.06	429.4237	78.09725	7.347122
5540	-14086.61	-14519.3	432.6918	78.99932	7.309561
5550	-14005.97	-14481.81	475.8451	91.34945	6.806157
5560	-14048.18	-14501.87	453.6934	87.81174	7.062259
5570	-14064.44	-14517.64	453.1936	91.7434	7.052007
5580	-14038.27	-14500.98	462.7024	81.40332	6.947071
5590	-14084.76	-14523.49	438.738	79.91569	7.237125
5600	-14052.98	-14502.54	449.563	88.38395	7.107465
5610	-14048.57	-14523.51	474.9493	86.42636	6.818832
5620	-14051.98	-14511.33	459.348	86.98116	6.998965
5630	-14091.03	-14526.15	435.115	83.33268	7.28665
5640	-14106.4	-14517.62	411.2173	82.44288	7.576721
5650	-14058.46	-14515.05	456.5903	84.45808	7.030936
5660	-14042.94	-14510.66	467.7261	90.94216	6.896395
5670	-14054.12	-14509.05	454.9379	90.67872	7.038237
5680	-14075.62	-14525.02	449.4047	88.88255	7.10743
5690	-14064.28	-14515.78	451.5004	84.44091	7.091193
5700	-14070.49	-14512.52	442.0399	86.17754	7.200268
5710	-14045.47	-14493.16	447.6918	91.34991	7.114348
5720	-14056.08	-14527.55	471.4699	85.11215	6.856649
5730	-14002.86	-14480.7	477.8324	85.83067	6.784074
5740	-14046.23	-14520.46	474.2307	97.0595	6.797297
5750	-14053.6	-14537.17	483.5669	87.81935	6.72207
5760	-14049.38	-14496.24	446.8593	84.21779	7.146171
5770	-14059.89	-14522.11	462.2202	80.44487	6.947083
5780	-14075.38	-14519.25	443.8679	80.40702	7.175066
5790	-14065.25	-14489.44	424.1977	75.90118	7.401727
5800	-14082.36	-14514.25	431.8879	77.33715	7.311154
5810	-14101.82	-14526.81	424.9996	84.72857	7.404057
5820	-14049.18	-14522.16	472.9824	93.55816	6.829422
5830	-14086.65	-14533.92	447.2729	88.17652	7.134131
5840	-14053.65	-14486.14	432.4889	84.75234	7.315606
5850	-14038.85	-14492.93	454.0829	85.40392	7.06093
5860	-14066.69	-14517.47	450.7778	86.16113	7.098895
5870	-14092.28	-14538.98	446.6983	82.20921	7.14586
5880	-14072.56	-14534.39	461.8289	85.26129	6.970092
5890	-14053.53	-14514.17	460.6377	86.13223	6.98446
5900	-14050.72	-14500.47	449.7541	83.89619	7.111598
5910	-14061.85	-14495.62	433.765	84.19183	7.301699
5920	-14080.89	-14537.79	456.8975	89.205	7.022149
5930	-14090.09	-14549.24	459.1475	90.36427	6.993044
5940	-14062.03	-14515.62	453.584	84.16001	7.066264
5950	-14040.03	-14509.33	469.296	83.36885	6.876627
5960	-14029.88	-14502.88	473.001	84.31655	6.836129
5970	-14087.42	-14533.23	445.8131	88.24599	7.150424
5980	-14047.39	-14516.43	469.0458	84.62584	6.883933
5990	-14011.38	-14492.69	481.3164	93.92744	6.739019
6000	-14068.16	-14516.12	447.9618	90.67096	7.11521
6010	-14061.65	-14520.35	458.7009	82.75961	7.001885
6020	-14074.34	-14507.17	432.8281	82.92973	7.314424
6030	-14085.61	-14536.74	451.1219	81.85091	7.090939
6040	-14093.55	-14528.94	435.3915	79.73514	7.278377
6050	-14095.08	-14543.18	448.1002	84.43684	7.13146
6060	-14102.85	-14541.88	439.026	89.59162	7.220339
6070	-14108.69	-14537.06	428.3658	83.09045	7.368016
6080	-14068.35	-14516.59	448.2447	82.56394	7.127851
6090	-14064.61	-14509.1	444.4872	84.46999	7.174232
6100	-14018.17	-14481.39	463.2246	91.18635	6.944961
6110	-14082.45	-14531.09	448.641	82.63936	7.123206
6120	-14069.89	-14519.63	449.7314	83.81412	7.1118
6130	-14029.47	-14492.96	463.4971	93.31707	6.932114
6140	-14076.31	-14509.94	433.631	81.99884	7.304723
6150	-14042.71	-14517.37	474.6632	92.12931	6.816796
6160	-14088.76	-14511.3	422.5413	77.96873	7.434758
6170	-14075.32	-14515.64	440.3198	77.85377	7.205943
6180	-14028.36	-14482.62	454.2592	87.37716	7.056757
6190	-14054.03	-14495.97	441.9391	87.52908	7.197201
6200	-14076.32	-14514.36	438.0354	83.08541	7.251642
6210	-14073.91	-14507.22	433.3129	81.99579	7.308601
6220	-14077.07	-14511.35	434.2781	82.02544	7.296849
6230	-14043.48	-14492.45	448.9693	84.41983	7.121165
6240	-14026.25	-14472.28	446.032	90.68487	7.136416
6250	-14069	-14526.38	457.3873	84.10415	7.020981
6260	-14050.03	-14505.77	455.7414	88.24019	7.037932
6270	-14055.48	-14498.23	442.7472	83.74904	7.195135
6280	-14102.7	-14524.07	421.3691	81.20225	7.454933
6290	-14085.97	-14527.33	441.3634	78.97472	7.199658
6300	-14069.71	-14527.92	458.2159	83.45873	7.009759
6310	-14073.21	-14508.13	434.9195	80.88552	7.287474
6320	-14026.21	-14483.43	457.2215	89.74456	7.016711
6330	-14045.28	-14502.05	456.7755	84.12021	7.028281
6340	-14052.57	-14501.17	448.6026	84.30348	7.125493
6350	-14048.43	-14508.85	460.415	84.15598	6.985089
6360	-14061.58	-14509.33	447.7509	83.66599	7.13533
6370	-14078.15	-14521.47	443.3144	83.72072	7.188361
6380	-14079.71	-14522.34	442.6273	81.16918	7.193046
6390	-14056.14	-14519.13	462.9929	87.33848	6.956834
6400	-14098.4	-14521.28	422.8794	77.68643	7.429248
6410	-14022.98	-14482.41	459.4255	80.26285	6.980641
6420	-14084.72	-14538.63	453.9093	81.72316	7.056397
6430	-14086.27	-14517.18	430.9103	82.47897	7.337839
6440	-14098.16	-14515.87	417.7078	81.06553	7.50014
6450	-14072.93	-14514.33	441.4038	88.45779	7.199446
6460	-14078.68	-14528.38	449.6978	87.28551	7.109193
6470	-14081.36	-14529.92	448.5661	85.82948	7.125053
6480	-14076.45	-14518.66	442.2108	80.78412	7.197005
6490	-14043.52	-14506.27	462.7466	86.9151	6.959922
6500	-14071.17	-14513.61	442.4355	85.38359	7.197347
6510	-14036.07	-14495.82	459.745	81.23852	6.982532
6520	-14032.09	-14498.81	466.7177	95.08731	6.887801
6530	-14059.7	-14516.45	456.7495	83.04276	7.026287
6540	-14082.61	-14513.05	430.4428	84.06032	7.341445
6550	-14027.03	-14487.71	460.6823	88.6728	6.981039
6560	-14081.17	-14521.31	440.1393	85.93185	7.222977
6570	-14057.36	-14504.83	447.4615	88.80976	7.129589
6580	-14052.75	-14502.76	450.0174	88.1071	7.103227
6590	-14072.56	-14543.18	470.6264	86.18401	6.86856
6600	-14060.91	-14513.31	452.3999	81.02533	7.072008
6610	-14081.81	-14518.18	436.3726	82.88106	7.271685
6620	-14055.8	-14510.45	454.647	85.16095	7.054315
6630	-14053.46	-14521.06	467.6016	79.98469	6.876525
6640	-14054.82	-14518.08	463.2587	90.37869	6.947501
6650	-14076.79	-14516.92	440.1302	83.95163	7.226277
6660	-14058.83	-14492.91	434.088	87.67107	7.286216
6670	-14085.92	-14534.78	448.8607	93.12881	7.090272
6680	-14063.77	-14526.46	462.6849	88.03572	6.95956
6690	-14051.85	-14497.16	445.3112	85.74137	7.163127
6700	-14072.05	-14517.17	445.1236	78.97652	7.152056
6710	-14075.57	-14509.6	434.0318	82.43728	7.29999
6720	-14119.91	-14542.66	422.7576	77.16688	7.428366
6730	-14137.55	-14541.63	404.0845	76.21233	7.667829
6740	-14087.64	-14523.87	436.2293	79.03779	7.264963
6750	-14109.68	-14545.51	435.8222	81.48673	7.277407
6760	-14060.35	-14491.57	431.2197	80.97282	7.33334
6770	-14061.7	-14501.93	440.2288	83.76771	7.225198
6780	-14021.86	-14491.81	469.9587	85.61363	6.875441
6790	-14053.02	-14514.53	461.5069	88.454	6.972191
6800	-14057.05	-14513.87	456.825	86.79234	7.028196
6810	-14073.73	-14534.44	460.7079	86.55436	6.983573
6820	-14096.68	-14562.04	465.3694	83.56697	6.924419
6830	-14114.15	-14550.01	435.8564	85.61733	7.273759
6840	-14068.74	-14515.84	447.0982	88.15735	7.136181
6850	-14053.51	-14515.36	461.8433	85.16764	6.96982
6860	-14065.77	-14516.36	450.5924	81.29982	7.095438
6870	-14078.91	-14507.4	428.4894	86.52938	7.355923
6880	-14043.99	-14504.2	460.2054	85.34719	6.989202
6890	-14096.06	-14537.32	441.2533	89.07873	7.198165
6900	-14074.7	-14532.88	458.1818	84.60381	7.012283
6910	-14096.93	-14533.22	436.2915	74.57706	7.228454
6920	-14093.4	-14552.73	459.3263	86.53566	6.999546
6930	-14041.32	-14509.83	468.5071	89.61679	6.891227
6940	-14060.42	-14542.5	482.082	88.60326	6.739672
6950	-14049.71	-14524.63	474.9203	87.01624	6.819971
6960	-14062.1	-14535.63	473.5314	84.8683	6.831708
6970	-14070.76	-14519.35	448.5903	95.33925	7.076386
6980	-14072.57	-14525.53	452.9647	85.30854	7.074048
6990	-14049.06	-14513.3	464.2368	86.30009	6.942745
7000	-14071.4	-14526.57	455.1686	90.15468	7.037957
7010	-14091.48	-14534.56	443.0738	81.63901	7.18879
7020	-14129.34	-14565.64	436.2985	83.74219	7.272142
7030	-14089.42	-14523.53	434.1054	81.49298	7.298483
7040	-14065.1	-14514.52	449.4178	83.20123	7.114827
7050	-14077.26	-14518.39	441.1276	82.77748	7.214241
7060	-14044.37	-14495.71	451.3419	90.34203	7.079529
7070	-14058.49	-14514.83	456.3427	86.70886	7.033848
7080	-14035.93	-14496.64	460.7053	92.94878	6.964075
7090	-14041.86	-14518.53	476.6697	90.19256	6.799409
7100	-14045.07	-14517.88	472.8033	86.96955	6.844263
7110	-14061.43	-14523.74	462.3089	88.04179	6.963822
7120	-14013.41	-14489.04	475.6313	89.61072	6.811738
7130	-14055.31	-14498.46	443.1448	83.8686	7.190382
7140	-14042.07	-14521.41	479.3322	90.31946	6.769732
7150	-14031.24	-14499.88	468.6362	86.30698	6.891774
7160	-14097.28	-14535.73	438.4539	81.67349	7.245437
7170	-14095.64	-14527.85	432.2154	77.77807	7.309608
7180	-14059.15	-14501.89	442.7416	80.6951	7.190129
7190	-14035.51	-14520.56	485.0423	89.57673	6.706716
7200	-14090.98	-14523.62	432.6461	86.30757	7.308772
7210	-14062.37	-14526.25	463.8811	88.79564	6.944732
7220	-14086.99	-14532.29	445.2975	85.15634	7.164106
7230	-14112.63	-14556.18	443.5526	81.08212	7.181379
7240	-14078.3	-14518.59	440.2947	84.01821	7.224274
7250	-14035.8	-14518.72	482.9156	91.10375	6.729143
7260	-14029.78	-14478.33	448.5498	83.49209	7.125613
7270	-14099.56	-14544.01	444.4563	83.39719	7.174593
7280	-14098.78	-14537.77	438.9907	86.68625	7.234043
7290	-14091.63	-14563.68	472.0559	84.66186	6.848476
7300	-14035.5	-14508.26	472.7645	89.02412	6.844476
7310	-14071.56	-14517.97	446.4163	82.77474	7.150346
7320	-14049.52	-14532.59	483.0665	86.75143	6.725751
7330	-14034.22	-14498.21	463.9884	90.58864	6.938735
7340	-14096.65	-14533.38	436.7255	89.39499	7.247181
7350	-14070.41	-14517.68	447.2675	82.20191	7.13892
7360	-14034.37	-14488.73	454.3537	83.5825	7.056266
7370	-14062.06	-14531.58	469.52	84.97636	6.879241
7380	-14117.88	-14542.71	424.8352	80.46184	7.411829
7390	-14060.11	-14537.42	477.3142	90.25351	6.792174
7400	-14080.01	-14531.86	451.8499	84.04379	7.086766
7410	-14070.63	-14518.21	447.5845	84.7975	7.137473
7420	-14033.67	-14507.03	473.3603	89.67669	6.836983
7430	-14060.62	-14530.68	470.0634	87.66397	6.875873
7440	-14036.36	-14495.66	459.3008	85.92629	6.999992
7450	-14050.79	-14498.61	447.8147	88.20976	7.12787
7460	-14066.09	-14538.38	472.2962	86.88149	6.850021
7470	-14052.9	-14493.57	440.67	75.26356	7.177883
7480	-14061.12	-14505.01	443.8911	90.55869	7.160762
7490	-14080.42	-14512.57	432.1462	78.51354	7.314344
7500	-14067.52	-14525.12	457.6022	81.98938	7.012349
7510	-14037.32	-14518.57	481.252	90.76489	6.747928
7520	-14046.98	-14496.4	449.4237	86.38982	7.11424
7530	-14067.18	-14525.05	457.8771	89.28313	7.010926
7540	-14038.15	-14520.32	482.1665	92.58927	6.734194
7550	-14051.76	-14503.58	451.8182	88.27011	7.082301
7560	-14057.91	-14519.71	461.799	84.7904	6.969833
7570	-14065.75	-14513.31	447.5555	85.28144	7.137481
7580	-14069.07	-14522.9	453.8237	88.67862	7.058369
7590	-14084.34	-14517.21	432.8746	86.58803	7.305005
7600	-14059.79	-14522.8	463.0107	85.58313	6.95657
7610	-14046.42	-14515.12	468.6963	88.13729	6.891202
7620	-14073.48	-14538.65	465.1627	87.47454	6.931912
7630	-14048.58	-14509.98	461.3972	85.33329	6.975224
7640	-14087.3	-14524.37	437.067	88.15579	7.249976
7650	-14123.02	-14559.44	436.4164	83.09008	7.271127
7660	-14083.26	-14527.17	443.9062	87.03039	7.176347
7670	-14057.82	-14502.94	445.1162	78.91748	7.151784
7680	-14042.54	-14501.99	459.4568	84.95685	6.997644
7690	-14037.01	-14502.51	465.5027	87.78022	6.927803
7700	-14046.41	-14512.46	466.0442	88.57912	6.920716
7710	-14058.67	-14514.34	455.6704	83.70108	7.040739
7720	-14090.24	-14526.2	435.9581	88.31195	7.261765
7730	-14074.75	-14518.89	444.1399	86.73052	7.174521
7740	-14053.17	-14511.88	458.7043	84.25355	7.005585
7750	-14058.66	-14513.55	454.8903	86.09652	7.051213
7760	-14035.75	-14489.78	454.0308	88.12916	7.057617
7770	-14069.24	-14530.61	461.3727	88.58573	6.97344
7780	-14047.36	-14503.67	456.307	88.78702	7.030055
7790	-14040.14	-14495.15	455.0061	84.76755	7.049934
7800	-14055.94	-14495.44	439.4921	81.84436	7.233014
7810	-14100.56	-14551.12	450.5625	82.77902	7.100265
7820	-14082.42	-14526.04	443.6108	76.53384	7.15237
7830	-14014.59	-14494.86	480.277	92.07285	6.756005
7840	-14077.24	-14515.26	438.0181	87.26961	7.243066
7850	-14018.77	-14489.53	470.7646	87.79741	6.867856
7860	-14036.14	-14509.07	472.929	85.59297	6.840701
7870	-14064.63	-14535.49	470.8646	86.42589	6.866094
7880	-14102.34	-14536.61	434.2735	80.95495	7.295592
7890	-14083.04	-14536.81	453.7631	83.04282	7.062249
7900	-14063.54	-14507.6	444.0598	82.75522	7.178791
7910	-14050.23	-14499.71	449.4799	84.54808	7.115135
7920	-14050.32	-14511.99	461.676	82.88609	6.966407
7930	-14088.65	-14542.32	453.6678	84.70908	7.065695
7940	-14055.38	-14513.29	457.9112	85.45869	7.016124
7950	-14054.04	-14506.53	452.4879	90.08899	7.067983
7960	-14052.46	-14510.79	458.3225	86.39923	7.011228
7970	-14064.82	-14517.11	452.299	82.33789	7.078117
7980	-14063.51	-14535.65	472.1466	85.55992	6.849772
7990	-14073.62	-14545.72	472.1085	90.72451	6.848767
8000	-14059.79	-14510.48	450.6888	93.42365	7.068639
8010	-14070.35	-14523.67	453.3196	84.58872	7.069745
8020	-14068.28	-14511.35	443.0748	88.23977	7.181481
8030	-14049.67	-14515.1	465.43	92.33443	6.916114
8040	-14087.27	-14522.01	434.7392	82.66868	7.291428
8050	-14042.06	-14493.73	451.6687	98.21842	7.019251
8060	-14066.21	-14527.8	461.5842	84.55191	6.971977
8070	-14077.34	-14521.09	443.751	80.32775	7.1762
8080	-14072.84	-14532.68	459.8415	79.25207	6.967988
8090	-14091.53	-14546.29	454.7609	88.03133	7.049579
8100	-14066.95	-14510.94	443.9827	82.6713	7.179617
8110	-14070.72	-14514.2	443.4828	80.31952	7.179504
8120	-14063.57	-14505.7	442.129	84.37896	7.202226
8130	-14041.4	-14504.02	462.6211	84.72362	6.960025
8140	-14072.42	-14533.97	461.5424	89.0401	6.970494
8150	-14067.55	-14519.11	451.5606	84.38001	7.090449
8160	-14065.5	-14503.73	438.231	84.58573	7.248125
8170	-14101.59	-14519.68	418.0832	81.86184	7.494567
8180	-14069.94	-14522.7	452.7576	86.48713	7.07552
8190	-14041.88	-14505.64	463.7633	90.56011	6.941317
8200	-14049.27	-14505.56	456.2976	83.83135	7.033489
8210	-14039.68	-14498.94	459.2551	86.37174	7.000444
8220	-14029.89	-14511.6	481.7176	92.28744	6.739835
8230	-14110.12	-14536.61	426.4894	77.8962	7.383788
8240	-14047	-14492.1	445.1001	85.34592	7.166189
8250	-14070.33	-14512.7	442.3681	83.26753	7.199588
8260	-14079.19	-14523.39	444.2001	92.11633	7.14754
8270	-14030.76	-14492.19	461.4312	80.40008	6.956589
8280	-14090.75	-14534.03	443.2725	91.23826	7.163438
8290	-14051.82	-14500.65	448.832	82.98969	7.121544
8300	-14097.99	-14515.72	417.7329	80.41186	7.500101
8310	-14075.12	-14513.58	438.4562	90.71818	7.219737
8320	-14084.99	-14529.52	444.5336	83.28671	7.173595
8330	-14088.05	-14533.75	445.6984	87.81559	7.153293
8340	-14075.24	-14526.01	450.7775	80.55947	7.089894
8350	-14080.2	-14517.47	437.2697	78.87721	7.251009
8360	-14050.18	-14502.88	452.7028	97.7023	7.013423
8370	-14078.03	-14541.22	463.1876	83.2462	6.949484
8380	-14048.99	-14500.22	451.2279	87.604	7.090888
8390	-14126.44	-14543.81	417.3772	88.4686	7.470981
8400	-14064.29	-14512.74	448.445	88.03187	7.121323
8410	-14039.26	-14486.2	446.9325	88.87725	7.135266
8420	-14105.93	-14541.15	435.2209	82.20719	7.285472
8430	-14078.9	-14517.24	438.3338	84.40229	7.247173
8440	-14084.61	-14528.69	444.0732	78.94224	7.16515
8450	-14064.35	-14512.03	447.6719	82.71768	7.135077
8460	-14084.6	-14522.89	438.2932	91.20598	7.218237
8470	-14031.2	-14491.05	459.8448	85.28999	6.993385
8480	-14026.97	-14494.52	467.5413	86.95943	6.904765
8490	-14086.62	-14528.68	442.0534	82.12058	7.20222
8500	-14071.82	-14532.5	460.6791	87.45698	6.98319
8510	-14054.99	-14531.5	476.5144	86.33548	6.800549
8520	-14042.3	-14513.75	471.4495	88.16871	6.85995
8530	-14042.46	-14486.33	443.8704	86.53593	7.178152
8540	-14058.92	-14508.03	449.1089	82.44175	7.117108
8550	-14065.28	-14501.67	436.3932	80.34997	7.267862
8560	-14037.35	-14501.27	463.9207	90.8553	6.938554
8570	-14080.38	-14504.2	423.8142	81.06727	7.424815
8580	-14068.83	-14524.26	455.4318	82.59009	7.040882
8590	-14083.11	-14518.58	435.4701	82.85616	7.28258
8600	-14101.41	-14526.36	424.9544	74.20593	7.37677
8610	-14070.49	-14496.4	425.9046	81.71268	7.399078
8620	-14054.75	-14491.05	436.299	85.86597	7.267868
8630	-14071.8	-14527.1	455.3044	82.20727	7.041168
8640	-14096.12	-14541.12	444.992	83.89799	7.16836
8650	-14051.03	-14535.64	484.6046	90.51649	6.711216
8660	-14089.12	-14524.31	435.1922	81.06856	7.284464
8670	-14099.48	-14542.49	443.0011	82.24322	7.19089
8680	-14045.85	-14507.9	462.0454	74.8674	6.887779
8690	-14102.98	-14522.43	419.4476	82.89152	7.475869
8700	-14081.7	-14532.5	450.8032	83.86957	7.099068
8710	-14046.25	-14502.88	456.6336	88.29711	7.027682
8720	-14041.45	-14503.62	462.1664	92.2707	6.951768
8730	-14077.13	-14512.63	435.5018	85.29028	7.278799
8740	-14070.08	-14522.72	452.6454	86.28442	7.077079
8750	-14045.54	-14508.17	462.6291	81.31884	6.947494
8760	-13993.17	-14464.2	471.0296	95.21889	6.841712
8770	-14009.77	-14475.99	466.2197	90.04644	6.915673
8780	-14047.25	-14495.58	448.3294	79.52821	7.114927
8790	-14086.07	-14535.24	449.1637	87.78032	7.113937
8800	-14089.54	-14518.31	428.7672	80.43764	7.362921
8810	-14078.7	-14534.57	455.8702	89.50615	7.032634
8820	-14054.78	-14500.11	445.3343	84.66452	7.164102
8830	-14053.11	-14498.93	445.8169	80.23159	7.150049
8840	-14070.16	-14530.19	460.0338	92.68171	6.972746
8850	-14039.71	-14513.33	473.6296	87.72418	6.835209
8860	-14060.32	-14504.49	444.1722	88.38001	7.168473
8870	-14059.41	-14507.67	448.2684	84.00339	7.129363
8880	-14042.68	-14492.38	449.7	81.30004	7.106416
8890	-14089.28	-14547.77	458.4847	82.22958	7.00257
8900	-14011.88	-14482.48	470.6013	84.828	6.866124
8910	-14077.41	-14514.4	436.9879	79.61374	7.257882
8920	-14068.21	-14516.94	448.7364	92.36753	7.096697
8930	-14065.41	-14509.42	444.009	82.46734	7.179009
8940	-14085.23	-14533.89	448.6607	84.53147	7.124825
8950	-14055.02	-14514.94	459.9206	90.74979	6.983006
8960	-14075.29	-14520.4	445.1125	83.79631	7.166905
8970	-14058.68	-14511.16	452.4758	87.95917	7.075735
8980	-14092.78	-14518.15	425.3762	79.66919	7.40385
8990	-14083.33	-14522.04	438.7166	85.09621	7.241506
9000	-14046.38	-14486.81	440.4229	84.05127	7.222727
9010	-14098.61	-14535.77	437.1579	86.209	7.256818
9020	-14094.58	-14530.34	435.7658	82.99348	7.278986
9030	-14099.14	-14536.46	437.3224	84.87715	7.25834
9040	-14102.5	-14534.53	432.0364	86.9189	7.31324
9050	-14024.96	-14494.78	469.8141	79.39961	6.843568
9060	-14045.75	-14514.1	468.3518	85.62844	6.894234
9070	-14057.03	-14508.42	451.391	92.252	7.068661
9080	-14032.69	-14486.73	454.0384	87.06865	7.059859
9090	-14083.58	-14522.72	439.1364	81.45982	7.236682
9100	-14056.67	-14505.52	448.8537	82.44753	7.120218
9110	-14023.94	-14491.32	467.3779	94.25031	6.885674
9120	-14038.11	-14504.12	466.0126	85.31926	6.921116
9130	-14074.88	-14508.9	434.0262	79.65991	7.295243
9140	-14027.6	-14495.11	467.5122	91.95832	6.895102
9150	-14097.18	-14555.27	458.0899	80.70435	6.999981
9160	-14055.41	-14493.61	438.2079	88.01891	7.237672
9170	-14046.57	-14509.43	462.8588	89.23455	6.955249
9180	-14059.41	-14519.03	459.6278	83.67257	6.99339
9190	-14065.59	-14514.74	449.1536	85.31467	7.118718
9200	-14076.45	-14521.46	445.0095	83.65328	7.168091
9210	-14102.2	-14530.29	428.092	77.54753	7.361411
9220	-14057.04	-14507.25	450.2072	87.72706	7.102201
9230	-14046.62	-14522.05	475.4296	87.28629	6.814393
9240	-14034.67	-14518.6	483.9297	93.53405	6.712488
9250	-14044.52	-14505.15	460.6267	82.05412	6.975753
9260	-14031.49	-14484.18	452.6897	85.62016	7.077146
9270	-14084.06	-14528.78	444.7258	80.59285	7.165146
9280	-14072.74	-14524.24	451.5012	83.20467	7.089794
9290	-14085	-14528.14	443.135	85.33646	7.18923
9300	-14066.3	-14521.47	455.167	91.03032	7.034078
9310	-14029.78	-14487.26	457.4822	84.82103	7.020774
9320	-14098.79	-14534.44	435.6506	89.72533	7.257189
9330	-14065.33	-14510.23	444.9018	81.83129	7.166885
9340	-14075.64	-14514.63	438.9889	86.09947	7.235898
9350	-14067.64	-14512.76	445.1188	80.77352	7.160967
9360	-14062.42	-14514.11	451.6889	83.40576	7.087881
