Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9310	-14051.88	-14519.67	467.7932	86.90437	6.901856
9320	-14068.76	-14541.46	472.6995	86.58312	6.845063
9330	-14003.27	-14495.53	492.2588	89.39483	6.625968
9340	-14025.56	-14512.31	486.7447	88.15307	6.686451
9350	-14087.64	-14542.39	454.7505	87.38422	7.05112
9360	-14076.11	-14510.05	433.9429	81.69739	7.300692
9370	-14058.84	-14509.51	450.6726	85.18556	7.100974
9380	-14061.02	-14540.79	479.7625	83.52117	6.751934
9390	-14042.5	-14523.62	481.1163	93.07933	6.744074
9400	-14087.92	-14534.83	446.9091	86.82336	7.142369
9410	-14063.68	-14535.71	472.0283	88.17311	6.853385
9420	-14071.5	-14532.24	460.7331	85.39481	6.983056
9430	-14056.57	-14523.22	466.6535	80.6479	6.893466
9440	-14061.53	-14521.3	459.7764	86.8804	6.994124
9450	-14051.32	-14518.65	467.3263	87.95547	6.906904
9460	-14049.79	-14531.49	481.692	82.8862	6.72492
9470	-14054.85	-14538.87	484.0157	89.78555	6.71814
9480	-14036.4	-14515.51	479.107	98.82702	6.735845
9490	-14003.31	-14500.74	497.4261	92.58776	6.569386
9500	-14042.96	-14513	470.042	91.05347	6.870602
9510	-14052.04	-14505.74	453.6987	86.84224	7.064139
9520	-14044.37	-14516.41	472.0419	87.94466	6.853292
9530	-14058.29	-14523.93	465.642	83.54051	6.921066
9540	-14076.25	-14509.88	433.6263	82.66436	7.30489
9550	-14074.71	-14557.32	482.6056	94.56222	6.722895
9560	-14075.55	-14524.82	449.2673	85.4692	7.117262
9570	-14092.6	-14533.38	440.7817	82.7164	7.218374
9580	-14045.1	-14512.65	467.5503	86.11526	6.904187
9590	-14082.07	-14534.07	451.9971	81.94743	7.080574
9600	-14094.6	-14534.96	440.3619	87.14561	7.216662
9610	-14096.42	-14543.59	447.1674	88.17971	7.135317
9620	-14114.74	-14567.98	453.2375	84.58467	7.070712
9630	-14066.72	-14528.64	461.9208	83.89073	6.966564
9640	-14064.59	-14528.5	463.9045	84.44421	6.944303
9650	-14045.72	-14499.32	453.5996	86.61927	7.065611
9660	-14064.57	-14541.48	476.9109	91.88655	6.793098
9670	-14048.71	-14532.52	483.811	90.51013	6.719988
9680	-14056.49	-14533.3	476.8068	89.82579	6.798382
9690	-14043.47	-14531.21	487.7368	86.92955	6.672439
9700	-14068.71	-14548.63	479.9198	88.47973	6.764038
9710	-14023	-14529.43	506.4295	92.46121	6.472119
9720	-14058.39	-14537.97	479.5778	84.76008	6.760032
9730	-14017.14	-14518.15	501.0129	95.11153	6.527075
9740	-14037.68	-14520.83	483.1512	90.56556	6.727223
9750	-14042.12	-14518.75	476.6356	85.19044	6.796208
9760	-14054.7	-14520.64	465.9416	89.40979	6.920329
9770	-14008.95	-14507.4	498.455	87.57214	6.551676
9780	-14039.26	-14513.68	474.4174	88.39969	6.826251
9790	-14036.02	-14512.68	476.6637	88.8286	6.800765
9800	-14061.55	-14519.84	458.2903	81.82096	7.003229
9810	-14076.48	-14526.65	450.1794	79.77392	7.093142
9820	-14092.32	-14535.51	443.1859	82.36876	7.188845
9830	-14064.75	-14515.08	450.3281	83.87457	7.104737
9840	-14046.95	-14499.39	452.4436	81.62409	7.073963
9850	-14053.13	-14509.64	456.5112	81.12716	7.021786
9860	-14025.92	-14516.08	490.1578	87.80972	6.646998
9870	-14063.56	-14535.73	472.1639	84.02984	6.845006
9880	-14053.54	-14525.91	472.3773	93.74321	6.835049
9890	-14091.31	-14537.24	445.9259	77.22796	7.128677
9900	-14093.02	-14556.99	463.9666	81.74345	6.933442
9910	-14046.21	-14518.54	472.3221	88.39353	6.849957
9920	-14030.55	-14499.62	469.0679	80.36494	6.861326
9930	-14042	-14503.33	461.3239	97.29562	6.92843
9940	-14084.46	-14530.77	446.3099	83.65463	7.152547
9950	-14081.52	-14516.34	434.8165	85.82679	7.285259
9960	-14087.18	-14536.56	449.3884	79.34732	7.100492
9970	-14078.02	-14530.1	452.0774	86.38598	7.083529
9980	-14037.38	-14523.79	486.4116	96.15347	6.676173
9990	-14031.89	-14503.49	471.6032	89.37291	6.857061
10000	-14036.12	-14518.4	482.2766	89.09043	6.737637
