Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
891	1	-14085.7	-14516.08	430.3836	87.42454	7.329761
892	0	-14067.05	-14518.75	451.7038	85.08467	7.088891
893	1	-14039.06	-14514.06	475.0038	97.26759	6.788009
894	0	-14027.49	-14489.67	462.1732	83.91384	6.963614
895	1	-14067.25	-14540.95	473.7064	82.04057	6.816262
896	0	-14040.02	-14511.71	471.6966	87.79561	6.857241
897	1	-14021.29	-14497.58	476.2923	84.675	6.798485
898	0	-14087.78	-14534.17	446.3885	87.74404	7.145674
899	1	-14058.96	-14518.31	459.3512	83.36964	6.995916
900	0	-14073.14	-14532.88	459.7382	86.09186	6.994906
901	1	-14114.4	-14531.12	416.7116	82.34315	7.510317
902	0	-14042.54	-14506.43	463.8889	89.15378	6.943891
903	1	-14061.74	-14528.54	466.7972	88.975	6.911593
904	0	-14049.85	-14518.97	469.1208	82.22434	6.873195
905	1	-14025.42	-14506.61	481.1923	86.56005	6.746921
906	0	-13998.64	-14479.35	480.7133	85.73527	6.750214
907	1	-14029.24	-14509.87	480.6353	90.54777	6.755027
908	0	-14025.45	-14478.88	453.4315	82.47908	7.064786
909	1	-14065.16	-14510.39	445.2357	82.97305	7.164859
910	0	-14048.67	-14496.56	447.891	82.01955	7.130873
911	1	-14066.97	-14520.95	453.9808	83.55819	7.060684
912	0	-14042.41	-14492.43	450.0249	85.13024	7.108603
913	1	-14073.67	-14528.25	454.5853	86.65066	7.054192
914	0	-14067.85	-14509.89	442.0405	84.51303	7.203158
915	1	-14019.77	-14499.31	479.5359	88.85102	6.768431
916	0	-14076.38	-14529.61	453.2234	82.78554	7.068137
917	1	-14053.05	-14531.84	478.7837	90.13418	6.776042
918	0	-14026.42	-14522.09	495.674	84.81902	6.570497
919	1	-14090.43	-14542.2	451.7725	84.65502	7.088055
920	0	-14055.57	-14524.82	469.2418	87.05957	6.885244
921	1	-14046.28	-14512.57	466.2969	90.434	6.913721
922	0	-14019.13	-14496.88	477.7533	86.45488	6.786445
923	1	-14034.51	-14497.71	463.1995	85.2779	6.954037
924	0	-14074.88	-14521.2	446.3207	82.36852	7.150786
925	1	-14066.41	-14523.11	456.6968	88.95515	7.025172
926	0	-14037.06	-14501.29	464.2323	87.8927	6.942154
927	1	-14046.69	-14522.16	475.4725	90.0059	6.812979
928	0	-14030.25	-14491.37	461.1113	82.91252	6.973313
929	1	-14012.66	-14505.4	492.7396	96.6694	6.608281
930	0	-14088.32	-14528.48	440.1594	77.46134	7.205152
931	1	-14054.68	-14535.17	480.4929	89.21538	6.757638
932	0	-14122.12	-14546.93	424.8037	80.4984	7.412256
933	1	-14075.29	-14543.58	468.2873	83.60321	6.889639
934	0	-14062.79	-14530.66	467.8784	91.91891	6.891273
935	1	-14043.32	-14508.16	464.8475	93.85593	6.914753
936	0	-14052.21	-14516.89	464.6809	88.13197	6.936768
937	1	-14026.01	-14509.73	483.7244	93.73435	6.714034
938	0	-14067.57	-14520.63	453.0612	81.91455	7.067474
939	1	-14034.86	-14511.15	476.2893	86.43742	6.803348
940	0	-14058.56	-14510.41	451.8536	93.4017	7.056319
941	1	-14045.48	-14527.88	482.3925	84.50078	6.725635
942	0	-14092.58	-14526.97	434.389	83.11226	7.295515
943	1	-14048.34	-14500.16	451.82	87.73081	7.083806
944	0	-14109.59	-14545.51	435.9168	79.11967	7.269287
945	1	-14084.2	-14542.45	458.2558	92.80279	6.991254
946	0	-14032.75	-14491.92	459.1662	83.80407	6.99921
947	1	-14079.56	-14533.78	454.2227	86.93565	7.057962
948	0	-14046.75	-14504.53	457.7784	79.61735	6.996765
949	1	-14022.99	-14508.89	485.9047	93.68478	6.690925
950	0	-14039.8	-14500.83	461.033	92.32844	6.963764
951	1	-14009.86	-14505.45	495.5876	94.19272	6.586499
952	0	-14079.58	-14535.44	455.8667	84.5787	7.039624
953	1	-14059.34	-14518.35	459.0113	86.48252	7.003216
954	0	-14082.93	-14531.79	448.8595	80.9436	7.115372
955	1	-14038.8	-14516.46	477.6619	87.41527	6.788962
956	0	-14027.46	-14490.9	463.4411	82.14824	6.941909
957	1	-14049.52	-14524.15	474.6338	85.26216	6.81991
958	0	-14053.67	-14509.39	455.715	88.39865	7.037819
959	1	-14039.73	-14506.93	467.1987	88.24064	6.908089
960	0	-14056.12	-14510.14	454.0132	90.03477	7.05128
961	1	-14011.98	-14501.49	489.5117	93.2988	6.653381
962	0	-14015.22	-14466.63	451.4059	85.18742	7.092365
963	1	-14036.92	-14495.59	458.671	86.02997	7.007312
964	0	-14060.58	-14510.45	449.874	84.55786	7.110474
965	1	-14059.2	-14513.4	454.2	81.65455	7.052567
966	0	-14065.89	-14509.1	443.2034	83.3307	7.189588
967	1	-14066.06	-14507.06	440.9931	80.84449	7.212262
968	0	-14056.04	-14500.27	444.2285	85.8976	7.175458
969	1	-14053.04	-14506.23	453.1974	83.66825	7.070236
970	0	-14047.71	-14511.96	464.2557	88.35242	6.941275
971	1	-14032.43	-14503.15	470.7146	84.13212	6.862618
972	0	-14065.91	-14512.85	446.9342	80.20382	7.135991
973	1	-14056.04	-14515.23	459.1845	91.77399	6.98656
974	0	-14030.49	-14504.27	473.7842	83.13735	6.821643
975	1	-14043.93	-14503.03	459.1001	94.0653	6.97468
976	0	-14054.02	-14524.35	470.326	85.73811	6.871374
977	1	-14038.52	-14520.69	482.1628	94.82035	6.726514
978	0	-14057.98	-14516.36	458.3779	85.62494	7.010713
979	1	-14055.04	-14506.61	451.566	82.69867	7.087955
980	0	-14057.2	-14507.93	450.7212	83.00144	7.098802
981	1	-14056.79	-14524.49	467.698	87.50954	6.902918
982	0	-14031.07	-14492.97	461.9063	84.89066	6.968719
983	1	-14048.83	-14510.52	461.6803	85.78712	6.972239
984	0	-14035.08	-14488.18	453.1018	94.92902	7.032188
985	1	-14101	-14545.49	444.4918	89.30512	7.160741
986	0	-14085.79	-14529.53	443.7413	83.74072	7.183264
987	1	-14039.9	-14518.81	478.9075	87.7826	6.775096
988	0	-14075.81	-14532.96	457.1447	90.47564	7.014753
989	1	-14067.79	-14534.92	467.134	87.17166	6.909449
990	0	-14053.02	-14509.95	456.9337	84.58516	7.027015
991	1	-14053.36	-14516.11	462.7498	96.4053	6.920446
992	0	-14068.37	-14510.18	441.8095	85.49369	7.204472
993	1	-14055.9	-14521.46	465.5557	87.52551	6.927389
994	0	-14009.64	-14492.69	483.0445	88.94787	6.728979
995	1	-14057.02	-14526.15	469.1239	86.16276	6.885969
996	0	-14044.19	-14502.54	458.3572	84.36166	7.009875
997	1	-14076.78	-14535.33	458.5449	86.60998	7.008525
998	0	-14046.7	-14503.74	457.0395	80.66824	7.012792
999	1	-14068.63	-14535.6	466.9781	85.75797	6.910448
1000	0	-14035.13	-14507.98	472.8517	82.45491	6.82919
1001	1	-14068.27	-14525.52	457.2545	86.44689	7.023556
1002	0	-14074.91	-14506.9	431.9879	82.06495	7.324779
1003	1	-14034.54	-14499.44	464.9009	91.39866	6.925773
1004	0	-14026.3	-14487.31	461.0107	82.64725	6.973553
1005	1	-14031.71	-14503.21	471.4941	87.71079	6.859553
1006	0	-14043	-14487.71	444.7174	83.87622	7.171632
1007	1	-14018.3	-14509.04	490.7347	94.01694	6.638507
1008	0	-14050.08	-14502.82	452.7425	82.67479	7.073667
1009	1	-14035.21	-14512.07	476.8576	85.44622	6.794385
1010	0	-14100.24	-14529.16	428.9166	83.9307	7.359895
1011	1	-14056.21	-14511.61	455.401	81.42173	7.036849
1012	0	-14065.13	-14522.78	457.6497	82.10571	7.012241
1013	1	-14053.6	-14515.92	462.3165	91.11844	6.955192
1014	0	-14090.38	-14537.88	447.4988	86.73047	7.135793
1015	1	-14046.04	-14513.01	466.9757	90.47756	6.906088
1016	0	-14052.25	-14517.8	465.5449	81.04096	6.909877
1017	1	-14063.59	-14512.63	449.0428	87.09606	7.117169
1018	0	-14081.23	-14539.2	457.9718	82.02117	7.007973
1019	1	-14017.05	-14505.5	488.4517	90.52647	6.66871
1020	0	-14105.23	-14543.59	438.3651	83.86531	7.247374
1021	1	-14001.63	-14491.2	489.5684	88.30064	6.654688
1022	0	-14052.88	-14507.96	455.0781	88.7904	7.043886
1023	1	-14056.41	-14529.56	473.1504	83.8777	6.832649
1024	0	-14070.6	-14524.66	454.0565	82.28627	7.056607
1025	1	-14063.43	-14528.36	464.9296	85.70638	6.934284
1026	0	-14071.99	-14518.18	446.1837	84.50113	7.154138
1027	1	-14062.63	-14537.34	474.7116	85.56275	6.8198
1028	0	-14084.94	-14541.58	456.6334	83.00036	7.027568
1029	1	-14078.45	-14552.11	473.6657	90.84697	6.831315
1030	0	-14061.97	-14514.83	452.8623	82.38812	7.071425
1031	1	-14046.2	-14500.07	453.8681	81.26936	7.055012
1032	0	-14055.29	-14504.53	449.2362	86.55851	7.116103
1033	1	-14103.06	-14554.53	451.4715	87.87489	7.087389
1034	0	-14021.89	-14476.86	454.9677	84.51968	7.050203
1035	1	-14078.31	-14522.45	444.1407	92.33786	7.146658
1036	0	-14061.26	-14506.83	445.5711	85.36021	7.160653
1037	1	-14058.01	-14528.35	470.344	84.17929	6.867184
1038	0	-14072.16	-14534.32	462.1688	88.31745	6.964958
1039	1	-14042.39	-14517.4	475.0063	87.47318	6.819381
1040	0	-14004	-14473.82	469.8243	83.5208	6.870922
1041	1	-14051.99	-14516.33	464.3445	92.51599	6.927026
1042	0	-14084.86	-14521.65	436.7852	82.34607	7.266539
1043	1	-14052.71	-14507.6	454.8935	89.92074	7.041961
1044	0	-14072.01	-14516.39	444.3844	87.60691	7.168997
1045	1	-14077.63	-14539.78	462.1442	86.64729	6.966958
1046	0	-14055.69	-14507.26	451.5717	80.72612	7.080852
1047	1	-14063.94	-14511.37	447.4292	84.94554	7.139224
1048	0	-14060.54	-14517.46	456.9197	92.38776	7.00799
1049	1	-14057.45	-14523.55	466.0952	88.76614	6.919846
1050	0	-14049.69	-14501.72	452.0261	82.24736	7.081167
1051	1	-14045.4	-14515.62	470.2277	93.45563	6.859348
1052	0	-14050.84	-14516.64	465.8018	84.56925	6.922136
1053	1	-14052.13	-14534.27	482.1473	87.15297	6.737187
1054	0	-14066.87	-14511.23	444.3656	82.71116	7.175039
1055	1	-14028.62	-14519.51	490.8926	89.24244	6.641099
1056	0	-14116.35	-14531.43	415.0795	81.66835	7.531639
1057	1	-14002.23	-14491.3	489.0772	88.44541	6.660487
1058	0	-14055.29	-14501.79	446.5037	87.29405	7.145761
1059	1	-14046.61	-14521.32	474.7131	96.14416	6.797892
1060	0	-14052.77	-14513.34	460.567	82.37699	6.977862
1061	1	-14033.53	-14518.69	485.1553	88.09963	6.704408
1062	0	-14038.74	-14503.1	464.3625	88.04694	6.940489
1063	1	-14069.41	-14524.53	455.1255	87.99177	7.045533
1064	0	-14022.41	-14495.24	472.8297	85.08727	6.840604
1065	1	-14037.18	-14519.98	482.8044	87.40616	6.730118
1066	0	-14037.88	-14509.1	471.2179	86.24962	6.861786
1067	1	-14053.75	-14524.93	471.1704	89.35216	6.861936
1068	0	-14059.27	-14519.88	460.6141	84.79877	6.983819
1069	1	-14042.9	-14506.45	463.5526	85.62678	6.95028
1070	0	-14043.32	-14509.52	466.1965	80.0342	6.894489
1071	1	-14028.16	-14501.9	473.7441	83.81157	6.82529
1072	0	-14071.74	-14520.8	449.0624	84.362	7.120052
1073	1	-14066.25	-14516.02	449.7733	83.0626	7.110329
1074	0	-14040.69	-14522.94	482.2427	89.77491	6.737892
1075	1	-14010.56	-14501.13	490.5794	91.25596	6.644928
1076	0	-14097.18	-14544.41	447.2309	73.92862	7.072518
1077	1	-14045.36	-14503.66	458.3054	94.84043	6.977982
1078	0	-14066.4	-14510.08	443.6809	84.1874	7.183923
1079	1	-14018.6	-14509.63	491.0336	91.12556	6.640025
1080	0	-14082.6	-14516.34	433.7435	84.6668	7.300999
1081	1	-14033.55	-14520.66	487.1116	91.01867	6.683165
1082	0	-14044.96	-14494.81	449.8535	83.39867	7.109878
1083	1	-14034.66	-14508	473.3415	94.24094	6.822444
1084	0	-14077.76	-14534.42	456.6611	81.31904	7.020885
1085	1	-14017	-14508.54	491.5408	87.95765	6.631605
1086	0	-13992.75	-14475.49	482.7422	89.60885	6.732385
1087	1	-14009.75	-14495.69	485.9376	88.54379	6.696095
1088	0	-14065.72	-14492.09	426.3716	78.85922	7.389115
1089	1	-14047.63	-14515.47	467.8421	87.54787	6.901259
1090	0	-14054.66	-14507.55	452.8865	82.87947	7.072434
1091	1	-14058.32	-14524.82	466.4994	88.56266	6.915601
1092	0	-14079.27	-14521.64	442.367	90.22296	7.179562
1093	1	-14049.88	-14521.91	472.0335	80.25893	6.823522
1094	0	-14100.71	-14550	449.2815	80.49019	7.108139
1095	1	-14056.79	-14514.44	457.659	85.26557	7.019002
1096	0	-14066.23	-14522.09	455.8561	79.86823	7.022612
1097	1	-14029.62	-14484.84	455.2181	87.50625	7.045536
1098	0	-14107.89	-14526.38	418.4938	83.08462	7.486844
1099	1	-14084.37	-14515.57	431.2016	82.33072	7.334348
1100	0	-14032.88	-14500.68	467.8062	89.48443	6.899324
1101	1	-14073.96	-14528	454.0441	89.61875	7.052607
1102	0	-14054.28	-14511.05	456.7753	84.78931	7.029081
1103	1	-14020.8	-14500.89	480.0913	87.74785	6.761574
1104	0	-14064.24	-14500.11	435.8694	81.37732	7.276661
1105	1	-14048.51	-14523.5	474.9825	91.1445	6.816121
1106	0	-14085.64	-14515.06	429.4237	78.09725	7.347122
1107	1	-14038.56	-14532.52	493.9561	95.93245	6.598522
1108	0	-14086.61	-14519.3	432.6918	78.99932	7.309561
1109	1	-14047.45	-14529.54	482.0916	89.74719	6.739589
1110	0	-14005.97	-14481.81	475.8451	91.34945	6.806157
1111	1	-14042.66	-14531.96	489.3015	89.2817	6.658961
1112	0	-14048.18	-14501.87	453.6934	87.81174	7.062259
1113	1	-14041.77	-14533.72	491.9588	98.56193	6.607237
1114	0	-14064.44	-14517.64	453.1936	91.7434	7.052007
1115	1	-14040.34	-14517.26	476.9163	91.0329	6.795149
1116	0	-14038.27	-14500.98	462.7024	81.40332	6.947071
1117	1	-14037.55	-14509.95	472.3977	91.35616	6.843876
1118	0	-14084.76	-14523.49	438.738	79.91569	7.237125
1119	1	-14066.58	-14520.96	454.3817	88.27158	7.053256
1120	0	-14052.98	-14502.54	449.563	88.38395	7.107465
1121	1	-14040.82	-14513.52	472.6997	90.64414	6.842442
1122	0	-14048.57	-14523.51	474.9493	86.42636	6.818832
1123	1	-14040.52	-14513	472.4749	81.98826	6.830945
1124	0	-14051.98	-14511.33	459.348	86.98116	6.998965
1125	1	-14039.47	-14496.72	457.2469	88.23078	7.020892
1126	0	-14091.03	-14526.15	435.115	83.33268	7.28665
1127	1	-14086.76	-14521.01	434.2549	84.18255	7.295896
1128	0	-14106.4	-14517.62	411.2173	82.44288	7.576721
1129	1	-14045.16	-14506.13	460.9713	81.52526	6.96898
1130	0	-14058.46	-14515.05	456.5903	84.45808	7.030936
1131	1	-14077.27	-14536.56	459.2849	82.53462	6.994025
1132	0	-14042.94	-14510.66	467.7261	90.94216	6.896395
1133	1	-14066.36	-14536.91	470.5556	91.09749	6.864831
1134	0	-14054.12	-14509.05	454.9379	90.67872	7.038237
1135	1	-14109.49	-14563.83	454.3388	91.04515	7.043104
1136	0	-14075.62	-14525.02	449.4047	88.88255	7.10743
1137	1	-14045.32	-14514.1	468.7785	85.61844	6.889235
1138	0	-14064.28	-14515.78	451.5004	84.44091	7.091193
1139	1	-14069.01	-14523.44	454.4339	80.96083	7.046589
1140	0	-14070.49	-14512.52	442.0399	86.17754	7.200268
1141	1	-14069.52	-14531.09	461.5671	89.88585	6.967854
1142	0	-14045.47	-14493.16	447.6918	91.34991	7.114348
1143	1	-14075	-14540.15	465.1509	89.65255	6.928589
1144	0	-14056.08	-14527.55	471.4699	85.11215	6.856649
1145	1	-14067.84	-14531.84	464.0024	82.57237	6.937032
1146	0	-14002.86	-14480.7	477.8324	85.83067	6.784074
1147	1	-14053.62	-14520.57	466.9502	85.97833	6.911024
1148	0	-14046.23	-14520.46	474.2307	97.0595	6.797297
1149	1	-14054.9	-14509.95	455.0552	87.55004	7.047311
1150	0	-14053.6	-14537.17	483.5669	87.81935	6.72207
1151	1	-14073.43	-14532.26	458.8275	86.6284	7.005249
1152	0	-14049.38	-14496.24	446.8593	84.21779	7.146171
1153	1	-14032.69	-14488.77	456.0833	83.34311	7.035053
1154	0	-14059.89	-14522.11	462.2202	80.44487	6.947083
1155	1	-14033.27	-14520.25	486.98	88.65013	6.684445
1156	0	-14075.38	-14519.25	443.8679	80.40702	7.175066
1157	1	-14033.94	-14527.23	493.2889	83.10394	6.58677
1158	0	-14065.25	-14489.44	424.1977	75.90118	7.401727
1159	1	-14039.05	-14492.3	453.2536	89.28575	7.062701
1160	0	-14082.36	-14514.25	431.8879	77.33715	7.311154
1161	1	-14041.22	-14520.8	479.5853	85.03491	6.761014
1162	0	-14101.82	-14526.81	424.9996	84.72857	7.404057
1163	1	-14038.02	-14502.31	464.2924	89.30782	6.939016
1164	0	-14049.18	-14522.16	472.9824	93.55816	6.829422
1165	1	-14091.79	-14544.31	452.5156	89.12239	7.071575
1166	0	-14086.65	-14533.92	447.2729	88.17652	7.134131
1167	1	-14076.9	-14543.69	466.7902	84.48783	6.910243
1168	0	-14053.65	-14486.14	432.4889	84.75234	7.315606
1169	1	-14062.57	-14537.07	474.5013	87.97089	6.825331
1170	0	-14038.85	-14492.93	454.0829	85.40392	7.06093
1171	1	-14034.71	-14507.3	472.5854	86.47735	6.846251
1172	0	-14066.69	-14517.47	450.7778	86.16113	7.098895
1173	1	-14094.5	-14541.57	447.0742	88.15026	7.136479
1174	0	-14092.28	-14538.98	446.6983	82.20921	7.14586
1175	1	-14047.09	-14532.54	485.4537	87.71606	6.700407
1176	0	-14072.56	-14534.39	461.8289	85.26129	6.970092
1177	1	-14033.13	-14527.05	493.9145	88.8632	6.606624
1178	0	-14053.53	-14514.17	460.6377	86.13223	6.98446
1179	1	-14054.43	-14535.44	481.009	88.36747	6.751666
1180	0	-14050.72	-14500.47	449.7541	83.89619	7.111598
1181	1	-14016.84	-14486.77	469.9325	92.7875	6.865497
1182	0	-14061.85	-14495.62	433.765	84.19183	7.301699
1183	1	-14024.65	-14513.97	489.3226	85.14701	6.647068
1184	0	-14080.89	-14537.79	456.8975	89.205	7.022149
1185	1	-14060.05	-14525.36	465.3063	87.95604	6.929869
1186	0	-14090.09	-14549.24	459.1475	90.36427	6.993044
1187	1	-14072.03	-14536.48	464.4404	88.15449	6.939466
1188	0	-14062.03	-14515.62	453.584	84.16001	7.066264
1189	1	-14043.51	-14504.19	460.678	85.8709	6.98395
1190	0	-14040.03	-14509.33	469.296	83.36885	6.876627
1191	1	-14033.3	-14493.89	460.5882	85.8474	6.984989
1192	0	-14029.88	-14502.88	473.001	84.31655	6.836129
1193	1	-14045.33	-14500.43	455.1058	80.71727	7.037027
1194	0	-14087.42	-14533.23	445.8131	88.24599	7.150424
1195	1	-14002.33	-14489.28	486.946	84.72414	6.672919
1196	0	-14047.39	-14516.43	469.0458	84.62584	6.883933
1197	1	-14040.17	-14506.09	465.9218	88.8856	6.921594
1198	0	-14011.38	-14492.69	481.3164	93.92744	6.739019
1199	1	-14050.77	-14510.95	460.175	85.00256	6.989242
1200	0	-14068.16	-14516.12	447.9618	90.67096	7.11521
1201	1	-14034.62	-14497.47	462.8508	85.66154	6.958504
1202	0	-14061.65	-14520.35	458.7009	82.75961	7.001885
1203	1	-14064.91	-14535.73	470.8181	86.619	6.866827
1204	0	-14074.34	-14507.17	432.8281	82.92973	7.314424
1205	1	-14059.16	-14522.32	463.1562	84.71044	6.953685
1206	0	-14085.61	-14536.74	451.1219	81.85091	7.090939
1207	1	-14038.5	-14493.26	454.7548	80.55165	7.04048
1208	0	-14093.55	-14528.94	435.3915	79.73514	7.278377
1209	1	-14056.55	-14537.08	480.5341	87.61859	6.756376
1210	0	-14095.08	-14543.18	448.1002	84.43684	7.13146
1211	1	-14038.35	-14500.87	462.5149	86.28567	6.962696
1212	0	-14102.85	-14541.88	439.026	89.59162	7.220339
1213	1	-14093.7	-14529.54	435.8412	78.97868	7.2696
1214	0	-14108.69	-14537.06	428.3658	83.09045	7.368016
1215	1	-14074.61	-14535.87	461.2572	90.91432	6.967638
1216	0	-14068.35	-14516.59	448.2447	82.56394	7.127851
1217	1	-14022.98	-14509.1	486.1203	93.54655	6.689032
1218	0	-14064.61	-14509.1	444.4872	84.46999	7.174232
1219	1	-14037.64	-14526.37	488.7243	92.74239	6.663064
1220	0	-14018.17	-14481.39	463.2246	91.18635	6.944961
1221	1	-14008.21	-14493.31	485.0984	98.3592	6.678059
1222	0	-14082.45	-14531.09	448.641	82.63936	7.123206
1223	1	-14054.44	-14535.94	481.4966	91.38335	6.744228
1224	0	-14069.89	-14519.63	449.7314	83.81412	7.1118
1225	1	-14084.26	-14534.61	450.3508	81.44253	7.098951
1226	0	-14029.47	-14492.96	463.4971	93.31707	6.932114
1227	1	-14044.17	-14502.94	458.7723	85.01625	7.005756
1228	0	-14076.31	-14509.94	433.631	81.99884	7.304723
1229	1	-14054.08	-14523.22	469.136	87.17727	6.886484
1230	0	-14042.71	-14517.37	474.6632	92.12931	6.816796
1231	1	-14083.38	-14527.92	444.5455	83.12587	7.173325
1232	0	-14088.76	-14511.3	422.5413	77.96873	7.434758
1233	1	-14025.75	-14498.31	472.5614	86.09435	6.845962
1234	0	-14075.32	-14515.64	440.3198	77.85377	7.205943
1235	1	-14047.42	-14508.95	461.5384	80.18391	6.953762
1236	0	-14028.36	-14482.62	454.2592	87.37716	7.056757
1237	1	-14072.72	-14525.73	453.0107	87.08304	7.071636
1238	0	-14054.03	-14495.97	441.9391	87.52908	7.197201
1239	1	-14063.44	-14537.32	473.8877	84.27568	6.825458
1240	0	-14076.32	-14514.36	438.0354	83.08541	7.251642
1241	1	-14018.99	-14504.69	485.7015	88.99735	6.69914
1242	0	-14073.91	-14507.22	433.3129	81.99579	7.308601
1243	1	-14081.86	-14537.98	456.1199	82.566	7.032474
1244	0	-14077.07	-14511.35	434.2781	82.02544	7.296849
1245	1	-14076.68	-14535.74	459.0611	88.63159	6.999424
1246	0	-14043.48	-14492.45	448.9693	84.41983	7.121165
1247	1	-14048.35	-14514.99	466.6375	84.16948	6.911187
1248	0	-14026.25	-14472.28	446.032	90.68487	7.136416
1249	1	-14062.32	-14534.06	471.7388	82.85138	6.844824
1250	0	-14069	-14526.38	457.3873	84.10415	7.020981
1251	1	-14073.02	-14533.83	460.8054	88.44488	6.980141
1252	0	-14050.03	-14505.77	455.7414	88.24019	7.037932
1253	1	-14042.39	-14524.02	481.6232	86.17909	6.740949
1254	0	-14055.48	-14498.23	442.7472	83.74904	7.195135
1255	1	-14061.33	-14520.81	459.4811	83.26844	6.994073
1256	0	-14102.7	-14524.07	421.3691	81.20225	7.454933
1257	1	-14020.21	-14521.44	501.2301	89.06019	6.524817
1258	0	-14085.97	-14527.33	441.3634	78.97472	7.199658
1259	1	-14065.35	-14526.82	461.4728	85.12029	6.974117
1260	0	-14069.71	-14527.92	458.2159	83.45873	7.009759
1261	1	-14072.11	-14551.14	479.0352	83.09617	6.758241
1262	0	-14073.21	-14508.13	434.9195	80.88552	7.287474
1263	1	-14078.83	-14528.8	449.969	85.24632	7.109202
1264	0	-14026.21	-14483.43	457.2215	89.74456	7.016711
1265	1	-14050.42	-14512.37	461.9508	86.84531	6.969114
1266	0	-14045.28	-14502.05	456.7755	84.12021	7.028281
1267	1	-14041.04	-14514.05	473.0117	91.10171	6.83786
1268	0	-14052.57	-14501.17	448.6026	84.30348	7.125493
1269	1	-14037.83	-14507.66	469.8342	90.35023	6.874817
1270	0	-14048.43	-14508.85	460.415	84.15598	6.985089
1271	1	-14014.52	-14516.49	501.9717	91.22508	6.520068
1272	0	-14061.58	-14509.33	447.7509	83.66599	7.13533
1273	1	-14036.93	-14537.72	500.788	94.99626	6.529703
1274	0	-14078.15	-14521.47	443.3144	83.72072	7.188361
1275	1	-14054.06	-14549.6	495.5377	91.77582	6.590443
1276	0	-14079.71	-14522.34	442.6273	81.16918	7.193046
1277	1	-14027.13	-14518.84	491.7121	90.41146	6.632682
1278	0	-14056.14	-14519.13	462.9929	87.33848	6.956834
1279	1	-14071.76	-14536.39	464.6214	89.48067	6.934924
1280	0	-14098.4	-14521.28	422.8794	77.68643	7.429248
1281	1	-14049.39	-14519.58	470.188	94.94334	6.852119
1282	0	-14022.98	-14482.41	459.4255	80.26285	6.980641
1283	1	-14018.31	-14501.73	483.425	95.44782	6.71053
1284	0	-14084.72	-14538.63	453.9093	81.72316	7.056397
1285	1	-14046.81	-14525.63	478.8189	84.7091	6.768783
1286	0	-14086.27	-14517.18	430.9103	82.47897	7.337839
1287	1	-14057.63	-14534.43	476.7966	83.02151	6.78476
1288	0	-14098.16	-14515.87	417.7078	81.06553	7.50014
1289	1	-14061.58	-14542.43	480.8555	90.25577	6.752935
1290	0	-14072.93	-14514.33	441.4038	88.45779	7.199446
1291	1	-14042.77	-14531.21	488.4379	89.04833	6.668441
1292	0	-14078.68	-14528.38	449.6978	87.28551	7.109193
1293	1	-14067.96	-14517.56	449.6062	87.41839	7.109902
1294	0	-14081.36	-14529.92	448.5661	85.82948	7.125053
1295	1	-14070.66	-14522.39	451.728	86.79831	7.086912
1296	0	-14076.45	-14518.66	442.2108	80.78412	7.197005
1297	1	-14060.15	-14530.58	470.4286	85.66186	6.870042
1298	0	-14043.52	-14506.27	462.7466	86.9151	6.959922
1299	1	-14078.13	-14527.95	449.82	79.09782	7.093417
1300	0	-14071.17	-14513.61	442.4355	85.38359	7.197347
1301	1	-14069.29	-14540.79	471.5012	86.93077	6.859208
1302	0	-14036.07	-14495.82	459.745	81.23852	6.982532
1303	1	-14062.96	-14510.73	447.7697	83.68488	7.135119
1304	0	-14032.09	-14498.81	466.7177	95.08731	6.887801
1305	1	-14086.39	-14534.63	448.2396	79.64458	7.11673
1306	0	-14059.7	-14516.45	456.7495	83.04276	7.026287
1307	1	-14061.85	-14531.1	469.2549	80.79622	6.862324
1308	0	-14082.61	-14513.05	430.4428	84.06032	7.341445
1309	1	-14011.2	-14502.71	491.5153	91.64677	6.634391
1310	0	-14027.03	-14487.71	460.6823	88.6728	6.981039
1311	1	-14076.44	-14540.3	463.8633	83.10233	6.940845
1312	0	-14081.17	-14521.31	440.1393	85.93185	7.222977
1313	1	-14065.8	-14536.16	470.3562	86.99688	6.872414
1314	0	-14057.36	-14504.83	447.4615	88.80976	7.129589
1315	1	-14048.05	-14500.38	452.3257	77.6524	7.049892
1316	0	-14052.75	-14502.76	450.0174	88.1071	7.103227
1317	1	-14075.65	-14540.68	465.0388	89.11612	6.931071
1318	0	-14072.56	-14543.18	470.6264	86.18401	6.86856
1319	1	-14006.39	-14494.13	487.7438	91.04564	6.676197
1320	0	-14060.91	-14513.31	452.3999	81.02533	7.072008
1321	1	-14049.08	-14516.07	466.983	88.09535	6.910682
1322	0	-14081.81	-14518.18	436.3726	82.88106	7.271685
1323	1	-14088.46	-14540.6	452.1403	84.41543	7.083601
1324	0	-14055.8	-14510.45	454.647	85.16095	7.054315
1325	1	-14068.91	-14535.46	466.5565	82.26305	6.90458
1326	0	-14053.46	-14521.06	467.6016	79.98469	6.876525
1327	1	-14056.65	-14513.3	456.6523	86.26735	7.030652
1328	0	-14054.82	-14518.08	463.2587	90.37869	6.947501
1329	1	-14050.24	-14533.54	483.3003	91.29382	6.724634
1330	0	-14076.79	-14516.92	440.1302	83.95163	7.226277
1331	1	-14048.11	-14512.06	463.9451	87.79245	6.945534
