Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4910	-6142.18	-6174.531	32.35145	1.387629	28.67911	0.20743	0.568717	1.04308	2.18077	7.166722
4920	-6131.304	-6175.746	44.44241	1.459561	32.80889	0.219007	0.581684	1.04796	2.15135	6.768912
4930	-6108.693	-6168.101	59.40751	1.032835	33.95689	0.143458	0.486403	1.00523	2.3649	6.314409
4940	-6144.789	-6189.705	44.91593	1.189208	31.15514	0.173092	0.52707	1.02543	2.27441	6.760072
4950	-6145.977	-6175.468	29.49053	1.07942	30.38029	0.152522	0.499387	1.01201	2.33608	7.263782
4960	-6150.17	-6185.922	35.75201	1.273472	29.76266	0.188116	0.545926	1.0338	2.23216	7.057155
4970	-6141.359	-6187.511	46.1522	1.147459	35.07026	0.165402	0.516992	1.0207	2.2969	6.687023
4980	-6168.682	-6192.206	23.52352	1.23718	29.06062	0.181726	0.538036	1.03037	2.24986	7.473376
4990	-6189.362	-6191.149	1.787563	1.308063	25.69851	0.194093	0.553144	1.03684	2.21593	8.275307
5000	-6205.626	-6209.791	4.165858	1.312644	26.8133	0.194876	0.554078	1.03722	2.21382	8.181076
5010	-6152.554	-6174.422	21.86803	1.310937	27.45425	0.194584	0.553731	1.03708	2.21461	7.52906
5020	-6156.955	-6199.04	42.08534	1.210505	31.74115	0.176951	0.532016	1.02769	2.26335	6.849322
5030	-6129.075	-6172.668	43.59272	1.476387	30.10324	0.221652	0.584578	1.049	2.14477	6.797365
5040	-6161.806	-6198.077	36.27135	1.406358	29.74873	0.210488	0.572189	1.04441	2.17291	7.039649
5050	-6156.701	-6177.298	20.5964	1.388949	29.4098	0.207646	0.568964	1.04317	2.18021	7.57074
5060	-6183.472	-6195.703	12.23067	1.413161	26.54914	0.211591	0.573434	1.04489	2.17009	7.879028
5070	-6175.836	-6185.148	9.312217	1.757262	27.22325	0.262471	0.626441	1.06253	2.04855	7.987887
5080	-6176.339	-6183.632	7.293315	1.482411	27.49657	0.222593	0.585602	1.04937	2.14243	8.059488
5090	-6164.476	-6169.94	5.463906	1.387417	27.64596	0.207395	0.568677	1.04306	2.18086	8.123951
5100	-6183.961	-6185.968	2.007012	1.404877	25.21318	0.210247	0.571917	1.04431	2.17353	8.264137
5110	-6185.143	-6193.505	8.361944	1.579722	23.91844	0.237379	0.60131	1.05478	2.10653	7.973937
5120	-6199.412	-6193.545	-5.867215	1.733755	28.36167	0.259281	0.623345	1.06164	2.05574	8.510776
5130	-6173.723	-6167.488	-6.23565	1.780739	25.34393	0.265619	0.62947	1.06339	2.04152	8.590398
5140	-6161.648	-6183.524	21.87619	1.909316	27.36603	0.282204	0.645011	1.06755	2.00524	7.527922
5150	-6147.462	-6180.624	33.16198	0.9806327	30.18466	0.133073	0.470852	0.996715	2.39936	7.143651
5160	-6142.695	-6179.534	36.83941	1.513084	30.37937	0.227337	0.59072	1.05118	2.13076	7.021886
5170	-6158.281	-6204.403	46.12139	1.019332	32.1346	0.140795	0.482486	1.00313	2.37359	6.721371
5180	-6174.133	-6212.524	38.39126	0.9567153	30.6823	0.128239	0.463343	0.992441	2.41598	6.970826
5190	-6167.358	-6181.699	14.34107	1.502383	26.95026	0.22569	0.588953	1.05056	2.1348	7.80233
5200	-6178.755	-6194.889	16.13456	1.595237	27.75993	0.239667	0.603677	1.05556	2.1011	7.737841
5210	-6159.925	-6180.533	20.60811	1.604421	26.71034	0.241012	0.605062	1.05601	2.09792	7.566262
5220	-6168.354	-6181.019	12.66497	1.13338	28.60968	0.162773	0.513473	1.01901	2.30475	7.854152
5230	-6161.689	-6184.665	22.97508	1.381751	30.69451	0.206464	0.567613	1.04265	2.18327	7.473058
5240	-6142.485	-6175.427	32.94211	1.397755	30.7263	0.209087	0.570603	1.04381	2.1765	7.148116
5250	-6180.885	-6192.642	11.75752	1.641623	26.50504	0.246395	0.610549	1.05776	2.0853	7.896585
5260	-6173.948	-6189.71	15.76159	1.781226	28.00507	0.265683	0.629532	1.06341	2.04137	7.750429
5270	-6161.638	-6178.037	16.39861	1.38095	28.20058	0.206332	0.567462	1.04259	2.18361	7.726748
5280	-6181.644	-6192.318	10.67383	1.382903	25.49386	0.206653	0.56783	1.04273	2.18278	7.926094
5290	-6156.054	-6175.628	19.57406	1.447951	30.90762	0.217169	0.579657	1.04721	2.15596	7.579215
5300	-6163.646	-6182.333	18.68673	1.74568	31.25134	0.260904	0.624924	1.0621	2.05208	7.59955
5310	-6147.216	-6172.639	25.42327	1.394767	27.23975	0.208599	0.570049	1.04359	2.17776	7.396345
5320	-6139.176	-6180.322	41.1457	1.650411	33.2011	0.247651	0.611817	1.05816	2.08238	6.864268
5330	-6162.362	-6187.712	25.35047	1.161015	28.67125	0.167917	0.520321	1.02228	2.28948	7.41083
5340	-6182.468	-6194.215	11.74698	1.338467	29.14863	0.199256	0.559258	1.03934	2.20215	7.876943
5350	-6155.456	-6181.429	25.97251	1.052023	30.42477	0.147216	0.491849	1.00811	2.35282	7.379031
5360	-6145.109	-6190.778	45.66904	1.326181	28.77812	0.19718	0.556812	1.03834	2.20766	6.704836
5370	-6149.84	-6192.404	42.56408	0.9997307	32.54356	0.1369	0.476671	0.999955	2.38647	6.828804
5380	-6125.96	-6186.663	60.7024	1.015936	37.61926	0.140122	0.48149	1.00259	2.3758	6.242049
5390	-6124.796	-6187.122	62.32637	0.9898117	36.28427	0.134916	0.473668	0.998291	2.39312	6.216232
5400	-6165.711	-6190.31	24.59863	1.749043	26.77783	0.26136	0.625366	1.06222	2.05105	7.418303
5410	-6196.348	-6193.43	-2.918698	1.600448	24.74533	0.240431	0.604465	1.05581	2.09929	8.457457
5420	-6191.433	-6183.607	-7.826088	1.568155	24.08841	0.235661	0.599521	1.05419	2.11063	8.652665
5430	-6186.296	-6187.846	1.54933	1.507681	26.21523	0.226507	0.58983	1.05087	2.13279	8.283646
5440	-6164.949	-6181.669	16.72076	1.114661	26.20699	0.159247	0.508697	1.01667	2.31538	7.704779
5450	-6165.662	-6178.642	12.98025	1.230045	25.49671	0.180455	0.536444	1.02967	2.25343	7.835686
5460	-6156.622	-6171.399	14.77725	1.579502	26.38545	0.237347	0.601276	1.05477	2.10661	7.781301
5470	-6163.112	-6191.631	28.51966	1.579135	28.08083	0.237292	0.60122	1.05475	2.10674	7.295715
5480	-6172.544	-6180.675	8.130891	1.389387	28.37465	0.207718	0.569046	1.04321	2.18003	8.016991
5490	-6155.639	-6176.08	20.44179	1.346689	28.47004	0.200638	0.560876	1.03999	2.1985	7.58286
5500	-6174.239	-6178.945	4.706531	1.687833	25.09564	0.252935	0.617103	1.05978	2.07018	8.155434
5510	-6162.787	-6158.341	-4.445364	1.593855	27.20826	0.239464	0.603468	1.05549	2.10158	8.493605
5520	-6184.699	-6188.44	3.741925	1.546999	25.78251	0.232492	0.596197	1.05307	2.11824	8.199611
5530	-6201.714	-6209.015	7.30045	1.429302	24.2157	0.214192	0.57635	1.04599	2.16347	8.029136
5540	-6156.113	-6175.845	19.73231	1.631846	25.10692	0.24499	0.609126	1.05731	2.08857	7.557128
5550	-6182.227	-6188.338	6.111336	1.007915	27.94652	0.13853	0.479118	1.0013	2.38105	8.095997
5560	-6165.631	-6191.445	25.8144	1.496828	31.72916	0.224832	0.588028	1.05023	2.13691	7.362186
5570	-6156.237	-6178.241	22.00443	1.085389	33.22976	0.153669	0.500994	1.01282	2.33251	7.43989
5580	-6152.009	-6189.833	37.82414	1.252718	32.47222	0.184477	0.541455	1.03187	2.2422	6.975415
5590	-6144.86	-6180.547	35.68692	1.210612	29.64491	0.176971	0.532041	1.0277	2.26329	7.058891
5600	-6150.934	-6185.699	34.76517	1.253935	29.56981	0.184691	0.54172	1.03199	2.2416	7.089713
5610	-6170.556	-6180.522	9.965439	1.522738	29.15186	0.228814	0.592298	1.05173	2.12716	7.937993
5620	-6142.057	-6165.775	23.71725	1.315935	27.48381	0.195438	0.554747	1.0375	2.21232	7.462038
5630	-6161.781	-6191.204	29.42306	1.132924	31.05315	0.162687	0.513358	1.01895	2.305	7.258721
5640	-6152.951	-6178.65	25.69934	1.57055	28.28406	0.236018	0.599893	1.05431	2.10978	7.397406
5650	-6173.405	-6195.813	22.40757	1.584876	30.4575	0.238141	0.6021	1.05504	2.10472	7.495664
5660	-6164.231	-6191.634	27.40341	1.726167	29.09292	0.258243	0.622331	1.06134	2.05808	7.339857
5670	-6188.887	-6213.97	25.08287	1.248706	32.80815	0.183769	0.540578	1.03149	2.24416	7.359002
5680	-6189.925	-6202.453	12.52788	1.122727	28.43915	0.16077	0.510769	1.01769	2.31077	7.861229
5690	-6169.455	-6189.136	19.68026	1.464624	26.6318	0.219806	0.58256	1.04827	2.14936	7.59979
5700	-6189.734	-6207.291	17.55683	1.375945	29.43452	0.205507	0.566515	1.04222	2.18576	7.67373
5710	-6143.831	-6176.401	32.56933	1.168263	30.42036	0.169255	0.522079	1.02311	2.28555	7.162231
5720	-6172.753	-6200.737	27.98337	1.11069	26.17098	0.158495	0.507669	1.01617	2.31767	7.273802
5730	-6143.964	-6180.627	36.66289	1.57029	26.59671	0.235979	0.599853	1.0543	2.10987	6.9607
5740	-6152.113	-6168.56	16.44719	1.61454	26.05629	0.242486	0.606574	1.0565	2.09444	7.712525
5750	-6152.931	-6183.058	30.12657	1.098101	32.38741	0.156102	0.504375	1.01453	2.325	7.214193
5760	-6162.04	-6195.093	33.05281	1.296504	32.13322	0.192108	0.550763	1.03584	2.22129	7.128076
5770	-6168.741	-6185.215	16.47403	1.477574	30.15152	0.221837	0.584781	1.04908	2.1443	7.697214
5780	-6135.742	-6171.99	36.24767	1.211602	32.64251	0.177149	0.532268	1.0278	2.26278	7.021369
5790	-6148.377	-6188.856	40.47865	1.262624	30.92985	0.186218	0.543602	1.0328	2.23738	6.902844
5800	-6155.249	-6183.962	28.71316	1.149178	28.58986	0.165722	0.517417	1.02091	2.29595	7.293102
5810	-6155.192	-6181.232	26.04041	1.258123	26.09727	0.185428	0.54263	1.03238	2.23956	7.345694
5820	-6160.988	-6175.257	14.26955	1.54949	26.46363	0.232867	0.596592	1.0532	2.11734	7.801391
5830	-6189.318	-6186.853	-2.464668	1.09196	26.4201	0.154929	0.502749	1.01371	2.32861	8.434318
5840	-6176.305	-6192.643	16.33731	1.440207	29.66834	0.215936	0.578292	1.04671	2.15906	7.711187
5850	-6172.157	-6198.786	26.62845	1.104304	26.76926	0.157283	0.506005	1.01534	2.32137	7.342297
5860	-6158.929	-6187.9	28.97112	1.574403	30.78806	0.236591	0.60049	1.05451	2.10841	7.276638
5870	-6192.662	-6204.771	12.10877	1.650101	27.46142	0.247607	0.611773	1.05814	2.08248	7.884505
5880	-6186.022	-6204.606	18.58415	1.411168	29.88675	0.211268	0.57307	1.04475	2.17091	7.631941
5890	-6124.488	-6161.312	36.82428	1.025993	29.49589	0.142111	0.484428	1.00418	2.36928	7.019587
5900	-6170.92	-6201.264	30.34425	1.54858	30.39552	0.23273	0.596448	1.05315	2.11767	7.235566
5910	-6174.084	-6196.79	22.70584	1.800805	29.99813	0.268279	0.63201	1.0641	2.03561	7.49262
5920	-6160.119	-6190.917	30.79801	1.090394	31.31987	0.154629	0.502332	1.0135	2.32954	7.211104
5930	-6160.978	-6189.43	28.45112	1.245022	29.9551	0.183117	0.539769	1.03113	2.24598	7.301379
5940	-6152.243	-6195.334	43.09087	1.420759	32.26284	0.212818	0.574812	1.04541	2.16696	6.814827
5950	-6166.918	-6194.608	27.68971	1.159339	28.12498	0.167607	0.519913	1.02209	2.29039	7.325691
5960	-6151.098	-6174.591	23.49304	1.346278	27.96445	0.200569	0.560795	1.03996	2.19868	7.474136
5970	-6193.339	-6193.562	0.2228591	1.528331	25.89939	0.229666	0.593205	1.05204	2.12509	8.335826
5980	-6147.55	-6168.659	21.10834	1.224818	28.45526	0.179522	0.53527	1.02915	2.25606	7.559482
5990	-6157.141	-6194.657	37.51603	0.8994374	34.58503	0.116478	0.444289	0.981111	2.45812	6.945133
6000	-6151.608	-6170.981	19.37323	1.361493	26.67403	0.203111	0.563752	1.04113	2.192	7.61196
6010	-6165.475	-6179.638	14.16304	1.388496	26.55035	0.207572	0.568879	1.04314	2.18041	7.806254
6020	-6166.757	-6174.249	7.491683	1.486218	25.33391	0.223186	0.586246	1.0496	2.14097	8.0486
6030	-6162.022	-6181.65	19.62867	1.325628	26.40232	0.197086	0.556701	1.0383	2.20791	7.597753
6040	-6133.647	-6169.947	36.30006	1.067616	30.07825	0.150244	0.496173	1.01036	2.34322	7.039588
6050	-6153.503	-6177.743	24.23993	1.356947	26.97608	0.202354	0.562874	1.04079	2.19399	7.435495
6060	-6171.393	-6204.517	33.12381	1.286142	28.99489	0.190318	0.548603	1.03494	2.22614	7.142565
6070	-6170.643	-6190.019	19.37628	1.359425	31.36362	0.202767	0.563353	1.04098	2.1929	7.574684
6080	-6173.882	-6188.584	14.70198	1.446735	28.54525	0.216976	0.579443	1.04713	2.15645	7.783673
6090	-6167.431	-6185.381	17.95028	0.8893467	27.38353	0.114382	0.440765	0.978939	2.46591	7.671463
6100	-6163.038	-6193.493	30.45441	1.319647	28.83816	0.19607	0.555498	1.03781	2.21063	7.233874
6110	-6172.62	-6196.813	24.19246	1.395553	27.73536	0.208727	0.570195	1.04365	2.17743	7.447353
6120	-6177.653	-6186.339	8.685822	1.469203	26.62177	0.220526	0.583349	1.04856	2.14756	8.012616
6130	-6149.498	-6169.266	19.76856	1.264749	26.20909	0.186591	0.54406	1.033	2.23635	7.588527
6140	-6149.411	-6170.478	21.06668	1.263675	30.52909	0.186403	0.543829	1.0329	2.23687	7.538381
6150	-6169.122	-6190.11	20.98827	1.445998	25.47698	0.216859	0.579314	1.04709	2.15674	7.520931
6160	-6181.136	-6179.415	-1.721308	1.462258	22.61443	0.219433	0.582151	1.04813	2.15029	8.348241
6170	-6191.025	-6178.603	-12.42251	1.67737	26.41403	0.251468	0.615643	1.05934	2.07355	8.811388
6180	-6169.763	-6174.962	5.199261	1.812899	27.39372	0.269869	0.633519	1.06452	2.0321	8.136982
6190	-6170.259	-6190.872	20.61286	1.453092	27.90924	0.217984	0.580558	1.04754	2.15391	7.577008
6200	-6168.796	-6183.591	14.79421	1.240296	27.20545	0.182279	0.538726	1.03068	2.24832	7.786476
6210	-6140.081	-6155.807	15.72584	1.723493	28.74825	0.257876	0.621972	1.06124	2.05892	7.745666
6220	-6168.394	-6183.096	14.70212	1.305426	25.33649	0.193641	0.552603	1.03661	2.21714	7.764053
6230	-6158.847	-6183.412	24.5646	1.124755	27.64907	0.161152	0.511286	1.01795	2.30962	7.43308
6240	-6162.71	-6176.62	13.90943	1.562074	25.30599	0.234754	0.598573	1.05387	2.1128	7.794552
6250	-6140.853	-6162.839	21.98589	1.147726	29.26178	0.165452	0.517058	1.02073	2.29676	7.5248
6260	-6197.458	-6202.741	5.283025	1.583408	26.07317	0.237924	0.601876	1.05497	2.10523	8.141028
6270	-6186.322	-6190.512	4.190694	1.450732	25.92967	0.21761	0.580145	1.04739	2.15485	8.182703
6280	-6187.053	-6181.434	-5.618363	1.56614	22.4417	0.235361	0.599208	1.05408	2.11135	8.512865
6290	-6154.6	-6167.647	13.04714	1.664224	27.09185	0.249614	0.61379	1.05877	2.07783	7.850626
6300	-6188.703	-6182.459	-6.244474	1.569332	25.65029	0.235837	0.599704	1.05425	2.11021	8.58834
6310	-6167.429	-6178.424	10.99518	1.55379	30.06357	0.233514	0.597272	1.05343	2.11578	7.881279
6320	-6148.297	-6177.613	29.31586	1.654155	27.62491	0.248184	0.612355	1.05832	2.08114	7.260833
6330	-6156.21	-6188.781	32.57075	1.495748	27.0492	0.224665	0.587847	1.05017	2.13732	7.128782
6340	-6155.211	-6173.347	18.13528	1.517481	26.76006	0.22801	0.591441	1.05143	2.12912	7.659459
6350	-6168.056	-6179.982	11.92519	1.655219	27.50192	0.248336	0.612507	1.05837	2.08079	7.89101
6360	-6165.872	-6166.782	0.909618	1.728626	22.8619	0.25858	0.62266	1.06144	2.05732	8.244888
6370	-6161.696	-6190.631	28.93508	1.422555	29.63647	0.213107	0.575137	1.04553	2.16623	7.286676
6380	-6137.31	-6185.329	48.01909	0.9684979	34.35986	0.130626	0.467074	0.994578	2.40772	6.644646
6390	-6132.898	-6175.985	43.08678	1.325271	31.94902	0.197026	0.55663	1.03827	2.20807	6.816857
6400	-6127.154	-6168.995	41.84095	1.23972	33.53605	0.182177	0.538599	1.03062	2.2486	6.838531
6410	-6138.023	-6183.722	45.69892	1.196521	33.32489	0.174422	0.528783	1.02622	2.27058	6.725852
6420	-6119.286	-6161.677	42.39147	1.016614	30.72006	0.140257	0.481689	1.0027	2.37535	6.840565
6430	-6148.635	-6170.374	21.73877	1.561965	28.5161	0.234738	0.598556	1.05386	2.11284	7.537222
6440	-6148.487	-6177.716	29.22907	1.168049	29.94981	0.169215	0.522027	1.02309	2.28567	7.275438
6450	-6156.205	-6187.878	31.67226	1.62958	28.95162	0.244664	0.608794	1.0572	2.08934	7.192379
6460	-6186.443	-6199.426	12.98363	1.356548	29.01955	0.202288	0.562796	1.04076	2.19416	7.836762
6470	-6162.102	-6186.698	24.59579	1.496066	27.78844	0.224714	0.5879	1.05019	2.1372	7.4333
6480	-6178.774	-6203.283	24.50901	1.29594	28.92225	0.19201	0.550647	1.03579	2.22155	7.439873
6490	-6150.728	-6180.951	30.22295	1.271688	28.15776	0.187804	0.545546	1.03364	2.23301	7.236024
6500	-6155.473	-6196.75	41.27714	1.077825	34.49598	0.152215	0.498956	1.01179	2.33704	6.83818
6510	-6153.903	-6189.189	35.28591	1.036517	28.47906	0.144182	0.487459	1.0058	2.36256	7.061602
6520	-6155.851	-6170.509	14.65741	1.483969	28.47378	0.222835	0.585866	1.04947	2.14183	7.785996
6530	-6180.563	-6189.101	8.537788	1.35989	28.07292	0.202844	0.563443	1.04101	2.1927	8.007414
6540	-6151.143	-6166.806	15.66338	1.582949	24.47018	0.237856	0.601805	1.05494	2.1054	7.695357
6550	-6136.806	-6175.68	38.87394	1.182085	27.32087	0.171792	0.525387	1.02465	2.27817	6.905304
6560	-6168.159	-6192.9	24.74124	1.264913	26.39543	0.18662	0.544095	1.03301	2.23627	7.403932
6570	-6163.388	-6183.034	19.6459	1.564893	26.36869	0.235175	0.599013	1.05402	2.1118	7.596459
6580	-6189.099	-6186.873	-2.225886	1.779063	24.18164	0.265395	0.629256	1.06333	2.04202	8.421929
6590	-6181.789	-6201.382	19.5925	0.9821783	28.05907	0.133384	0.471329	0.996983	2.3983	7.613634
6600	-6153.69	-6163.608	9.918579	1.471051	24.99261	0.220816	0.583666	1.04868	2.14684	7.945286
6610	-6157.719	-6171.675	13.95615	1.535482	28.36664	0.230752	0.594358	1.05244	2.12245	7.811776
6620	-6150.856	-6170.901	20.04479	1.271196	26.06636	0.187718	0.545441	1.03359	2.23325	7.574698
6630	-6157.305	-6176.994	19.68903	1.167446	25.68361	0.169104	0.521882	1.02302	2.28599	7.578278
6640	-6156.769	-6179.325	22.55551	1.403226	24.93775	0.209978	0.571614	1.04419	2.17421	7.437168
6650	-6177.519	-6193.662	16.14294	1.432671	26.78862	0.214732	0.576952	1.04621	2.16211	7.734173
6660	-6161.442	-6186.939	25.49715	1.497732	33.6195	0.224972	0.588178	1.05029	2.13656	7.32339
6670	-6169.261	-6195.673	26.41192	1.284272	27.33161	0.189994	0.54821	1.03477	2.22703	7.361618
6680	-6180.511	-6197.4	16.88887	1.572407	29.75142	0.236294	0.600181	1.05441	2.10912	7.691141
6690	-6152.734	-6182.394	29.65989	1.686195	26.05527	0.252706	0.616875	1.05971	2.07071	7.205403
6700	-6161.709	-6175.679	13.97001	1.305663	30.23526	0.193682	0.552652	1.03663	2.21704	7.778248
6710	-6185.162	-6205.228	20.06618	1.09204	25.79138	0.154944	0.50277	1.01372	2.32857	7.566709
6720	-6171.566	-6178.982	7.416791	1.584885	26.30357	0.238143	0.602102	1.05504	2.10472	8.060096
6730	-6184.761	-6186.241	1.479799	1.449878	25.93167	0.217475	0.579995	1.04734	2.15519	8.287248
6740	-6122.463	-6168.699	46.23645	1.250235	31.21517	0.184039	0.540913	1.03163	2.24341	6.717888
6750	-6162.705	-6192.138	29.43294	1.189983	28.95061	0.173233	0.527253	1.02552	2.274	7.269723
6760	-6168.822	-6185.003	16.18061	1.833994	25.90506	0.27262	0.636114	1.06522	2.02605	7.719799
6770	-6158.855	-6183.205	24.34973	1.721044	29.60326	0.25754	0.621643	1.06114	2.05968	7.441674
6780	-6160.805	-6184.398	23.59355	1.228809	30.47771	0.180235	0.536167	1.02955	2.25405	7.456414
6790	-6152.192	-6180.19	27.9984	1.463062	28.36216	0.21956	0.58229	1.04818	2.14997	7.316717
6800	-6162.826	-6191.319	28.4931	1.255991	26.12853	0.185053	0.542167	1.03218	2.2406	7.252829
6810	-6176.055	-6191.483	15.4282	1.458654	26.99512	0.218864	0.581526	1.0479	2.15171	7.762253
6820	-6167.409	-6190.271	22.86188	1.067073	26.86854	0.150139	0.496024	1.01028	2.34356	7.484786
6830	-6180.509	-6215.34	34.83082	1.332883	29.59675	0.198314	0.55815	1.03889	2.20465	7.087598
6840	-6158.858	-6175.988	17.1303	1.510774	27.46393	0.226982	0.59034	1.05105	2.13163	7.701654
6850	-6172.935	-6185.337	12.40116	1.596855	26.44161	0.239904	0.603922	1.05564	2.10054	7.871821
6860	-6180.261	-6182.177	1.916357	1.659834	28.1572	0.248991	0.613166	1.05858	2.07927	8.241323
6870	-6187.92	-6194.213	6.29319	1.312507	27.76524	0.194853	0.55405	1.03721	2.21389	8.092281
6880	-6170.818	-6188.284	17.4656	1.375063	28.92357	0.205361	0.566347	1.04216	2.18613	7.683388
6890	-6150.501	-6178.628	28.12606	1.147307	29.74502	0.165374	0.516954	1.02068	2.29699	7.313471
6900	-6145.998	-6193.168	47.17014	1.012783	32.88588	0.139497	0.480561	1.00209	2.37786	6.68526
6910	-6151.513	-6168.657	17.14366	1.56142	29.86697	0.234656	0.59847	1.05383	2.11304	7.680504
6920	-6157.124	-6173.969	16.84463	1.499784	29.32752	0.225289	0.58852	1.05041	2.13578	7.699547
6930	-6179.74	-6201.771	22.03063	1.343748	26.87976	0.200145	0.560299	1.03976	2.1998	7.515905
6940	-6162.819	-6190.756	27.93657	1.695699	28.23969	0.254033	0.618191	1.06011	2.06767	7.317945
6950	-6165.39	-6188.084	22.69358	1.345304	25.5146	0.200406	0.560604	1.03988	2.19911	7.455375
6960	-6142.825	-6168.468	25.64283	1.531276	28.60844	0.230114	0.593681	1.05221	2.124	7.400531
6970	-6159.341	-6174.521	15.1805	1.448336	26.55976	0.21723	0.579725	1.04724	2.15581	7.768031
6980	-6167.467	-6179.539	12.0721	1.881733	29.92818	0.278736	0.641818	1.06673	2.01272	7.848826
6990	-6184.245	-6185.449	1.204228	1.297047	30.9764	0.192201	0.550876	1.03589	2.22103	8.170685
7000	-6164.952	-6181.446	16.49372	1.2696	26.08113	0.18744	0.5451	1.03344	2.23402	7.711206
7010	-6184.563	-6189.1	4.536488	1.450639	26.75604	0.217596	0.580129	1.04739	2.15489	8.167662
7020	-6182.481	-6188.373	5.891236	1.327936	25.30717	0.197477	0.557163	1.03849	2.20687	8.111418
7030	-6163.537	-6186.731	23.19335	1.749091	26.40474	0.261367	0.625372	1.06223	2.05103	7.462797
7040	-6169.252	-6192.253	23.00096	1.935768	27.31742	0.285485	0.648005	1.0683	1.99821	7.486246
7050	-6139.636	-6172.779	33.14338	1.422259	31.68054	0.21306	0.575083	1.04551	2.16635	7.13185
7060	-6155.831	-6170.451	14.62008	1.534931	26.5248	0.230668	0.594269	1.05241	2.12265	7.788786
7070	-6155.103	-6182.623	27.52027	1.411784	28.94235	0.211368	0.573182	1.04479	2.17066	7.335781
7080	-6142.078	-6183.792	41.71438	1.396202	34.75754	0.208833	0.570315	1.0437	2.17716	6.82023
7090	-6146.631	-6189.499	42.86819	1.23012	30.00174	0.180469	0.536461	1.02968	2.25339	6.820534
7100	-6182.762	-6207.895	25.13318	1.501298	28.47678	0.225523	0.588772	1.0505	2.13521	7.418095
7110	-6150.865	-6181.017	30.15223	1.072273	31.96895	0.151145	0.497447	1.01101	2.34039	7.221351
7120	-6144.789	-6187.854	43.06428	1.174674	32.10524	0.170433	0.52362	1.02383	2.28211	6.816687
7130	-6151.526	-6184.991	33.46453	1.133103	27.74809	0.162721	0.513403	1.01897	2.3049	7.113315
7140	-6142.539	-6184.13	41.59012	1.096592	31.85118	0.155814	0.503976	1.01433	2.32588	6.864312
7150	-6141.183	-6173.216	32.03274	1.663401	32.25338	0.249497	0.613673	1.05873	2.0781	7.157745
7160	-6132.147	-6184.305	52.15788	1.034959	29.86884	0.143876	0.487013	1.00556	2.36355	6.508204
7170	-6161.308	-6201.883	40.57581	0.8486222	32.16311	0.105855	0.425997	0.969568	2.49858	6.893695
7180	-6158.567	-6179.484	20.91713	1.397391	30.92534	0.209028	0.570536	1.04378	2.17666	7.535387
7190	-6153.738	-6184.872	31.13395	1.317872	35.07818	0.195768	0.555139	1.03766	2.21143	7.115014
7200	-6139.409	-6183.018	43.60861	1.572429	31.59717	0.236297	0.600184	1.05441	2.10911	6.801724
7210	-6179.001	-6193.733	14.73194	1.838071	25.69177	0.273148	0.63661	1.06535	2.02489	7.77146
7220	-6185.796	-6202.203	16.40685	1.776898	29.47257	0.265106	0.628979	1.06325	2.04266	7.712183
7230	-6174.99	-6187.595	12.60519	1.487457	28.36494	0.223378	0.586455	1.04968	2.14049	7.859421
7240	-6136.056	-6177.596	41.54041	1.209669	30.06477	0.176801	0.531825	1.0276	2.26377	6.865266
7250	-6144.002	-6180.172	36.16978	1.310041	29.50809	0.194431	0.553548	1.037	2.21502	7.041852
7260	-6163.637	-6194.091	30.45417	1.0093	27.20392	0.138806	0.47953	1.00152	2.38014	7.210822
7270	-6164.816	-6189.386	24.56991	1.180539	30.05256	0.171509	0.52502	1.02448	2.27899	7.429871
7280	-6158.388	-6182.724	24.33574	1.127547	34.30909	0.161678	0.511997	1.01829	2.30803	7.33563
7290	-6153.681	-6175.223	21.54235	1.351892	31.49689	0.20151	0.561892	1.04039	2.1962	7.5025
7300	-6186.921	-6192.611	5.689959	1.648026	25.1799	0.24731	0.611474	1.05805	2.08317	8.117571
7310	-6186.234	-6194.718	8.483385	1.410196	26.94292	0.21111	0.572892	1.04468	2.17132	8.019707
7320	-6183.206	-6178.368	-4.837406	1.648011	26.87213	0.247308	0.611472	1.05805	2.08317	8.51563
7330	-6160.665	-6186.936	26.2707	1.747232	27.85394	0.261115	0.625128	1.06216	2.0516	7.373729
7340	-6147.635	-6172.989	25.3539	1.66459	29.5759	0.249665	0.613842	1.05878	2.07771	7.407944
7350	-6181.055	-6186.177	5.121663	1.576707	27.84005	0.236932	0.600846	1.05463	2.1076	8.133246
7360	-6182.616	-6182.638	0.02196453	1.335768	27.72423	0.198801	0.558723	1.03912	2.20335	8.319072
7370	-6150.587	-6190.841	40.25404	1.642593	31.49625	0.246534	0.61069	1.0578	2.08497	6.908422
7380	-6147.08	-6185.632	38.55225	1.222229	30.13786	0.179058	0.534686	1.02889	2.25737	6.964926
7390	-6170.072	-6188.691	18.61921	1.315195	24.8756	0.195312	0.554597	1.03744	2.21266	7.59252
7400	-6145.103	-6161.314	16.21101	1.530557	25.77396	0.230004	0.593565	1.05217	2.12426	7.715793
7410	-6177.174	-6180.013	2.838327	1.159226	24.56029	0.167586	0.519885	1.02208	2.29045	8.221351
7420	-6156.691	-6170.706	14.01467	1.403643	26.62855	0.210046	0.57169	1.04422	2.17404	7.812502
