Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2530	-6143.829	-6186.127	42.2982	0.8874024	31.26364	0.113977	0.44008	0.978513	2.46743	6.844001
2540	-6126.758	-6189.419	62.66054	0.9708633	32.37844	0.131104	0.467815	0.994999	2.40608	6.20957
2550	-6147.674	-6189.908	42.23397	1.405627	33.74177	0.210369	0.572055	1.04436	2.17321	6.823663
2560	-6150.94	-6189.816	38.876	0.9977626	27.90884	0.136507	0.476078	0.999628	2.38779	6.922621
2570	-6130.593	-6187.758	57.16486	1.528204	32.12099	0.229647	0.593185	1.05204	2.12513	6.377607
2580	-6145.813	-6186.313	40.49952	0.8425261	28.8444	0.10457	0.423708	0.968076	2.50365	6.885658
2590	-6158.381	-6172.237	13.85684	1.245191	27.45615	0.183147	0.539806	1.03115	2.2459	7.820859
2600	-6175.4	-6183.856	8.456181	1.376807	27.37541	0.205649	0.566678	1.04229	2.18539	8.018237
2610	-6159.337	-6191.979	32.64229	1.179737	30.38335	0.171362	0.524829	1.0244	2.27941	7.160023
2620	-6178.376	-6202.654	24.27822	1.717562	28.20606	0.257061	0.621173	1.061	2.06077	7.447358
2630	-6142.927	-6175.642	32.71514	1.334963	29.83545	0.198665	0.558564	1.03906	2.20371	7.159167
2640	-6150.57	-6196.628	46.05784	1.196104	31.05081	0.174346	0.528686	1.02617	2.27079	6.723024
2650	-6150.562	-6177.494	26.93199	1.4691	26.60756	0.220509	0.583331	1.04855	2.14761	7.326857
2660	-6153.747	-6178.667	24.91966	1.471509	29.31947	0.220888	0.583744	1.0487	2.14666	7.42425
2670	-6169.595	-6182.042	12.44686	1.528202	25.46722	0.229646	0.593184	1.05204	2.12513	7.855984
2680	-6177.217	-6190.649	13.43118	1.593176	28.62574	0.239364	0.603365	1.05546	2.10182	7.82716
2690	-6182.841	-6187.398	4.557412	1.441833	25.1234	0.216195	0.578579	1.04681	2.15841	8.161774
2700	-6174.383	-6185.892	11.50909	1.10775	26.37864	0.157938	0.506904	1.01579	2.31937	7.905112
2710	-6146.157	-6162.985	16.828	1.062513	28.2165	0.149256	0.494768	1.00963	2.34634	7.711438
2720	-6179.005	-6178.267	-0.7377209	1.608076	23.41468	0.241545	0.60561	1.05618	2.09666	8.339332
2730	-6164.592	-6174.082	9.490522	1.829876	27.25439	0.272085	0.635611	1.06509	2.02722	7.981176
2740	-6141.898	-6166.818	24.91975	1.665113	28.14549	0.249739	0.613916	1.05881	2.07754	7.424295
2750	-6178.499	-6186.463	7.96349	1.605674	26.32832	0.241195	0.60525	1.05607	2.09749	8.03939
2760	-6152.349	-6178.159	25.80948	1.534111	29.81782	0.230544	0.594137	1.05236	2.12295	7.390772
2770	-6155.283	-6197.931	42.64854	1.190697	29.26441	0.173363	0.52742	1.02559	2.27362	6.818711
2780	-6127.974	-6188.657	60.68324	1.209606	34.6656	0.17679	0.53181	1.02759	2.26381	6.274921
2790	-6146.181	-6184.753	38.57257	1.148426	27.21423	0.165583	0.517231	1.02082	2.29637	6.912748
2800	-6180.137	-6190.158	10.0204	1.113428	23.97601	0.159014	0.508378	1.01652	2.31609	7.907098
2810	-6154.837	-6177.227	22.38926	1.604015	29.1515	0.240953	0.605001	1.05599	2.09806	7.51182
2820	-6166.368	-6192.715	26.34683	1.289959	29.6293	0.190978	0.549402	1.03527	2.22435	7.374054
2830	-6148.416	-6184.198	35.78175	1.291035	31.16006	0.191164	0.549626	1.03537	2.22384	7.05322
2840	-6141.54	-6188.589	47.04955	1.43914	32.27376	0.215766	0.578102	1.04664	2.15949	6.69209
2850	-6147.634	-6181.746	34.11239	1.220909	30.39412	0.178822	0.534387	1.02875	2.25804	7.1116
2860	-6155.479	-6187.517	32.03795	1.551688	29.52117	0.233198	0.59694	1.05332	2.11654	7.181892
2870	-6164.77	-6215.621	50.8504	1.036345	29.50475	0.144148	0.48741	1.00577	2.36267	6.544264
2880	-6152.365	-6185.229	32.86389	1.390449	29.29669	0.207892	0.569244	1.04328	2.17958	7.153203
2890	-6165.459	-6193.99	28.53116	1.636103	30.46972	0.245603	0.609747	1.05751	2.08714	7.294488
2900	-6195.633	-6195.378	-0.2549939	1.51271	26.69543	0.227279	0.590658	1.05116	2.1309	8.347542
2910	-6173.872	-6172.476	-1.39681	1.645426	24.44084	0.246939	0.611099	1.05793	2.08403	8.392104
2920	-6167.328	-6184.68	17.35219	1.725392	28.89798	0.258137	0.622227	1.06131	2.05833	7.687586
2930	-6156.692	-6184.164	27.47253	1.635734	29.61111	0.24555	0.609694	1.05749	2.08727	7.336148
2940	-6177.971	-6194.642	16.67039	1.678	27.62577	0.251557	0.615732	1.05936	2.07335	7.718589
2950	-6149.618	-6172.103	22.48551	1.441758	27.45215	0.216183	0.578566	1.04681	2.15844	7.506548
2960	-6177.037	-6195.998	18.96187	1.576219	25.56316	0.23686	0.60077	1.0546	2.10777	7.603103
2970	-6182.789	-6198.113	15.32391	1.067017	28.52879	0.150128	0.496008	1.01027	2.34359	7.762051
2980	-6163.14	-6178.235	15.09458	1.363799	26.9366	0.203495	0.564196	1.04131	2.191	7.774293
2990	-6157.781	-6174.922	17.14136	1.201417	26.30202	0.17531	0.529921	1.02674	2.26803	7.690365
3000	-6121.352	-6166.987	45.63551	1.388548	28.91518	0.207581	0.568889	1.04315	2.18038	6.709253
3010	-6182.364	-6210.007	27.6432	1.161679	28.27564	0.16804	0.520483	1.02236	2.28912	7.328616
3020	-6184.731	-6188.824	4.093032	1.457257	25.43688	0.218643	0.581284	1.04781	2.15226	8.183743
3030	-6180.419	-6182.523	2.10393	1.465052	24.93036	0.219873	0.582634	1.0483	2.14919	8.257177
3040	-6203.75	-6193.49	-10.26042	1.985176	22.43712	0.291499	0.653428	1.06961	1.98546	8.719543
3050	-6196.667	-6179.906	-16.76144	1.500519	23.8072	0.225403	0.588643	1.05045	2.1355	9.024533
3060	-6195.439	-6183.907	-11.53209	1.328943	22.82206	0.197648	0.557365	1.03857	2.20642	8.788055
3070	-6185.719	-6188.348	2.629331	1.290169	25.59661	0.191014	0.549446	1.03529	2.22425	8.242168
3080	-6172.731	-6193.29	20.559	1.841349	26.88649	0.273572	0.637008	1.06546	2.02396	7.570747
3090	-6172.129	-6181.958	9.829451	1.829669	24.57961	0.272058	0.635586	1.06508	2.02728	7.93731
3100	-6192.833	-6194.107	1.273891	1.364465	30.18133	0.203605	0.564324	1.04136	2.19071	8.200211
3110	-6177.027	-6192.81	15.78229	1.732055	26.618	0.259049	0.623118	1.06157	2.05626	7.74601
3120	-6214.359	-6199.705	-14.65325	1.797707	25.95207	0.26787	0.63162	1.06399	2.03652	8.908861
3130	-6202.822	-6197.069	-5.752116	1.343744	21.62715	0.200144	0.560298	1.03976	2.1998	8.472827
3140	-6187.937	-6187.753	-0.1840823	1.503972	27.56508	0.225935	0.589216	1.05065	2.13419	8.329994
3150	-6196.271	-6198.69	2.418461	1.208679	28.5596	0.176622	0.531597	1.0275	2.26428	8.213616
3160	-6143.933	-6164.684	20.75093	1.790184	31.1073	0.266874	0.630671	1.06373	2.03873	7.536784
3170	-6149.586	-6172.267	22.68152	1.754208	25.93376	0.262059	0.626043	1.06242	2.04948	7.469711
3180	-6163.003	-6186.891	23.8882	1.736302	27.96232	0.259628	0.623683	1.06174	2.05495	7.459992
3190	-6154.793	-6175.766	20.97209	1.673283	27.91915	0.250893	0.61507	1.05916	2.07488	7.564165
3200	-6187.93	-6185.772	-2.158288	1.736758	25.42427	0.259691	0.623744	1.06175	2.05481	8.42951
3210	-6177.322	-6184.509	7.186817	2.04459	27.7556	0.29854	0.659673	1.07107	1.97072	8.060225
3220	-6160.094	-6184.951	24.85627	1.457977	28.51006	0.218757	0.581409	1.04786	2.15198	7.427886
3230	-6138.605	-6173.443	34.83835	1.092505	30.30039	0.155033	0.502893	1.01378	2.32829	7.087936
3240	-6170.884	-6206.966	36.08238	1.465396	27.6575	0.219927	0.582693	1.04832	2.14906	7.016724
3250	-6181.49	-6191.425	9.935182	1.219942	26.13361	0.178648	0.534168	1.02865	2.25853	7.963127
3260	-6155.802	-6183.321	27.51975	1.638331	29.40646	0.245922	0.610071	1.05761	2.0864	7.33534
3270	-6145.584	-6172.705	27.12095	1.547376	28.07654	0.232549	0.596257	1.05309	2.11811	7.345487
3280	-6145.627	-6168.311	22.6845	1.315521	27.99611	0.195367	0.554663	1.03746	2.21251	7.50319
3290	-6182.901	-6190.701	7.799996	1.369572	31.18244	0.204453	0.565302	1.04175	2.1885	7.950413
3300	-6175.344	-6186.916	11.57195	1.50668	30.1824	0.226353	0.589665	1.05081	2.13317	7.858976
3310	-6175.998	-6186.435	10.43714	1.441782	24.62828	0.216187	0.57857	1.04681	2.15843	7.914145
3320	-6174.879	-6176.887	2.007795	1.463435	24.66619	0.219618	0.582355	1.0482	2.14983	8.257067
3330	-6159.776	-6175.551	15.77487	1.804341	32.3511	0.268745	0.632453	1.06422	2.03458	7.658544
3340	-6183.314	-6191.717	8.403587	1.478066	26.10907	0.221914	0.584864	1.04911	2.14411	8.021581
3350	-6168.442	-6182.304	13.86295	1.446937	24.69361	0.217008	0.579479	1.04715	2.15637	7.77744
3360	-6170.47	-6184.98	14.51011	1.361391	25.57102	0.203094	0.563732	1.04113	2.19205	7.777431
3370	-6187.225	-6194.205	6.979466	1.579634	26.04198	0.237366	0.601296	1.05477	2.10656	8.07581
3380	-6199.248	-6203.811	4.563563	1.443412	23.98143	0.216447	0.578858	1.04692	2.15778	8.134874
3390	-6178.788	-6190.94	12.15202	1.614687	26.72478	0.242508	0.606596	1.0565	2.09439	7.882908
3400	-6171.571	-6188.624	17.05332	1.46245	28.07675	0.219463	0.582185	1.04814	2.15021	7.704064
3410	-6149.45	-6165.195	15.74558	1.469407	28.0767	0.220558	0.583384	1.04857	2.14749	7.750641
3420	-6141.291	-6177.74	36.44871	1.740318	30.82145	0.260175	0.624216	1.06189	2.05372	7.03363
3430	-6164.13	-6199.241	35.11078	1.204082	31.11862	0.175792	0.530538	1.02702	2.26665	7.075075
3440	-6145.429	-6190.82	45.39107	1.043643	32.17125	0.145579	0.489488	1.00687	2.35806	6.743947
3450	-6169.697	-6189.539	19.84192	1.491579	28.24933	0.224019	0.587149	1.04992	2.13891	7.604569
3460	-6156.18	-6187.734	31.55456	1.531183	29.35542	0.2301	0.593666	1.0522	2.12403	7.198035
3470	-6152.839	-6179.528	26.6894	1.032703	28.61245	0.143433	0.486365	1.00521	2.36499	7.363961
3480	-6154.641	-6202.71	48.0693	0.9159514	27.85625	0.119894	0.449945	0.984547	2.44561	6.591214
3490	-6180.463	-6202.036	21.57309	1.215864	31.18382	0.177916	0.533241	1.02824	2.2606	7.508689
3500	-6167.747	-6194.554	26.80727	1.22961	29.53735	0.180378	0.536347	1.02963	2.25365	7.358999
3510	-6188.611	-6195.606	6.994895	1.72647	28.21767	0.258284	0.622372	1.06135	2.05799	8.059905
3520	-6173.88	-6192.64	18.76057	1.387348	28.97764	0.207384	0.568664	1.04306	2.18089	7.638105
3530	-6186.857	-6198.892	12.03505	1.482795	28.63605	0.222652	0.585667	1.0494	2.14229	7.875778
3540	-6167.442	-6194.251	26.80967	1.537284	27.11578	0.231025	0.594647	1.05254	2.12179	7.343105
3550	-6156.005	-6180.59	24.58516	1.449871	29.25006	0.217474	0.579994	1.04734	2.1552	7.436032
3560	-6183.466	-6195.007	11.54091	1.436851	25.89058	0.2154	0.577696	1.04649	2.16042	7.898703
3570	-6205.089	-6207.132	2.043575	1.645161	29.42045	0.246901	0.611061	1.05792	2.08412	8.201232
3580	-6201.408	-6195.077	-6.330863	1.690606	28.02064	0.253323	0.617487	1.0599	2.06929	8.538791
3590	-6217.494	-6210.978	-6.515663	1.320481	25.84053	0.196212	0.555666	1.03788	2.21025	8.596759
3600	-6176.87	-6185.82	8.950578	1.365174	28.80805	0.203723	0.56446	1.04141	2.1904	7.980155
3610	-6187.806	-6208.445	20.63894	1.758524	29.20767	0.262641	0.626606	1.06258	2.04817	7.571349
3620	-6162.316	-6176.163	13.84713	1.048657	29.73247	0.146559	0.490904	1.00762	2.35492	7.793781
3630	-6146.243	-6188.054	41.81059	1.030306	31.64267	0.142961	0.485675	1.00485	2.36652	6.858438
3640	-6180.106	-6205.223	25.11623	1.207134	26.9827	0.176343	0.531242	1.02734	2.26508	7.403137
3650	-6169.5	-6190.822	21.32247	1.386022	29.63573	0.207166	0.568416	1.04296	2.18146	7.543551
3660	-6148.396	-6191.508	43.11241	1.587209	30.25025	0.238485	0.602457	1.05516	2.1039	6.814505
3670	-6147.871	-6185.603	37.7324	1.451688	29.80179	0.217762	0.580312	1.04745	2.15447	6.990829
3680	-6127.545	-6177.927	50.38165	1.142227	36.13419	0.164427	0.515691	1.02008	2.2998	6.548326
3690	-6168.225	-6190.975	22.75031	1.423224	34.15584	0.213215	0.575257	1.04558	2.16595	7.387154
3700	-6170.326	-6189.954	19.62765	1.486006	31.10037	0.223153	0.58621	1.04959	2.14105	7.573057
3710	-6159.121	-6172.433	13.31185	1.492844	26.17132	0.224215	0.587361	1.05	2.13843	7.834409
3720	-6143.196	-6174.338	31.14247	1.760175	28.18237	0.262864	0.626821	1.06264	2.04767	7.203692
3730	-6149.925	-6169.146	19.22018	1.239276	25.55658	0.182098	0.538501	1.03058	2.24882	7.592798
3740	-6163.626	-6191.577	27.95103	1.624603	31.34099	0.243945	0.608063	1.05697	2.09102	7.301659
3750	-6153.155	-6188.73	35.57413	1.334182	30.41111	0.198534	0.558409	1.03899	2.20406	7.063474
3760	-6152.6	-6189.945	37.34431	1.825204	29.62302	0.271477	0.635039	1.06493	2.02855	7.002844
3770	-6131.411	-6162.57	31.15968	1.581335	31.66631	0.237618	0.601558	1.05486	2.10596	7.194682
3780	-6141.092	-6162.22	21.12872	1.79847	27.7551	0.267971	0.631716	1.06402	2.03629	7.557913
3790	-6164.143	-6173.436	9.29246	1.278837	30.24619	0.18905	0.547064	1.03428	2.2296	7.932631
3800	-6184.631	-6178.014	-6.617036	1.950527	25.699	0.287297	0.649648	1.0687	1.99435	8.602347
3810	-6189.45	-6197.982	8.532062	1.537725	26.75948	0.231092	0.594718	1.05256	2.12163	8.018324
3820	-6172.601	-6187.502	14.90163	1.963588	29.65433	0.288889	0.651085	1.06905	1.99097	7.75985
3830	-6138.109	-6180.393	42.28422	1.705545	31.1061	0.255401	0.619541	1.06052	2.06454	6.844558
3840	-6128.384	-6163.298	34.91416	1.350448	30.63158	0.201268	0.56161	1.04028	2.19684	7.084385
3850	-6139.625	-6184.026	44.40113	1.387339	29.55848	0.207382	0.568663	1.04306	2.1809	6.763671
3860	-6139.19	-6188.83	49.64039	1.072062	30.25314	0.151104	0.497389	1.01098	2.34052	6.598748
3870	-6119.782	-6179.118	59.3359	1.024002	34.47255	0.141718	0.483849	1.00387	2.37057	6.314788
3880	-6129.83	-6188.229	58.39814	1.024177	36.10539	0.141753	0.4839	1.00389	2.37045	6.326842
3890	-6109.801	-6173.212	63.41151	1.011044	31.32025	0.139152	0.480047	1.00181	2.379	6.169808
3900	-6152.822	-6204.721	51.89887	1.351372	29.78289	0.201423	0.56179	1.04035	2.19643	6.515069
3910	-6145.637	-6194.638	49.00047	0.9672581	36.56647	0.130376	0.466684	0.994356	2.40858	6.577544
3920	-6163.606	-6211.216	47.61001	1.03487	31.93214	0.143858	0.486988	1.00555	2.36361	6.67529
3930	-6149.144	-6180.806	31.66239	1.727662	31.45354	0.258448	0.622531	1.0614	2.05762	7.18178
3940	-6171.719	-6188.179	16.46028	1.423096	28.96954	0.213194	0.575234	1.04557	2.166	7.717587
3950	-6168.249	-6185.438	17.18915	1.131331	29.16876	0.162388	0.512956	1.01876	2.3059	7.689977
3960	-6188.304	-6197.442	9.138338	1.148895	25.13345	0.16567	0.517347	1.02087	2.29611	7.979651
3970	-6169.842	-6180.35	10.50786	1.657815	26.5557	0.248705	0.612878	1.05849	2.07993	7.943945
3980	-6166.822	-6180.159	13.33664	1.226668	24.04038	0.179852	0.535687	1.02933	2.25513	7.77187
3990	-6163.833	-6168.846	5.013167	1.696329	25.76905	0.254121	0.618277	1.06014	2.06747	8.150229
4000	-6188.954	-6193.277	4.322322	1.860875	28.70719	0.276082	0.639354	1.06608	2.01848	8.143362
4010	-6196.836	-6197.31	0.4747336	1.540924	24.77604	0.231576	0.59523	1.05274	2.12046	8.320725
4020	-6156.512	-6178.111	21.59916	1.145731	26.23438	0.165081	0.516563	1.0205	2.29786	7.519291
4030	-6150.522	-6171.397	20.87564	1.541178	25.80202	0.231614	0.59527	1.05275	2.12037	7.535635
4040	-6180.332	-6184.637	4.305301	1.706068	25.05637	0.255473	0.619613	1.06054	2.06438	8.170855
4050	-6170.963	-6183.381	12.41783	1.792236	26.7838	0.267146	0.630931	1.0638	2.03812	7.87321
4060	-6144.992	-6177.602	32.6107	1.153177	31.79035	0.166465	0.518403	1.02138	2.29376	7.147117
4070	-6156	-6183.532	27.53221	1.428063	26.6375	0.213993	0.576127	1.0459	2.16398	7.305109
4080	-6160.192	-6182.502	22.30964	1.000958	25.70613	0.137145	0.47704	1.00016	2.38566	7.476986
4090	-6143.035	-6178.305	35.26997	1.583459	28.22831	0.237932	0.601883	1.05497	2.10522	7.05806
4100	-6149.092	-6181.362	32.26991	1.168719	28.34784	0.169339	0.522189	1.02316	2.28531	7.16593
4110	-6163.085	-6202.058	38.97286	1.308729	29.7775	0.194207	0.55328	1.03689	2.21562	6.94904
4120	-6163.468	-6188.845	25.37723	1.252933	25.88928	0.184514	0.541502	1.03189	2.24209	7.364243
4130	-6155.071	-6177.827	22.75618	1.380234	27.23764	0.206214	0.567327	1.04254	2.18392	7.49423
4140	-6147.869	-6175.035	27.16543	1.591676	29.75175	0.239143	0.603137	1.05538	2.10234	7.345725
4150	-6146.337	-6192.25	45.91233	1.349511	31.1788	0.201111	0.561427	1.04021	2.19725	6.728165
4160	-6167.981	-6192.7	24.71893	1.586323	33.82765	0.238355	0.602322	1.05511	2.10421	7.340061
4170	-6151.269	-6188.036	36.76708	1.473275	28.65851	0.221164	0.584047	1.04881	2.14598	7.012449
4180	-6130.843	-6166.694	35.8509	1.514341	32.27775	0.227529	0.590926	1.05125	2.13029	7.039024
4190	-6173.846	-6210.166	36.32027	0.982463	31.71359	0.133442	0.471416	0.997032	2.39811	7.031235
4200	-6160.397	-6176.021	15.62403	1.801516	26.89815	0.268373	0.632099	1.06413	2.0354	7.754378
4210	-6181.797	-6190.838	9.040724	1.450628	24.6612	0.217594	0.580127	1.04739	2.15489	7.9718
4220	-6170.874	-6179.923	9.048803	1.254713	25.6169	0.184828	0.541889	1.03206	2.24122	7.99166
4230	-6168.016	-6196.968	28.95176	1.253289	28.95762	0.184577	0.541579	1.03192	2.24192	7.286362
4240	-6165.063	-6185.643	20.58065	1.475957	28.72852	0.221584	0.584505	1.04898	2.14493	7.5769
4250	-6164.219	-6186.784	22.56425	1.812721	29.80663	0.269846	0.633497	1.06451	2.03215	7.49974
4260	-6150.798	-6187.385	36.58775	1.329513	29.86482	0.197744	0.557479	1.03862	2.20616	7.029473
4270	-6142.715	-6183.828	41.11255	1.010356	29.64358	0.139015	0.479842	1.00169	2.37945	6.875856
4280	-6112.422	-6176.672	64.25021	1.038474	36.84025	0.144566	0.488018	1.00609	2.36132	6.157576
4290	-6132.729	-6171.943	39.21374	0.949594	33.532	0.12679	0.461058	0.991119	2.42103	6.916942
4300	-6149.715	-6179.407	29.69119	1.310848	31.9207	0.194569	0.553712	1.03707	2.21465	7.23665
4310	-6142.756	-6188.319	45.56286	1.219344	29.50188	0.178541	0.534032	1.02859	2.25883	6.723425
4320	-6198.445	-6197.461	-0.983886	1.92721	25.51346	0.284428	0.647043	1.06806	2.00047	8.383372
4330	-6153.173	-6173.383	20.21069	1.73673	30.15303	0.259687	0.62374	1.06175	2.05482	7.573259
4340	-6172.104	-6195.555	23.45129	1.126812	26.22673	0.161539	0.51181	1.0182	2.30845	7.448488
4350	-6165.07	-6178.335	13.26497	1.398067	24.68642	0.209138	0.570661	1.04383	2.17637	7.801403
4360	-6167.239	-6168.704	1.464696	1.679526	27.73197	0.251771	0.615945	1.05943	2.07285	8.266874
4370	-6182.537	-6169.801	-12.73557	1.608825	24.56863	0.241655	0.605722	1.05622	2.0964	8.855412
4380	-6180.582	-6181.209	0.627148	1.279076	26.46386	0.189091	0.547115	1.0343	2.22949	8.316904
4390	-6174.711	-6178.797	4.085668	1.431377	26.44261	0.214524	0.576721	1.04612	2.16263	8.186302
4400	-6144.93	-6173.095	28.16512	1.465071	26.86422	0.219876	0.582637	1.0483	2.14918	7.287302
4410	-6146.872	-6180.791	33.91913	1.042505	28.1944	0.145356	0.489165	1.0067	2.35878	7.105365
4420	-6165.206	-6196.776	31.56992	1.475267	27.21052	0.221476	0.584387	1.04894	2.1452	7.169972
4430	-6153.014	-6177.812	24.79825	1.605312	28.48933	0.241142	0.605196	1.05605	2.09761	7.429882
4440	-6162.107	-6181.046	18.93969	1.396836	27.53283	0.208937	0.570433	1.04374	2.17689	7.636093
4450	-6180.112	-6201.61	21.49829	1.503538	25.79648	0.225869	0.589144	1.05063	2.13436	7.511336
4460	-6157.869	-6176.773	18.90392	1.431121	29.07213	0.214483	0.576675	1.04611	2.16273	7.632222
4470	-6182.307	-6197.505	15.19866	1.150282	24.74409	0.165928	0.51769	1.02104	2.29535	7.725258
4480	-6175.147	-6187.535	12.38814	1.975031	27.60899	0.290276	0.652332	1.06935	1.98804	7.873686
4490	-6199.995	-6192.239	-7.756596	1.494372	29.01569	0.224452	0.587617	1.05009	2.13784	8.551621
4500	-6177.31	-6191.953	14.64304	1.379885	28.18572	0.206157	0.567261	1.04251	2.18407	7.789117
4510	-6169.804	-6192.116	22.31216	1.550496	28.58531	0.233019	0.596751	1.05325	2.11698	7.517001
4520	-6174.873	-6198.995	24.12219	1.560733	28.77315	0.234554	0.598363	1.0538	2.11329	7.453567
4530	-6156.243	-6191.216	34.9723	1.298622	28.01174	0.192472	0.551202	1.03603	2.2203	7.064589
4540	-6172.465	-6198.655	26.18996	1.037306	29.6908	0.144337	0.487685	1.00592	2.36206	7.378943
4550	-6132.283	-6185.04	52.75709	1.165203	33.05564	0.168691	0.521339	1.02276	2.28721	6.514996
4560	-6142.094	-6175.297	33.20282	1.220343	34.19296	0.17872	0.534259	1.0287	2.25833	7.080183
4570	-6174.922	-6189.718	14.79546	1.430762	26.08147	0.214426	0.576611	1.04608	2.16288	7.776327
4580	-6153.449	-6183.164	29.71493	1.437042	30.33407	0.215431	0.57773	1.0465	2.16034	7.256764
4590	-6139.769	-6181.724	41.95465	1.109813	31.63002	0.158329	0.507441	1.01605	2.31818	6.853938
4600	-6118.355	-6174.87	56.51492	1.233775	34.14529	0.18112	0.537278	1.03004	2.25156	6.398666
4610	-6138.596	-6184.225	45.62889	1.193118	33.07119	0.173804	0.527988	1.02585	2.27235	6.730494
4620	-6119.436	-6165.675	46.23958	0.8969477	29.86591	0.115962	0.443424	0.98058	2.46003	6.706305
4630	-6153.594	-6183.587	29.99222	1.255599	30.82676	0.184984	0.542082	1.03214	2.24079	7.243052
4640	-6154.285	-6183.021	28.73595	1.108035	29.09752	0.157992	0.506978	1.01582	2.31921	7.294059
4650	-6157.285	-6189.561	32.27543	1.530543	31.41575	0.230002	0.593563	1.05217	2.12427	7.162765
4660	-6161.28	-6183.144	21.86407	1.1443	27.7644	0.164814	0.516207	1.02033	2.29865	7.531472
4670	-6165.224	-6177.422	12.1984	1.559634	27.23617	0.234389	0.598191	1.05374	2.11368	7.88185
4680	-6149.452	-6172.804	23.35282	1.215823	27.26222	0.177909	0.533232	1.02823	2.26062	7.472654
4690	-6188.485	-6191.778	3.293252	1.324657	25.35965	0.196921	0.556507	1.03822	2.20835	8.214553
4700	-6178.872	-6177.012	-1.859492	1.337694	25.44055	0.199126	0.559105	1.03928	2.20249	8.417754
4710	-6203.439	-6201.117	-2.322251	1.618628	23.46679	0.24308	0.607181	1.05669	2.09305	8.408639
4720	-6173.877	-6190.045	16.16775	1.314106	29.13942	0.195126	0.554376	1.03734	2.21315	7.72541
4730	-6156.3	-6174.179	17.87938	1.430054	31.6777	0.214312	0.576484	1.04604	2.16317	7.613741
4740	-6183.557	-6205.211	21.6546	1.253258	32.08136	0.184572	0.541573	1.03192	2.24193	7.484187
4750	-6163.211	-6183.95	20.7397	1.313913	27.27065	0.195093	0.554336	1.03733	2.21324	7.568586
4760	-6181.915	-6194.16	12.24498	1.234379	26.60954	0.181228	0.537413	1.0301	2.25126	7.878854
4770	-6168.106	-6183.636	15.5292	1.250258	29.65772	0.184043	0.540918	1.03164	2.2434	7.738624
4780	-6167.949	-6185.56	17.61108	1.365237	28.92564	0.203734	0.564472	1.04142	2.19038	7.678336
4790	-6174.422	-6180.05	5.62818	1.744349	28.72547	0.260723	0.624748	1.06205	2.05248	8.097446
4800	-6199.356	-6206.977	7.620324	1.531725	23.67204	0.230182	0.593753	1.05223	2.12383	7.994549
4810	-6201.33	-6204.616	3.28572	1.57034	29.05295	0.235987	0.599861	1.0543	2.10985	8.169995
4820	-6190.177	-6196.802	6.624657	1.356608	29.86916	0.202298	0.562808	1.04076	2.19413	8.032633
4830	-6179.248	-6193.144	13.89657	1.64457	29.32005	0.246817	0.610976	1.05789	2.08431	7.800204
4840	-6151.12	-6170.038	18.91799	1.45493	28.49966	0.218275	0.580878	1.04766	2.15318	7.636229
4850	-6169.391	-6189.619	20.22764	1.093188	27.50218	0.155163	0.503075	1.01387	2.32789	7.589126
4860	-6137.908	-6165.561	27.65333	1.489943	29.38918	0.223765	0.586874	1.04983	2.13954	7.330846
4870	-6130.213	-6168.228	38.01536	0.9613799	35.38326	0.129185	0.464828	0.993294	2.41269	6.911058
4880	-6142.102	-6194.443	52.34057	1.28512	34.65682	0.190141	0.548388	1.03484	2.22663	6.515683
4890	-6134.103	-6182.914	48.81048	1.014644	34.60246	0.139866	0.48111	1.00238	2.37664	6.618317
4900	-6128.147	-6186.275	58.12797	0.9457286	31.71352	0.126002	0.459809	0.990391	2.4238	6.343589
4910	-6141.54	-6192.716	51.17589	0.9970163	36.05322	0.136358	0.475853	0.999504	2.38828	6.527825
4920	-6170.084	-6182.203	12.11911	1.427082	26.67507	0.213835	0.575951	1.04584	2.16438	7.883919
4930	-6191.437	-6193.361	1.923816	1.862268	27.87275	0.27626	0.63952	1.06613	2.01809	8.247423
4940	-6199.029	-6203.952	4.923236	1.401663	24.80911	0.209724	0.571326	1.04408	2.17487	8.141833
4950	-6198.083	-6188.473	-9.610276	1.219991	23.06362	0.178657	0.534179	1.02866	2.2585	8.710567
4960	-6196.907	-6199.977	3.06981	1.354134	26.86519	0.201884	0.562328	1.04057	2.19522	8.221446
4970	-6160.6	-6169.266	8.666312	1.318942	29.89033	0.19595	0.555355	1.03775	2.21095	7.963688
4980	-6153.035	-6182.206	29.1707	1.482432	32.40188	0.222596	0.585606	1.04937	2.14243	7.243401
4990	-6172.092	-6193.544	21.45267	1.011337	30.80904	0.13921	0.480133	1.00185	2.3788	7.520422
5000	-6146.779	-6169.094	22.31498	1.279601	26.27281	0.189183	0.547226	1.03435	2.22924	7.492956
5010	-6164.969	-6183.984	19.0153	2.063575	27.27004	0.300747	0.661608	1.0715	1.96614	7.631815
5020	-6153.351	-6168.499	15.14799	1.319664	27.79159	0.196073	0.555501	1.03781	2.21062	7.77328
5030	-6137.289	-6173.264	35.97429	0.8332304	31.44961	0.102608	0.420176	0.965754	2.51146	7.044728
5040	-6110.524	-6164.436	53.912	1.288893	32.77701	0.190794	0.549179	1.03518	2.22485	6.480285
