Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2530	-990.2592	-1031.078	40.8184	50330.43	26.97334	0.99434	0.998547	1.00144	1.00567	3.29327
2540	-991.8337	-1028.625	36.7916	83974.94	23.62508	0.995617	0.998876	1.00112	1.00439	3.414615
2550	-1002.707	-1035.998	33.2904	76883.93	23.23892	0.99542	0.998825	1.00117	1.00459	3.55655
2560	-1002.489	-1032.74	30.25164	86986.69	24.29569	0.995694	0.998896	1.0011	1.00431	3.695777
2570	-1003.96	-1040.367	36.40659	15265	26.80336	0.989731	0.997354	1.00261	1.01031	3.457145
2580	-994.1362	-1024.666	30.5294	58503.64	25.9565	0.99475	0.998653	1.00134	1.00526	3.68291
2590	-992.8752	-1024.851	31.97607	56101.3	26.44945	0.994639	0.998624	1.00137	1.00537	3.624842
2600	-998.5301	-1038.589	40.05889	96400.83	23.98945	0.995909	0.998951	1.00104	1.0041	3.285403
2610	-998.2712	-1034.489	36.21772	28898.77	29.69016	0.992533	0.99808	1.0019	1.00749	3.442103
2620	-1000.065	-1037.401	37.33581	51341.56	25.64435	0.994396	0.998562	1.00143	1.00562	3.418995
2630	-992.7336	-1033.616	40.88232	43953.2	32.12039	0.993944	0.998445	1.00154	1.00607	3.25891
2640	-999.0573	-1043.169	44.11134	987.6235	27.55714	0.959848	0.989382	1.01004	1.04073	3.175142
2650	-998.5466	-1037.891	39.34459	60952.73	27.43061	0.994856	0.99868	1.00131	1.00515	3.348211
2660	-1000.388	-1031.49	31.10222	47460.04	27.5685	0.994171	0.998504	1.00148	1.00584	3.647085
2670	-986.9733	-1031.229	44.25613	7373.422	32.24931	0.985236	0.99618	1.00374	1.01484	3.152514
2680	-998.0772	-1040.85	42.77296	16556.6	29.04988	0.990139	0.99746	1.00251	1.0099	3.223926
2690	-999.3785	-1039.538	40.1591	99056.38	25.14694	0.995964	0.998966	1.00103	1.00404	3.302754
2700	-1009.447	-1041.872	32.42545	57733.39	27.36283	0.994715	0.998644	1.00135	1.0053	3.601097
2710	-1010.517	-1037.95	27.43224	55619.08	22.20215	0.994615	0.998618	1.00137	1.00539	3.796429
2720	-1008.373	-1036.914	28.54094	34658.01	21.27441	0.99318	0.998248	1.00174	1.00684	3.723976
2730	-1024.035	-1037.693	13.65815	23629.48	31.08831	0.991743	0.997876	1.0021	1.00828	4.147543
2740	-993.9066	-1030.287	36.38078	95794.58	28.57637	0.995896	0.998948	1.00105	1.00411	3.448564
2750	-1002.654	-1037.881	35.22708	54194.25	29.20734	0.994545	0.9986	1.00139	1.00547	3.481776
2760	-990.7276	-1026.186	35.45866	44781.16	21.55485	0.994	0.998459	1.00153	1.00601	3.41092
2770	-980.6464	-1027.337	46.69033	3515.23	31.27035	0.978643	0.994443	1.00539	1.02152	3.084003
2780	-970.3409	-1032.444	62.10355	80897.65	33.6699	0.995535	0.998855	1.00114	1.00447	2.605185
2790	-980.8101	-1029.46	48.64963	89122.23	24.37913	0.995745	0.998909	1.00108	1.00426	2.941423
2800	-987.3761	-1032.429	45.05331	43609.13	30.57469	0.99392	0.998439	1.00155	1.00609	3.140889
2810	-970.5241	-1026.858	56.33362	37751.16	34.47003	0.993465	0.998321	1.00166	1.00655	2.77355
2820	-993.7339	-1034.466	40.732	3970.845	29.22483	0.979901	0.994776	1.00508	1.02024	3.293195
2830	-991.0672	-1031.798	40.73049	37266.43	28.8856	0.993423	0.998311	1.00167	1.00659	3.295064
2840	-1002.348	-1044.217	41.86896	93521.31	26.37295	0.995847	0.998935	1.00106	1.00416	3.250169
2850	-1016.975	-1046.745	29.77033	26762.19	23.79128	0.992241	0.998005	1.00197	1.00778	3.713066
2860	-1012.751	-1037.311	24.55984	60963.82	23.20461	0.994857	0.99868	1.00131	1.00515	3.932171
2870	-997.4317	-1033.661	36.22981	24351.54	26.37093	0.991866	0.997908	1.00207	1.00816	3.463991
2880	-991.1706	-1033.418	42.2475	17749.69	29.1966	0.990475	0.997547	1.00242	1.00956	3.241455
2890	-999.6008	-1025.026	25.42498	6462.187	23.20629	0.984232	0.995917	1.00399	1.01586	3.894894
2900	-979.7486	-1024.571	44.82234	32122.08	26.19221	0.992917	0.99818	1.0018	1.0071	3.135751
2910	-976.0618	-1021.612	45.55027	22819.04	29.46309	0.991598	0.997838	1.00214	1.00843	3.128143
2920	-979.6337	-1029.529	49.89513	37086.53	29.55425	0.993407	0.998306	1.00168	1.00661	2.981003
2930	-999.0757	-1039.102	40.02595	56809.54	25.46111	0.994672	0.998633	1.00136	1.00534	3.312063
2940	-1008.693	-1043.734	35.04146	21989.79	25.89587	0.991441	0.997798	1.00218	1.00858	3.509003
2950	-964.162	-1023.403	59.24094	59258.19	32.1005	0.994783	0.998661	1.00133	1.00523	2.68727
2960	-971.8675	-1022.753	50.88527	72218.64	29.5818	0.995274	0.998788	1.0012	1.00473	2.947625
2970	-995.7957	-1038.723	42.92692	57213.14	31.01705	0.994691	0.998638	1.00135	1.00532	3.206719
2980	-998.7623	-1054.157	55.39501	42160.15	32.47263	0.993816	0.998412	1.00157	1.0062	2.807049
2990	-991.9378	-1041.53	49.59177	70526.03	35.78864	0.995218	0.998773	1.00122	1.00479	2.954118
3000	-983.697	-1034.374	50.6771	75426.64	36.11261	0.995376	0.998814	1.00118	1.00463	2.919974
3010	-990.347	-1032.172	41.82447	19248.16	23.28317	0.990853	0.997645	1.00233	1.00918	3.190803
3020	-995.8068	-1037.738	41.93133	54400.89	26.77819	0.994555	0.998603	1.00139	1.00546	3.250864
3030	-999.8982	-1038.071	38.17259	77884.47	27.59977	0.995449	0.998833	1.00116	1.00456	3.390535
3040	-1005.111	-1033.729	28.61817	44121.02	20.18484	0.993955	0.998448	1.00154	1.00606	3.679319
3050	-985.2257	-1028.271	43.04523	10846.27	27.74502	0.987821	0.996856	1.00309	1.01223	3.214467
3060	-995.7663	-1026.681	30.91509	32212.88	30.22014	0.992927	0.998182	1.0018	1.00709	3.610487
3070	-984.7029	-1028.643	43.93992	1247.546	29.34957	0.964245	0.99058	1.00896	1.03621	3.183125
3080	-995.4676	-1034.588	39.12003	62083.88	25.33148	0.994903	0.998692	1.0013	1.00511	3.346253
3090	-985.3779	-1025.749	40.37076	26080.91	27.06339	0.99214	0.997979	1.002	1.00788	3.310133
3100	-1002.083	-1036.593	34.51	45674.21	27.21804	0.994059	0.998475	1.00151	1.00595	3.525822
3110	-994.5581	-1031.891	37.33269	82902.18	26.65493	0.995589	0.998869	1.00112	1.00442	3.422558
3120	-968.5886	-1023.75	55.1616	14271.94	36.51718	0.98938	0.997262	1.0027	1.01066	2.792196
3130	-982.0109	-1028.701	46.69027	88888.94	30.39931	0.99574	0.998908	1.00109	1.00427	3.087959
3140	-987.6742	-1030.962	43.28825	89721.66	25.71033	0.99576	0.998913	1.00108	1.00425	3.187882
3150	-999.5814	-1037.433	37.85125	12667.5	23.01127	0.988729	0.997093	1.00286	1.01132	3.354016
3160	-980.5177	-1030.007	49.48969	99052.75	29.3072	0.995964	0.998966	1.00103	1.00404	2.993869
3170	-975.4254	-1025.329	49.90335	94698.64	33.62656	0.995872	0.998942	1.00105	1.00413	2.967899
3180	-983.8868	-1027.416	43.52886	25928.27	27.13778	0.992117	0.997973	1.00201	1.0079	3.19395
3190	-992.7029	-1037.545	44.84178	37176	29.87475	0.993415	0.998308	1.00168	1.0066	3.151049
3200	-986.3822	-1031.644	45.2618	12973.8	23.51837	0.988863	0.997128	1.00283	1.01118	3.052192
3210	-976.5096	-1032.464	55.95454	5154.095	31.35971	0.98235	0.995422	1.00447	1.01776	2.788054
3220	-1005.862	-1040.754	34.89123	95932	34.32318	0.995899	0.998949	1.00105	1.00411	3.398927
3230	-985.527	-1046.632	61.10478	40385.92	34.29893	0.993682	0.998377	1.00161	1.00633	2.635205
3240	-989.9858	-1026.732	36.74614	78232.96	27.11787	0.995459	0.998836	1.00116	1.00455	3.443936
3250	-995.2386	-1032.296	37.05757	40769.81	24.13071	0.993712	0.998385	1.0016	1.0063	3.412978
3260	-993.6083	-1031.416	37.80783	81857.14	32.46847	0.995561	0.998862	1.00113	1.00445	3.34872
3270	-976.0479	-1020.408	44.3599	50454.94	27.6302	0.994347	0.998549	1.00144	1.00566	3.166517
3280	-983.499	-1029.557	46.05756	45802.67	30.03635	0.994067	0.998477	1.00151	1.00595	3.109965
3290	-985.6215	-1038.332	52.71064	51580.58	27.02504	0.994409	0.998565	1.00142	1.0056	2.853415
3300	-988.0048	-1034.324	46.31872	77623.03	31.84412	0.995441	0.998831	1.00116	1.00457	3.091886
3310	-997.9284	-1043.815	45.88664	70662.44	32.22931	0.995222	0.998775	1.00122	1.00479	3.102136
3320	-989.4471	-1034.026	44.57921	51161.14	30.44243	0.994386	0.998559	1.00143	1.00563	3.157164
3330	-982.3334	-1034.492	52.15819	18956.5	40.20453	0.990783	0.997627	1.00234	1.00925	2.824561
3340	-981.8487	-1030.916	49.06779	14576.04	33.24285	0.989491	0.997291	1.00267	1.01055	2.996112
3350	-981.623	-1034.177	52.55368	22775.11	31.60965	0.99159	0.997836	1.00214	1.00844	2.896377
3360	-975.2185	-1030.043	54.82459	8067.636	27.29052	0.985884	0.99635	1.00358	1.01419	2.780997
3370	-999.5491	-1034.174	34.62473	26134.02	24.77156	0.992148	0.997981	1.002	1.00787	3.520356
3380	-995.3726	-1039.866	44.49368	34298.56	27.67401	0.993145	0.998239	1.00174	1.00687	3.161906
3390	-983.9574	-1027.087	43.1295	33045.75	33.55377	0.993016	0.998205	1.00178	1.007	3.170387
3400	-982.641	-1030.54	47.89859	7234.191	29.26713	0.985095	0.996143	1.00378	1.01498	3.048072
3410	-976.68	-1033.164	56.48435	83969.6	33.34077	0.995617	0.998876	1.00112	1.00439	2.772835
3420	-991.5589	-1031.718	40.159	14732.82	28.52225	0.989547	0.997306	1.00266	1.01049	3.316574
3430	-1004.646	-1035.151	30.50478	45568.44	22.8891	0.994052	0.998473	1.00151	1.00596	3.671386
3440	-994.7611	-1039.835	45.0743	43400.01	26.93517	0.993905	0.998435	1.00155	1.00611	3.135116
3450	-1001.948	-1033.751	31.80319	53867.19	20.88345	0.994529	0.998596	1.00139	1.00548	3.555072
3460	-1010.073	-1039.829	29.75554	61844.28	21.90693	0.994893	0.99869	1.0013	1.00512	3.684961
3470	-991.7959	-1038.117	46.32073	13289.27	24.92703	0.988995	0.997162	1.00279	1.01105	3.052289
3480	-999.8732	-1047.43	47.55694	11654.17	34.30989	0.98825	0.996968	1.00298	1.0118	3.03007
3490	-1007.546	-1040.485	32.93873	20550.56	24.36977	0.991147	0.997721	1.00225	1.00888	3.585789
3500	-1004.838	-1037.462	32.62404	12249.31	22.82036	0.988539	0.997043	1.00291	1.01151	3.577396
3510	-1009.991	-1043.227	33.23531	86875.79	25.91913	0.995691	0.998895	1.0011	1.00432	3.578718
3520	-996.717	-1044.06	47.34279	96627.66	28.83297	0.995914	0.998953	1.00104	1.00409	3.065977
3530	-980.1847	-1028.478	48.29382	90688.79	29.30264	0.995782	0.998919	1.00107	1.00422	3.034662
3540	-990.3062	-1036.311	46.00513	34291	34.74548	0.993144	0.998238	1.00174	1.00687	3.069458
3550	-982.4259	-1031.202	48.77615	68150.69	38.839	0.995135	0.998752	1.00124	1.00487	2.931679
3560	-980.8721	-1027.22	46.34777	83786.85	31.11574	0.995612	0.998875	1.00112	1.00439	3.095878
3570	-994.8661	-1031.083	36.21676	62361.85	24.7911	0.994915	0.998695	1.0013	1.00509	3.456291
3580	-1000.455	-1039.317	38.8618	4939.939	33.07186	0.981973	0.995323	1.00456	1.01814	3.306112
3590	-975.6361	-1020.987	45.35098	55927.3	29.89639	0.99463	0.998622	1.00137	1.00538	3.133941
3600	-978.6901	-1020.973	42.28316	36925.44	27.74166	0.993393	0.998303	1.00168	1.00662	3.241927
3610	-976.4028	-1024.66	48.25749	381.5924	30.14393	0.9357	0.982639	1.01586	1.0658	3.036676
3620	-980.4512	-1036.783	56.33198	1165.285	35.58703	0.963013	0.990246	1.00926	1.03748	2.767188
3630	-984.1599	-1037.022	52.8625	55644.24	37.63638	0.994617	0.998619	1.00137	1.00539	2.842108
3640	-979.8565	-1037.751	57.89455	9883.966	37.15095	0.987244	0.996706	1.00324	1.01281	2.712513
3650	-967.5856	-1029.733	62.1477	35950.08	30.07325	0.993304	0.99828	1.0017	1.00671	2.574832
3660	-986.3497	-1032.407	46.05712	84896.85	31.90352	0.995641	0.998882	1.00111	1.00437	3.099623
3670	-984.8602	-1032.206	47.34588	66623.36	28.97254	0.99508	0.998738	1.00125	1.00493	3.066305
3680	-993.1805	-1038.322	45.14133	42460.58	26.03265	0.993838	0.998418	1.00157	1.00618	3.121175
3690	-1000.076	-1040.622	40.54644	28861.4	29.00116	0.992528	0.998079	1.0019	1.00749	3.300838
3700	-1034.58	-1060.806	26.22609	1006.742	26.75471	0.960228	0.989486	1.00995	1.04034	3.837721
3710	-987.3608	-1028.693	41.33203	30191.76	26.11887	0.992694	0.998122	1.00186	1.00732	3.268336
3720	-981.6627	-1027.081	45.41844	7812.292	28.49687	0.985656	0.99629	1.00364	1.01442	3.132114
3730	-980.8182	-1032.171	51.35258	73254.59	28.18502	0.995308	0.998797	1.0012	1.0047	2.92057
3740	-978.8674	-1032.423	53.5555	31451.22	32.09042	0.992842	0.99816	1.00182	1.00718	2.864397
3750	-977.5	-1029.656	52.15633	92716.55	29.89911	0.995829	0.998931	1.00106	1.00418	2.906322
3760	-980.3255	-1032.251	51.92537	450.0064	41.41822	0.940732	0.984067	1.01466	1.06054	2.811206
3770	-982.4708	-1050.098	67.62683	80846.51	33.80794	0.995533	0.998855	1.00114	1.00447	2.442097
3780	-961.5823	-1032.697	71.11496	11289.21	37.72614	0.988062	0.996919	1.00303	1.01199	2.35718
3790	-988.2194	-1030.075	41.85572	84262.56	29.68304	0.995625	0.998878	1.00112	1.00438	3.252253
3800	-991.61	-1032.004	40.39409	21313.7	28.30157	0.991307	0.997763	1.00221	1.00872	3.309067
3810	-976.7096	-1032.302	55.59201	51468.17	30.85669	0.994403	0.998563	1.00143	1.00561	2.797681
3820	-981.9599	-1037.286	55.32582	40331.45	38.36294	0.993678	0.998376	1.00161	1.00634	2.768628
3830	-992.5388	-1039.617	47.07855	90457.17	28.66724	0.995777	0.998917	1.00108	1.00423	3.074571
3840	-1018.306	-1046.788	28.48149	92758.64	24.57278	0.99583	0.998931	1.00106	1.00418	3.768649
3850	-1010.478	-1042.886	32.40806	69345.33	24.4986	0.995177	0.998763	1.00123	1.00483	3.608418
3860	-996.041	-1035.551	39.51004	91469.69	36.34232	0.9958	0.998923	1.00107	1.00421	3.224452
3870	-986.6751	-1031.068	44.39313	5933.543	29.38752	0.983547	0.995737	1.00417	1.01655	3.167599
3880	-979.9893	-1020.297	40.30747	65974.21	27.58764	0.995056	0.998732	1.00126	1.00495	3.313183
3890	-992.5939	-1038.861	46.26718	42515.74	28.06237	0.993842	0.998419	1.00157	1.00617	3.100352
3900	-990.7541	-1033.275	42.52084	51725.74	26.89964	0.994417	0.998567	1.00142	1.00559	3.229687
3910	-974.8588	-1029.29	54.43086	36094	29.90124	0.993317	0.998283	1.0017	1.0067	2.830264
3920	-970.1572	-1022.987	52.82993	57890.63	31.04531	0.994722	0.998646	1.00134	1.00529	2.887478
3930	-973.5729	-1028.214	54.64151	13868.55	31.12729	0.989227	0.997223	1.00274	1.01081	2.829366
3940	-995.3351	-1044.535	49.19957	97870.87	28.34632	0.99594	0.998959	1.00103	1.00407	2.998294
3950	-989.2114	-1031.116	41.90453	18054.98	32.08501	0.990556	0.997568	1.0024	1.00948	3.227532
3960	-976.8973	-1021.767	44.86988	70275.99	26.37735	0.995209	0.998771	1.00122	1.0048	3.136438
3970	-999.5353	-1034.675	35.1402	89600.06	27.41182	0.995757	0.998912	1.00108	1.00425	3.501597
3980	-998.9134	-1031.64	32.72609	40976.31	26.5238	0.993728	0.998389	1.0016	1.00629	3.596109
3990	-984.2865	-1023.58	39.29332	86851.94	29.42825	0.99569	0.998895	1.0011	1.00432	3.3408
4000	-992.854	-1034.186	41.33236	89216.2	22.71256	0.995748	0.99891	1.00108	1.00426	3.191688
4010	-993.4014	-1031.342	37.94029	31270.28	23.6161	0.992821	0.998155	1.00183	1.0072	3.365788
4020	-1001.398	-1029.149	27.75183	46238.95	20.03954	0.994095	0.998484	1.0015	1.00592	3.715709
4030	-995.9854	-1045.663	49.67757	74493.32	28.00787	0.995347	0.998807	1.00119	1.00466	2.978276
4040	-983.8281	-1031.304	47.47577	49934.82	28.70644	0.994317	0.998541	1.00145	1.00569	3.060879
4050	-989.5838	-1036.1	46.51613	61771.39	32.51023	0.99489	0.998689	1.0013	1.00512	3.080134
4060	-1010.429	-1055.256	44.82717	69522.07	27.41409	0.995183	0.998765	1.00123	1.00482	3.148227
4070	-993.0905	-1034.59	41.49995	28285.76	26.29288	0.992452	0.99806	1.00192	1.00757	3.263492
4080	-996.558	-1034.909	38.35087	19917.39	22.82705	0.991008	0.997685	1.00229	1.00902	3.326655
4090	-1004.983	-1040.819	35.83587	81367.82	29.12402	0.995547	0.998858	1.00113	1.00446	3.461891
4100	-983.463	-1034.529	51.06586	54048.96	34.72112	0.994538	0.998598	1.00139	1.00547	2.924039
4110	-982.5336	-1029.802	47.26829	20803.09	35.95176	0.991201	0.997735	1.00224	1.00883	3.016705
4120	-975.0818	-1031.702	56.62018	33055.37	31.38754	0.993017	0.998206	1.00178	1.007	2.766939
4130	-985.3654	-1036.682	51.31663	98275.83	26.63363	0.995948	0.998961	1.00103	1.00406	2.897495
4140	-1000.839	-1037.301	36.46227	89134.52	27.74416	0.995746	0.998909	1.00108	1.00426	3.451738
4150	-998.7664	-1030.778	32.0119	18314.13	26.50239	0.990623	0.997585	1.00238	1.00941	3.623168
4160	-999.6615	-1038.487	38.82597	29242.19	23.77053	0.992577	0.998092	1.00189	1.00744	3.33196
4170	-989.9868	-1021.003	31.01592	39931.21	26.8598	0.993646	0.998368	1.00162	1.00637	3.657753
4180	-971.76	-1025.074	53.31396	97280	36.66159	0.995928	0.998956	1.00104	1.00408	2.841249
4190	-1003.083	-1033.231	30.14852	89495.5	22.92485	0.995754	0.998912	1.00108	1.00425	3.687492
4200	-1005.17	-1046.707	41.53669	29282.19	31.6423	0.992582	0.998093	1.00189	1.00744	3.24452
4210	-996.7914	-1039.161	42.36949	66343.39	26.15789	0.995069	0.998735	1.00126	1.00494	3.229036
4220	-983.1622	-1036.658	53.49536	7012.269	31.96425	0.984862	0.996082	1.00384	1.01522	2.86642
4230	-979.319	-1035.243	55.92402	90758.78	32.08	0.995784	0.998919	1.00107	1.00422	2.790579
4240	-978.4785	-1038.49	60.0118	2949.005	34.03934	0.976691	0.993925	1.00588	1.0235	2.667287
4250	-983.9327	-1027.9	43.96757	50539.25	39.34866	0.994352	0.99855	1.00144	1.00566	3.045459
4260	-992.8177	-1028.561	35.74359	56641.31	23.70737	0.994664	0.998631	1.00136	1.00535	3.460502
4270	-977.5086	-1021.718	44.20915	83361.36	40.02232	0.995601	0.998872	1.00112	1.00441	3.025937
4280	-968.3057	-1022.11	53.80407	76054.89	36.71343	0.995395	0.998819	1.00117	1.00461	2.827339
4290	-992.1945	-1037.129	44.93444	14521.6	26.50573	0.989472	0.997286	1.00267	1.01057	3.135611
4300	-997.5881	-1038.864	41.27565	58046.34	30.46778	0.994729	0.998648	1.00134	1.00528	3.265449
4310	-1013.12	-1045.54	32.41997	54892.59	21.93722	0.99458	0.998609	1.00138	1.00543	3.564249
4320	-1011.72	-1043.664	31.94426	63281.93	21.22036	0.994952	0.998705	1.00129	1.00506	3.561962
4330	-995.7203	-1032.804	37.08369	56789.17	27.12938	0.994671	0.998633	1.00136	1.00534	3.431465
4340	-984.5042	-1026.798	42.29381	37627.21	29.91066	0.993455	0.998319	1.00167	1.00656	3.236108
4350	-987.3268	-1028.986	41.65901	32415.26	31.79674	0.992949	0.998188	1.00179	1.00707	3.238796
4360	-1004.006	-1036.477	32.47072	54827.15	22.08858	0.994577	0.998608	1.00138	1.00543	3.566353
4370	-986.7202	-1032.226	45.50552	13891.31	31.69333	0.989236	0.997225	1.00273	1.01081	3.118679
4380	-988.1749	-1029.475	41.30001	62624.89	32.53171	0.994925	0.998698	1.00129	1.00508	3.240277
4390	-1005.683	-1037.543	31.85986	84672.01	25.2622	0.995635	0.998881	1.00111	1.00437	3.632855
4400	-974.6599	-1024.143	49.48353	66057.69	32.79753	0.995059	0.998732	1.00126	1.00495	2.986946
4410	-1010.787	-1043.107	32.32007	99491.29	23.26748	0.995973	0.998968	1.00103	1.00403	3.598763
4420	-999.364	-1029.445	30.08101	26821.25	21.61065	0.992249	0.998007	1.00197	1.00777	3.662044
4430	-987.4996	-1023.867	36.3675	34286.29	22.77433	0.993144	0.998238	1.00175	1.00687	3.412059
4440	-987.7639	-1028.358	40.59411	26247.64	31.73744	0.992165	0.997985	1.00199	1.00786	3.273069
4450	-975.7454	-1024.41	48.66469	2115.67	27.11654	0.972502	0.992807	1.00692	1.02777	3.004409
4460	-987.9394	-1031.126	43.18619	50558.06	28.10251	0.994353	0.99855	1.00144	1.00566	3.210206
4470	-999.5642	-1038.103	38.5385	58158.03	28.54446	0.994734	0.998649	1.00134	1.00528	3.373254
4480	-987.104	-1028.781	41.67751	56596.95	28.89755	0.994662	0.99863	1.00136	1.00535	3.262235
4490	-991.7748	-1026.455	34.67968	57087.4	26.76757	0.994685	0.998636	1.00135	1.00532	3.521708
4500	-994.2272	-1028.708	34.48097	37718.88	29.65364	0.993463	0.998321	1.00166	1.00655	3.50113
4510	-994.1314	-1036.519	42.38717	68531.16	23.43762	0.995149	0.998756	1.00124	1.00486	3.171813
4520	-989.1251	-1023.816	34.69077	11081.51	29.83025	0.987951	0.99689	1.00306	1.0121	3.491494
4530	-983.7082	-1031.543	47.83519	22938.71	27.53524	0.99162	0.997844	1.00213	1.00841	3.039786
4540	-988.0438	-1037.606	49.5623	74805.73	33.73824	0.995356	0.998809	1.00118	1.00465	2.977054
4550	-994.2547	-1042.338	48.08331	4573.773	28.79312	0.981268	0.995137	1.00474	1.01886	3.04012
4560	-996.772	-1032.08	35.30793	57166.76	28.98221	0.994689	0.998637	1.00135	1.00532	3.481688
4570	-969.4723	-1026.263	56.79107	39182.8	34.09634	0.993586	0.998353	1.00163	1.00643	2.761713
4580	-973.7523	-1029.416	55.66412	72607.31	34.99198	0.995287	0.998791	1.0012	1.00472	2.789989
4590	-967.263	-1023.223	55.96018	45544.22	33.12219	0.99405	0.998472	1.00152	1.00596	2.789017
4600	-976.9205	-1028.421	51.50052	46169.88	31.01459	0.994091	0.998483	1.0015	1.00592	2.930304
4610	-1001.813	-1032.069	30.25625	85356.85	29.82859	0.995653	0.998885	1.00111	1.00435	3.640185
4620	-987.3509	-1034.288	46.93671	48981.52	28.31943	0.994262	0.998527	1.00146	1.00575	3.077985
4630	-986.4718	-1027.537	41.0649	95754.07	24.4905	0.995895	0.998948	1.00105	1.00411	3.25489
4640	-999.0809	-1040.049	40.96773	30312.33	27.43071	0.992709	0.998126	1.00186	1.00731	3.289039
4650	-1005.967	-1037.646	31.67848	78485.3	25.17083	0.995466	0.998837	1.00116	1.00454	3.640011
4660	-998.215	-1045.898	47.68338	49959.16	29.96853	0.994319	0.998542	1.00145	1.00569	3.055888
4670	-995.314	-1034.445	39.1307	35757.04	22.8766	0.993286	0.998275	1.00171	1.00673	3.294122
4680	-976.1529	-1036.184	60.03153	10515.58	33.42064	0.987632	0.996807	1.00314	1.01242	2.666538
4690	-981.3573	-1026.711	45.3539	14834.28	28.87618	0.989583	0.997315	1.00265	1.01046	3.134997
4700	-989.0618	-1027.879	38.81701	15022.44	27.86346	0.989648	0.997332	1.00263	1.01039	3.36653
4710	-989.9018	-1026.832	36.92997	2488.416	29.56126	0.974635	0.993377	1.00639	1.02559	3.419613
4720	-982.7332	-1022.241	39.5079	56232.28	22.87939	0.994645	0.998626	1.00136	1.00537	3.277726
4730	-1002.71	-1030.932	28.22256	24439.2	19.38033	0.991881	0.997912	1.00207	1.00814	3.657197
4740	-995.4935	-1034.282	38.78814	39401.05	24.97944	0.993604	0.998357	1.00163	1.00641	3.355173
4750	-978.0563	-1025.482	47.42533	75825.45	34.63421	0.995388	0.998817	1.00118	1.00462	3.029973
4760	-996.4023	-1028.16	31.7575	26853.42	26.36697	0.992254	0.998008	1.00197	1.00777	3.633607
4770	-994.7409	-1035.54	40.79959	51596.35	27.81093	0.99441	0.998565	1.00142	1.0056	3.295397
4780	-977.2536	-1021.28	44.02665	89128.37	29.24091	0.995746	0.998909	1.00108	1.00426	3.180426
4790	-992.8517	-1031.539	38.68748	81509.58	29.31813	0.995551	0.998859	1.00113	1.00446	3.36236
4800	-998.5454	-1033.788	35.24253	84779.9	24.58112	0.995638	0.998882	1.00111	1.00437	3.493592
4810	-987.2329	-1036.647	49.41365	9318.464	35.10339	0.986863	0.996606	1.00333	1.0132	2.967342
4820	-1001.187	-1046.99	45.80267	53420.99	29.56525	0.994506	0.99859	1.0014	1.0055	3.119462
4830	-998.2082	-1041.651	43.44263	20038.09	29.70092	0.991035	0.997692	1.00228	1.00899	3.198711
4840	-986.903	-1037.664	50.76095	98968.49	34.53392	0.995962	0.998965	1.00103	1.00404	2.934618
4850	-997.4215	-1043.928	46.50599	79282.61	30.55752	0.995489	0.998843	1.00115	1.00452	3.093444
4860	-1008.009	-1036.402	28.39246	35770.98	27.72743	0.993287	0.998275	1.00171	1.00673	3.742872
4870	-1004.86	-1042.448	37.5879	92132	28.45101	0.995815	0.998927	1.00107	1.00419	3.407223
4880	-992.9916	-1032.107	39.11552	5287.991	32.89285	0.982575	0.995481	1.00441	1.01753	3.301474
4890	-983.4457	-1029.176	45.7306	14692.49	30.26843	0.989533	0.997302	1.00266	1.01051	3.120054
4900	-982.8788	-1037.41	54.53076	98566.08	29.03164	0.995954	0.998963	1.00103	1.00405	2.81898
4910	-979.8639	-1029.489	49.62526	67700.16	32.59395	0.995119	0.998748	1.00124	1.00489	2.983973
4920	-986.0774	-1031.341	45.26359	8646.406	35.51017	0.986363	0.996476	1.00346	1.0137	3.079401
4930	-1002.552	-1037.439	34.88617	40738.47	26.12231	0.993709	0.998384	1.0016	1.0063	3.515125
4940	-988.9605	-1034.372	45.41164	48459.6	35.18118	0.994232	0.998519	1.00147	1.00578	3.080196
4950	-985.8001	-1035.421	49.62059	62316.98	29.6453	0.994913	0.998695	1.0013	1.0051	2.990559
4960	-981.4897	-1028.633	47.14328	76129.14	31.32754	0.995397	0.99882	1.00117	1.00461	3.069207
4970	-983.5833	-1025.816	42.23227	52437.88	29.98919	0.994455	0.998577	1.00141	1.00556	3.237643
4980	-999.0335	-1033.892	34.85835	49837.26	30.25764	0.994312	0.99854	1.00145	1.0057	3.479418
4990	-1005.666	-1052.284	46.61777	82856.48	29.02671	0.995588	0.998869	1.00112	1.00442	3.091535
5000	-996.821	-1025.043	28.2215	78275.43	25.73082	0.99546	0.998836	1.00116	1.00455	3.77374
5010	-987.8106	-1032.181	44.3709	24985.62	25.04425	0.99197	0.997935	1.00204	1.00805	3.133093
5020	-979.2609	-1028.64	49.37875	68339.2	32.892	0.995142	0.998754	1.00124	1.00487	2.98946
5030	-991.9807	-1042.015	50.03396	50637.5	27.3652	0.994357	0.998552	1.00144	1.00565	2.957611
5040	-984.2678	-1037.436	53.16869	85810.48	33.87104	0.995664	0.998888	1.0011	1.00434	2.869374
5050	-1005.404	-1045.517	40.1129	9875.137	33.97761	0.987238	0.996704	1.00324	1.01282	3.252962
