Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1512	0	-1005.424	-1038.007	32.58315	14904.42	22.8948	0.989607	0.997322	1.00264	1.01043	3.580698
1513	1	-992.9665	-1034.077	41.1107	61872.18	26.15841	0.994894	0.99869	1.0013	1.00511	3.277164
1514	0	-998.2038	-1043.804	45.59983	70005.06	31.80609	0.9952	0.998769	1.00122	1.00481	3.11478
1515	1	-985.521	-1039.143	53.62156	80499.58	31.71838	0.995523	0.998852	1.00114	1.00448	2.862597
1516	0	-1015.633	-1039.225	23.59179	92965.78	25.56707	0.995834	0.998932	1.00106	1.00417	3.95605
1517	1	-979.6192	-1037.347	57.72823	37021.53	33.96564	0.993401	0.998305	1.00168	1.00661	2.73455
1518	0	-989.7613	-1023.59	33.82909	39866.82	22.12278	0.993641	0.998367	1.00162	1.00637	3.505912
1519	1	-997.2693	-1039.036	41.76618	23162.82	27.63162	0.99166	0.997854	1.00212	1.00836	3.260392
1520	0	-995.0889	-1038.063	42.9738	53953.3	23.68804	0.994533	0.998597	1.00139	1.00548	3.154922
1521	1	-979.0808	-1030.313	51.2323	48261.4	35.32508	0.99422	0.998516	1.00147	1.00579	2.913268
1522	0	-993.3918	-1033.553	40.161	46359.68	24.45692	0.994103	0.998486	1.0015	1.00591	3.291151
1523	1	-980.2073	-1024.463	44.25569	91801.97	29.0785	0.995808	0.998925	1.00107	1.0042	3.172851
1524	0	-989.3908	-1032.788	43.39763	48292.77	30.14815	0.994222	0.998517	1.00147	1.00579	3.197873
1525	1	-983.3451	-1039.343	55.99781	90015.44	31.49313	0.995767	0.998915	1.00108	1.00424	2.787097
1526	0	-995.2478	-1031.998	36.75018	38251.16	26.78375	0.993508	0.998333	1.00165	1.00651	3.444344
1527	1	-971.6098	-1035.691	64.08081	96492.53	38.44544	0.995911	0.998952	1.00104	1.00409	2.539953
1528	0	-976.5235	-1026.619	50.09536	83024.5	28.71062	0.995592	0.99887	1.00112	1.00441	2.969655
1529	1	-992.3777	-1043.172	50.79414	76272.42	29.84105	0.995401	0.998821	1.00117	1.00461	2.951696
1530	0	-1009.061	-1037.438	28.37707	49800.79	33.74864	0.99431	0.998539	1.00145	1.0057	3.604697
1531	1	-999.2947	-1050.2	50.90522	82358.46	31.09092	0.995574	0.998865	1.00113	1.00443	2.949435
1532	0	-994.3441	-1025.751	31.40653	54813.37	24.17037	0.994576	0.998608	1.00138	1.00543	3.64744
1533	1	-981.7235	-1031.411	49.68775	54732.82	29.59523	0.994572	0.998607	1.00138	1.00544	2.988147
1534	0	-991.9102	-1034.496	42.58582	15933.21	30.29482	0.989948	0.99741	1.00255	1.01009	3.223758
1535	1	-991.4461	-1035.363	43.9169	45719.55	29.3399	0.994062	0.998475	1.00151	1.00595	3.183935
1536	0	-969.5333	-1024.348	54.81472	83400.32	26.87132	0.995602	0.998872	1.00112	1.0044	2.771989
1537	1	-983.4211	-1034.55	51.12935	782.2844	32.04305	0.954926	0.98803	1.01124	1.0458	2.940171
1538	0	-986.6791	-1033.545	46.86595	31976.03	28.37295	0.992901	0.998175	1.00181	1.00712	3.080751
1539	1	-981.7236	-1038.011	56.28768	21110.23	36.03996	0.991265	0.997752	1.00222	1.00876	2.765166
1540	0	-985.8054	-1030.768	44.96288	43137.89	34.20773	0.993887	0.99843	1.00156	1.00613	3.107093
1541	1	-969.8583	-1031.833	61.97444	96525.61	38.21968	0.995912	0.998952	1.00104	1.00409	2.596303
1542	0	-990.9274	-1040.874	49.9464	3126.59	34.11734	0.97736	0.994103	1.00571	1.02282	2.962262
1543	1	-983.6724	-1027.078	43.40558	12321.15	28.08897	0.988572	0.997052	1.0029	1.01147	3.202375
1544	0	-993.1593	-1037.01	43.85092	28009.13	29.77552	0.992415	0.99805	1.00193	1.00761	3.184656
1545	1	-991.9523	-1029.821	37.86862	84649.74	36.62656	0.995635	0.998881	1.00111	1.00437	3.263324
1546	0	-982.2656	-1028.209	45.9435	88946.02	28.68818	0.995741	0.998908	1.00109	1.00427	3.114214
1547	1	-1011.482	-1047.205	35.72282	66212.71	32.02701	0.995065	0.998734	1.00126	1.00494	3.421275
1548	0	-1005.618	-1049.219	43.60094	20078.1	26.36652	0.991044	0.997695	1.00228	1.00898	3.184425
1549	1	-995.7152	-1026.795	31.08017	7770.608	21.7849	0.985617	0.99628	1.00365	1.01446	3.621046
1550	0	-979.5322	-1024.13	44.59815	26485.81	26.60656	0.9922	0.997994	1.00198	1.00782	3.149451
1551	1	-984.6856	-1026.936	42.25085	10111.59	25.33555	0.987388	0.996743	1.0032	1.01267	3.222724
1552	0	-959.6979	-1024.512	64.81375	13321.7	31.55723	0.989009	0.997166	1.00279	1.01103	2.507916
1553	1	-980.5913	-1027.283	46.69161	94862.99	31.57005	0.995876	0.998943	1.00105	1.00413	3.082094
1554	0	-973.2007	-1042.558	69.35723	34260.71	38.24846	0.993141	0.998238	1.00175	1.00688	2.403086
1555	1	-999.6042	-1037.216	37.61173	2230.755	24.3291	0.973217	0.992999	1.00675	1.02704	3.393383
1556	0	-980.2659	-1043.589	63.32355	24972.44	40.13159	0.991968	0.997934	1.00204	1.00806	2.547451
1557	1	-990.2265	-1026.526	36.299	55351.01	26.36017	0.994602	0.998615	1.00137	1.00541	3.46136
1558	0	-984.8639	-1026.388	41.52458	1392.741	24.06427	0.966148	0.991096	1.00849	1.03426	3.226211
1559	1	-1006.896	-1041.401	34.50519	90469.33	25.71223	0.995777	0.998917	1.00108	1.00423	3.529502
1560	0	-1006.166	-1034.766	28.60044	40386.13	25.16133	0.993682	0.998377	1.00161	1.00633	3.762337
1561	1	-977.9656	-1024.712	46.74593	22466.23	27.1006	0.991532	0.997821	1.00215	1.00849	3.07499
1562	0	-1010.178	-1044.543	34.3643	82809.93	24.44557	0.995586	0.998868	1.00112	1.00442	3.528057
1563	1	-986.6792	-1029.797	43.11831	98100.4	28.37076	0.995945	0.998961	1.00103	1.00406	3.212835
1564	0	-1022.523	-1047.888	25.36469	29755.66	24.13382	0.992641	0.998108	1.00187	1.00738	3.897532
1565	1	-980.5375	-1030.53	49.99266	85805.3	27.69915	0.995664	0.998888	1.00111	1.00434	2.963509
1566	0	-1002.022	-1037.368	35.34619	9730.223	27.64336	0.987143	0.996679	1.00326	1.01292	3.492656
1567	1	-1006.515	-1046.723	40.20794	57920.09	25.52213	0.994723	0.998646	1.00134	1.00529	3.305634
1568	0	-1003.523	-1050.017	46.49439	38001.85	31.26712	0.993487	0.998327	1.00166	1.00653	3.090288
1569	1	-997.3013	-1029.302	32.00038	83492.84	28.2864	0.995604	0.998873	1.00112	1.0044	3.60585
1570	0	-986.4845	-1042.64	56.15525	48692.56	29.38397	0.994246	0.998523	1.00147	1.00577	2.767317
1571	1	-1000.296	-1032.134	31.83798	97220.12	24.46921	0.995926	0.998956	1.00104	1.00408	3.631532
1572	0	-985.826	-1034.025	48.19849	56862.73	29.12465	0.994675	0.998633	1.00136	1.00534	3.037411
1573	1	-979.5141	-1026.678	47.16362	81345.47	33.06131	0.995547	0.998858	1.00113	1.00446	3.055191
1574	0	-985.0929	-1031.347	46.25366	62942.06	26.46574	0.994938	0.998701	1.00129	1.00507	3.08527
1575	1	-984.8651	-1034.493	49.62752	68550.79	27.85996	0.995149	0.998756	1.00124	1.00486	2.978511
1576	0	-990.0204	-1035.972	45.95166	58916.26	32.23734	0.994768	0.998658	1.00133	1.00524	3.100046
1577	1	-981.5332	-1022.375	40.84142	66547.06	24.53917	0.995077	0.998737	1.00125	1.00493	3.264993
1578	0	-979.1768	-1022.824	43.64709	12188.83	24.31411	0.98851	0.997036	1.00292	1.01154	3.144916
1579	1	-986.6192	-1027.662	41.04237	60114.1	29.44281	0.99482	0.998671	1.00132	1.00519	3.281273
1580	0	-981.2051	-1028.237	47.03174	3626.087	34.40066	0.978971	0.99453	1.00531	1.02119	3.044264
1581	1	-980.3323	-1016.212	35.88004	2008.78	30.33042	0.971783	0.992615	1.0071	1.0285	3.444586
1582	0	-983.307	-1039.294	55.98729	47901.71	29.85297	0.994198	0.998511	1.00148	1.00581	2.777778
1583	1	-979.524	-1025.873	46.34865	83792.27	29.1799	0.995612	0.998875	1.00112	1.00439	3.100976
1584	0	-988.1735	-1045.273	57.09969	26144.91	30.58737	0.99215	0.997981	1.002	1.00787	2.746984
1585	1	-976.8745	-1031.011	54.13698	74120.37	32.02004	0.995335	0.998804	1.00119	1.00467	2.846322
1586	0	-993.0287	-1036.17	43.14138	50424.62	30.86118	0.994345	0.998549	1.00144	1.00567	3.201142
1587	1	-982.8852	-1018.084	35.19898	75933.97	35.16215	0.995391	0.998818	1.00117	1.00462	3.370924
1588	0	-1000.646	-1044.14	43.49447	52094.49	35.32496	0.994436	0.998572	1.00142	1.00557	3.132317
1589	1	-985.9332	-1033.615	47.68155	56376.58	29.69273	0.994652	0.998628	1.00136	1.00536	3.055988
1590	0	-976.2037	-1021.781	45.57766	716.9863	31.3824	0.952936	0.98748	1.01172	1.04786	3.118788
1591	1	-1008.672	-1046.433	37.76179	9962.101	27.20005	0.987294	0.996719	1.00322	1.01276	3.406378
1592	0	-1000.826	-1030.87	30.0436	4397.981	23.64908	0.980898	0.99504	1.00483	1.01923	3.700451
1593	1	-995.2277	-1029.939	34.71135	29815.76	24.20981	0.992648	0.99811	1.00187	1.00737	3.511197
1594	0	-978.4517	-1024.518	46.06662	77630.4	27.56521	0.995442	0.998831	1.00116	1.00457	3.104251
1595	1	-989.6794	-1035.719	46.03993	12466.11	31.62076	0.988638	0.997069	1.00288	1.01141	3.102363
1596	0	-988.7171	-1040.032	51.31528	86218.55	30.13342	0.995674	0.998891	1.0011	1.00433	2.935207
1597	1	-981.7343	-1027.521	45.78633	4852.776	25.98513	0.981813	0.995281	1.0046	1.01831	3.095606
1598	0	-992.4977	-1036.16	43.66181	33027.91	28.6696	0.993014	0.998205	1.00178	1.007	3.193756
1599	1	-969.3246	-1019.502	50.17766	18512.98	29.4742	0.990673	0.997598	1.00237	1.00936	2.971131
1600	0	-995.2266	-1039.071	43.84397	42818.3	25.32891	0.993864	0.998424	1.00156	1.00615	3.15972
1601	1	-976.0194	-1030.038	54.01829	27705.59	28.69791	0.992374	0.998039	1.00194	1.00765	2.832865
1602	0	-987.6693	-1026.636	38.96653	79895.41	30.00519	0.995507	0.998848	1.00115	1.0045	3.346374
1603	1	-995.9246	-1044.738	48.81339	74880.57	32.79155	0.995359	0.99881	1.00118	1.00465	3.007424
1604	0	-972.2605	-1033.025	60.76483	9154.519	35.38681	0.986746	0.996576	1.00336	1.01332	2.643243
1605	1	-978.6264	-1031.272	52.64566	92365.06	32.22671	0.995821	0.998929	1.00107	1.00419	2.892426
1606	0	-978.6155	-1026.274	47.65854	86083.24	30.80016	0.995671	0.99889	1.0011	1.00434	3.054986
1607	1	-995.0802	-1031.391	36.31095	76570.39	30.88648	0.99541	0.998823	1.00117	1.0046	3.422076
1608	0	-995.7365	-1038.969	43.23239	85084.63	30.31721	0.995646	0.998884	1.00111	1.00436	3.202267
1609	1	-993.8341	-1032.132	38.29803	22269.66	25.63603	0.991495	0.997812	1.00216	1.00853	3.381407
1610	0	-975.3254	-1026.189	50.86394	48357.46	37.94257	0.994226	0.998518	1.00147	1.00579	2.890946
1611	1	-981.6408	-1027.974	46.33355	58106.06	28.25625	0.994732	0.998648	1.00134	1.00528	3.098994
1612	0	-968.9375	-1018.095	49.1572	42463.25	30.56765	0.993838	0.998418	1.00157	1.00618	3.006672
1613	1	-983.088	-1026.008	42.92048	7988.932	32.27548	0.985815	0.996332	1.0036	1.01426	3.193616
1614	0	-988.9128	-1033.971	45.05813	83619.48	29.71123	0.995608	0.998874	1.00112	1.0044	3.144292
1615	1	-992.5726	-1027.105	34.53203	61694.46	26.24649	0.994887	0.998688	1.0013	1.00512	3.528568
1616	0	-994.0249	-1031.022	36.99725	10310.91	28.33043	0.98751	0.996775	1.00317	1.01255	3.428883
1617	1	-991.0832	-1034.71	43.62631	31762.93	26.18926	0.992877	0.998169	1.00181	1.00714	3.181379
1618	0	-1011.227	-1043.02	31.79313	98454.26	22.54418	0.995952	0.998962	1.00103	1.00405	3.608138
1619	1	-986.6624	-1030.655	43.99268	35971.34	32.71341	0.993306	0.99828	1.0017	1.00671	3.155373
1620	0	-983.5039	-1026.117	42.61269	34665.88	30.66193	0.993181	0.998248	1.00174	1.00684	3.219995
1621	1	-987.1866	-1035.636	48.44946	64588.54	29.78517	0.995003	0.998718	1.00127	1.00501	3.030225
1622	0	-987.8771	-1025.657	37.78025	3994.774	25.3396	0.979961	0.994792	1.00506	1.02018	3.399216
1623	1	-995.0275	-1043.791	48.76389	44315.69	32.21092	0.993968	0.998451	1.00154	1.00604	3.012978
1624	0	-1000.779	-1032.887	32.10759	7035.774	29.16721	0.984887	0.996089	1.00383	1.01519	3.589221
1625	1	-977.1121	-1021.555	44.44263	14782.8	28.9944	0.989565	0.99731	1.00265	1.01047	3.166497
1626	0	-993.4384	-1037.149	43.711	8114.674	28.60789	0.985925	0.996361	1.00357	1.01415	3.192051
1627	1	-985.7349	-1034.531	48.796	96712.68	30.51733	0.995916	0.998953	1.00104	1.00409	3.018558
1628	0	-982.1296	-1023.836	41.7064	39174.68	28.19704	0.993585	0.998352	1.00163	1.00643	3.262806
1629	1	-981.2534	-1033.733	52.47984	53672.01	31.65007	0.994519	0.998593	1.0014	1.00549	2.898672
1630	0	-1003.26	-1038.857	35.59731	98591.74	33.71969	0.995955	0.998963	1.00103	1.00405	3.391369
1631	1	-989.6573	-1034.104	44.44652	48444.53	25.1175	0.994231	0.998519	1.00147	1.00578	3.131641
1632	0	-996.9736	-1032.451	35.47791	92626.34	24.97113	0.995827	0.99893	1.00106	1.00418	3.487626
1633	1	-985.0594	-1026.59	41.5308	18134.41	25.16598	0.990577	0.997573	1.0024	1.00945	3.248514
1634	0	-990.9989	-1036.974	45.97548	80926.25	29.1418	0.995535	0.998855	1.00114	1.00447	3.113748
1635	1	-980.2926	-1029.59	49.29761	4386.36	32.62213	0.980873	0.995033	1.00484	1.01926	2.993836
1636	0	-984.0654	-1027.214	43.14825	91716.64	31.8666	0.995806	0.998925	1.00107	1.0042	3.191204
1637	1	-978.3027	-1019.297	40.99426	57594.22	29.59486	0.994708	0.998642	1.00135	1.0053	3.281896
1638	0	-987.9214	-1039.611	51.68931	33398.6	29.02069	0.993053	0.998215	1.00177	1.00696	2.916769
1639	1	-990.0763	-1022.078	32.00154	82754.91	30.19362	0.995585	0.998868	1.00113	1.00442	3.575031
1640	0	-979.107	-1032.091	52.98352	25894.67	31.33164	0.992112	0.997971	1.00201	1.00791	2.882783
1641	1	-993.1048	-1032.953	39.8482	30825.38	23.30583	0.992769	0.998142	1.00184	1.00725	3.276351
1642	0	-969.7876	-1027.489	57.70139	33997.44	32.22388	0.993115	0.998231	1.00175	1.0069	2.73554
1643	1	-982.2848	-1026.52	44.23518	32511.99	29.04595	0.992959	0.998191	1.00179	1.00706	3.173596
1644	0	-966.8129	-1024.372	57.5593	73337.98	33.79309	0.99531	0.998797	1.00119	1.0047	2.739914
1645	1	-981.5314	-1028.086	46.55512	97761.19	29.99356	0.995938	0.998959	1.00104	1.00407	3.093487
1646	0	-993.3321	-1039.076	45.74393	48100.45	26.87361	0.99421	0.998514	1.00147	1.0058	3.109579
1647	1	-991.6206	-1045.656	54.03581	37937.53	34.24654	0.993482	0.998326	1.00166	1.00653	2.841627
1648	0	-989.9612	-1036.504	46.5433	8062.384	35.62991	0.985879	0.996349	1.00358	1.01419	3.041628
1649	1	-981.3242	-1038.767	57.44319	6973.942	38.87689	0.98482	0.996071	1.00385	1.01526	2.708124
1650	0	-977.7389	-1027.609	49.87036	18733.46	32.05497	0.990728	0.997613	1.00236	1.0093	2.979405
1651	1	-974.5309	-1034.876	60.34499	92638.02	35.89419	0.995827	0.99893	1.00106	1.00418	2.653221
1652	0	-990.4521	-1034.079	43.62711	25583.86	26.05215	0.992064	0.997959	1.00202	1.00796	3.1796
1653	1	-972.1585	-1034.42	62.26183	67359.76	36.78816	0.995107	0.998745	1.00125	1.0049	2.596646
1654	0	-998.717	-1033.236	34.51917	98638.38	26.65968	0.995956	0.998963	1.00103	1.00405	3.528095
1655	1	-980.5252	-1034.561	54.03563	44640.9	37.61222	0.99399	0.998457	1.00153	1.00602	2.811216
1656	0	-975.3535	-1017.592	42.23875	3266.856	38.83854	0.977849	0.994233	1.00559	1.02233	3.100009
1657	1	-999.798	-1037.898	38.10023	11969.89	26.09058	0.988406	0.997009	1.00294	1.01164	3.391936
1658	0	-979.8459	-1033.026	53.17972	3072.328	29.43507	0.977162	0.99405	1.00576	1.02302	2.868979
1659	1	-1005.096	-1052.267	47.17058	26966.99	30.6393	0.99227	0.998012	1.00197	1.00775	3.071424
1660	0	-996.4419	-1039.591	43.14927	53726.6	27.07883	0.994521	0.998594	1.0014	1.00549	3.207566
1661	1	-999.8665	-1038.983	39.11694	90294.24	30.71085	0.995773	0.998916	1.00108	1.00423	3.33341
1662	0	-992.9968	-1029.521	36.52422	33471.13	23.1595	0.993061	0.998217	1.00177	1.00696	3.415462
1663	1	-983.078	-1031.327	48.24868	52977.58	26.81298	0.994483	0.998584	1.00141	1.00553	3.015476
1664	0	-993.745	-1034.099	40.35429	39419.97	27.66467	0.993605	0.998358	1.00163	1.00641	3.311485
1665	1	-966.2073	-1027.474	61.26637	30896.42	32.41476	0.992778	0.998144	1.00184	1.00724	2.625947
1666	0	-992.6505	-1027.429	34.77827	96518.76	23.69848	0.995912	0.998952	1.00104	1.00409	3.501073
1667	1	-987.0263	-1035.149	48.12275	54777.96	28.82925	0.994574	0.998608	1.00138	1.00544	3.03891
1668	0	-988.8918	-1034.141	45.2489	16784.89	29.70175	0.990206	0.997477	1.00249	1.00983	3.137894
1669	1	-970.2155	-1028.588	58.37217	38903.28	28.89804	0.993563	0.998347	1.00164	1.00645	2.684525
1670	0	-1016.651	-1046.193	29.5423	17778.37	26.5954	0.990483	0.997549	1.00242	1.00955	3.715434
1671	1	-991.3254	-1028.946	37.62035	97996.38	29.50541	0.995942	0.99896	1.00103	1.00406	3.396849
1672	0	-973.7365	-1023.224	49.48785	41027.64	33.67755	0.993732	0.99839	1.0016	1.00628	2.979804
1673	1	-991.7925	-1026.715	34.92238	50656.52	29.28685	0.994358	0.998552	1.00144	1.00565	3.491188
1674	0	-995.1267	-1042.219	47.09241	40633.22	29.38816	0.993701	0.998382	1.0016	1.00631	3.075749
1675	1	-1006.269	-1036.667	30.39846	49217.38	29.3577	0.994276	0.998531	1.00146	1.00574	3.64436
1676	0	-996.9308	-1045.463	48.53256	77993.5	25.98327	0.995452	0.998834	1.00116	1.00456	2.989883
1677	1	-1005.24	-1034.29	29.04951	15006.04	20.45432	0.989643	0.997331	1.00263	1.0104	3.670016
1678	0	-1006.883	-1038.408	31.52419	25367.71	26.14848	0.992031	0.99795	1.00203	1.00799	3.643694
1679	1	-1009.494	-1043.921	34.42701	98338.99	31.04565	0.99595	0.998962	1.00103	1.00406	3.480248
1680	0	-996.4016	-1035.899	39.49696	45441.81	29.82966	0.994043	0.998471	1.00152	1.00597	3.330381
1681	1	-1001.5	-1025.269	23.76897	89573.92	21.86552	0.995756	0.998912	1.00108	1.00425	3.957715
1682	0	-994.4525	-1041.697	47.24415	53916.16	30.34931	0.994531	0.998596	1.00139	1.00548	3.069864
1683	1	-1001.092	-1032.639	31.5469	92980.39	25.02922	0.995835	0.998932	1.00106	1.00417	3.645129
1684	0	-977.9284	-1021.723	43.79467	14111.06	27.99116	0.98932	0.997247	1.00271	1.01072	3.188275
1685	1	-992.437	-1033.656	41.21876	20110.03	31.76522	0.991051	0.997696	1.00228	1.00898	3.253039
1686	0	-990.814	-1041.586	50.77204	80698.25	31.46796	0.995529	0.998854	1.00114	1.00448	2.953088
1687	1	-964.3382	-1030.328	65.98969	86677.34	43.17917	0.995686	0.998894	1.0011	1.00432	2.456217
1688	0	-1007.94	-1044.595	36.65476	34570.3	24.77993	0.993172	0.998246	1.00174	1.00684	3.438499
1689	1	-975.9121	-1040.934	65.02232	94719.71	32.1535	0.995873	0.998942	1.00105	1.00413	2.507682
1690	0	-995.2635	-1033.683	38.41927	34737.08	29.20083	0.993188	0.99825	1.00173	1.00683	3.372538
1691	1	-973.0734	-1043.699	70.62546	59818.77	37.99686	0.994808	0.998668	1.00132	1.0052	2.370097
1692	0	-971.0491	-1021.922	50.87316	58998.59	26.73328	0.994772	0.998659	1.00133	1.00524	2.916088
1693	1	-960.6644	-1032.671	72.00672	6119.781	36.28987	0.983799	0.995803	1.0041	1.01629	2.330065
1694	0	-1006.974	-1040.67	33.69624	18819.09	28.27476	0.990749	0.997618	1.00235	1.00928	3.546027
1695	1	-977.3502	-1034.602	57.25142	45058.49	29.57061	0.994018	0.998464	1.00152	1.00599	2.732288
1696	0	-986.2019	-1030.966	44.76441	52259.34	24.61204	0.994445	0.998574	1.00141	1.00557	3.107027
1697	1	-978.8787	-1024.815	45.93658	53433.76	27.41435	0.994506	0.99859	1.0014	1.0055	3.10776
1698	0	-1001.067	-1047.234	46.16715	64419.61	29.87079	0.994996	0.998716	1.00127	1.00501	3.106693
1699	1	-989.4264	-1027.516	38.08974	15955.6	24.08872	0.989955	0.997412	1.00255	1.01008	3.369414
1700	0	-982.1559	-1028.099	45.9434	15747.21	28.99665	0.989889	0.997395	1.00257	1.01015	3.114738
1701	1	-976.7714	-1023.794	47.02226	23210.99	33.20577	0.991669	0.997857	1.00212	1.00836	3.058023
1702	0	-994.5579	-1035.313	40.75524	10958.34	27.11299	0.987884	0.996873	1.00308	1.01217	3.296082
1703	1	-1001.922	-1032.402	30.48085	91557.79	26.79213	0.995802	0.998924	1.00107	1.0042	3.678335
1704	0	-982.7505	-1033.796	51.04575	97845.97	31.21943	0.995939	0.998959	1.00103	1.00407	2.944786
1705	1	-1001.674	-1035.423	33.74886	90603.53	20.77799	0.99578	0.998918	1.00108	1.00423	3.456855
1706	0	-976.4941	-1029.107	52.61312	75611.12	38.61898	0.995381	0.998816	1.00118	1.00463	2.835897
1707	1	-978.4424	-1032.315	53.8731	45084.13	28.58883	0.99402	0.998465	1.00152	1.00599	2.836594
1708	0	-961.7209	-1015.898	54.17713	87903.27	36.82056	0.995716	0.998902	1.00109	1.00429	2.816075
1709	1	-979.2055	-1036.123	56.91766	15549.17	26.0093	0.989825	0.997378	1.00259	1.01021	2.668036
1710	0	-976.7393	-1021.079	44.33938	24173.98	31.69646	0.991836	0.9979	1.00208	1.00819	3.155445
1711	1	-1015.56	-1047.716	32.1561	26373.05	26.02013	0.992184	0.99799	1.00199	1.00784	3.620025
1712	0	-991.8913	-1031.562	39.67082	2433.74	27.1656	0.974353	0.993302	1.00646	1.02588	3.336152
1713	1	-995.6235	-1024.173	28.54986	47746.41	28.09218	0.994189	0.998508	1.00148	1.00582	3.731201
1714	0	-988.8108	-1031.432	42.62107	8038.387	28.86381	0.985858	0.996343	1.00359	1.01421	3.229666
1715	1	-978.6987	-1017.235	38.53649	19256.42	30.80816	0.990855	0.997646	1.00232	1.00917	3.351051
1716	0	-996.6824	-1032.174	35.49205	1746.923	26.91055	0.969754	0.992069	1.0076	1.03057	3.490948
1717	1	-992.8227	-1026.126	33.3037	58043.34	26.30337	0.994729	0.998647	1.00134	1.00528	3.575187
1718	0	-982.2253	-1020.622	38.39639	67523.73	26.45774	0.995113	0.998746	1.00125	1.0049	3.38213
1719	1	-979.8974	-1027.004	47.10626	9677.141	32.04631	0.987108	0.99667	1.00327	1.01295	3.065699
1720	0	-975.0867	-1028.07	52.9835	74303.6	31.25944	0.995341	0.998805	1.00119	1.00467	2.882745
1721	1	-989.0854	-1035.671	46.58549	55923.76	31.02776	0.99463	0.998622	1.00137	1.00538	3.08871
1722	0	-977.567	-1028.601	51.03407	37854.03	30.13025	0.993474	0.998324	1.00166	1.00654	2.944532
1723	1	-998.4287	-1034.725	36.29605	88702.54	23.34465	0.995735	0.998907	1.00109	1.00427	3.429647
1724	0	-978.224	-1030.828	52.60356	18758.3	29.14458	0.990735	0.997614	1.00236	1.0093	2.886328
1725	1	-991.0964	-1036.559	45.46213	53429.08	26.42419	0.994506	0.99859	1.0014	1.0055	3.114623
1726	0	-1005.744	-1040.573	34.82894	66914.13	26.93791	0.99509	0.998741	1.00125	1.00492	3.515475
1727	1	-990.2028	-1023.054	32.85072	81940.95	27.5909	0.995563	0.998862	1.00113	1.00444	3.583445
1728	0	-995.0969	-1031.584	36.48721	56623.24	26.45709	0.994663	0.998631	1.00136	1.00535	3.454289
1729	1	-980.7597	-1020.642	39.88195	23994.49	25.78187	0.991806	0.997892	1.00208	1.00822	3.321056
1730	0	-1008.679	-1034.305	25.62674	63521.83	25.97455	0.994961	0.998707	1.00128	1.00505	3.871557
1731	1	-1003.913	-1040.894	36.98068	15919.1	30.41788	0.989944	0.997409	1.00256	1.01009	3.407106
1732	0	-986.1659	-1018.856	32.69015	63521.83	18.6209	0.994961	0.998707	1.00128	1.00505	3.366351
1733	1	-970.3928	-1030.072	59.67877	28808.46	35.56142	0.992521	0.998077	1.0019	1.0075	2.673249
1734	0	-1014.767	-1039.316	24.54957	16198.13	25.53716	0.99003	0.997431	1.00253	1.01	3.918966
1735	1	-998.846	-1036.545	37.69849	1238.676	23.45651	0.964118	0.990546	1.00899	1.03634	3.372317
1736	0	-1005.981	-1031.05	25.069	96864.15	21.04382	0.995919	0.998954	1.00104	1.00409	3.881725
1737	1	-995.9173	-1039.046	43.12838	16997.15	32.9671	0.990267	0.997493	1.00247	1.00977	3.178499
1738	0	-992.6676	-1028.17	35.50239	49157.14	28.61803	0.994273	0.99853	1.00146	1.00574	3.478884
1739	1	-969.7878	-1029.776	59.98791	2029.384	33.64524	0.971926	0.992653	1.00707	1.02836	2.668009
1740	0	-996.3795	-1039.92	43.54026	96607.49	28.12826	0.995913	0.998952	1.00104	1.00409	3.197655
1741	1	-978.8719	-1024.421	45.54876	27741.07	29.83743	0.992379	0.99804	1.00194	1.00764	3.127483
1742	0	-990.6816	-1028.271	37.58977	90881.83	29.21905	0.995787	0.99892	1.00107	1.00422	3.40077
1743	1	-993.2032	-1030.821	37.61746	88980.74	25.54723	0.995742	0.998908	1.00109	1.00426	3.407321
1744	0	-981.5951	-1024.631	43.03629	9912.095	29.87214	0.987262	0.99671	1.00323	1.0128	3.211499
1745	1	-996.9185	-1040.191	43.27218	84430.98	28.67194	0.995629	0.998879	1.00111	1.00438	3.207344
1746	0	-985.8454	-1030.25	44.40417	80865.67	28.95826	0.995534	0.998855	1.00114	1.00447	3.167848
1747	1	-983.0225	-1026.676	43.65338	18304.08	25.35452	0.99062	0.997585	1.00238	1.00941	3.16771
1748	0	-974.6376	-1030.012	55.37427	71921.66	32.11949	0.995264	0.998785	1.00121	1.00474	2.807733
1749	1	-988.5541	-1036.781	48.22661	89845.94	28.99704	0.995763	0.998914	1.00108	1.00424	3.035999
1750	0	-996.0931	-1042.626	46.53283	20928.1	32.37111	0.991227	0.997742	1.00223	1.0088	3.080864
1751	1	-996.1148	-1039.131	43.01666	41353.28	24.59618	0.993756	0.998397	1.00159	1.00626	3.177675
1752	0	-994.298	-1038.022	43.72356	54662.66	34.36152	0.994569	0.998606	1.00138	1.00544	3.141021
1753	1	-1007.495	-1039.571	32.07555	29729.3	22.33155	0.992638	0.998107	1.00187	1.00738	3.590588
1754	0	-989.5119	-1033.657	44.14562	68789.08	32.41785	0.995158	0.998758	1.00123	1.00485	3.15409
1755	1	-1006.586	-1038.859	32.27311	3658.617	25.79253	0.979064	0.994555	1.00529	1.02109	3.616157
