Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
4980	-993.5932	-1038.761	45.16749	50458.88	33.75728	0.994347	0.998549	1.00144	1.00566	3.107072
4990	-1003.751	-1036.417	32.66545	87661.81	27.51262	0.99571	0.9989	1.00109	1.0043	3.590926
5000	-987.115	-1024.271	37.1556	5206.06	24.32008	0.982439	0.995446	1.00444	1.01767	3.411993
5010	-993.9558	-1016.675	22.71963	43164.03	20.60069	0.993888	0.998431	1.00156	1.00612	3.983358
5020	-969.5419	-1018.553	49.01156	91698.76	30.23287	0.995806	0.998925	1.00107	1.0042	3.011665
5030	-981.4715	-1021.86	40.38851	67034.73	26.92624	0.995095	0.998742	1.00125	1.00491	3.30905
5040	-990.3206	-1025.499	35.17877	73559.68	23.86361	0.995317	0.998799	1.00119	1.00469	3.486905
5050	-992.8631	-1028.053	35.18952	35763.58	24.95903	0.993287	0.998275	1.00171	1.00673	3.499084
5060	-999.3345	-1036.584	37.24971	97989.27	26.32497	0.995942	0.99896	1.00103	1.00406	3.425218
5070	-997.4178	-1038.396	40.97776	23188.1	30.24752	0.991665	0.997856	1.00212	1.00836	3.277265
5080	-1018.996	-1044.648	25.65183	83163.74	26.49941	0.995596	0.998871	1.00112	1.00441	3.863195
5090	-991.9863	-1032.202	40.21615	90548.6	25.14555	0.995779	0.998918	1.00108	1.00423	3.300465
5100	-1002.608	-1041.229	38.62127	58253.75	28.00995	0.994738	0.99865	1.00134	1.00527	3.373025
5110	-1005.567	-1040.957	35.39073	89326.97	28.98805	0.99575	0.998911	1.00108	1.00426	3.478764
5120	-990.8901	-1036.649	45.75902	28185.21	26.66176	0.992439	0.998056	1.00192	1.00758	3.106516
5130	-1005.488	-1040.048	34.55982	81211.49	24.25853	0.995543	0.998857	1.00114	1.00446	3.518029
5140	-976.7597	-1027.458	50.69834	67729.6	26.79473	0.99512	0.998748	1.00124	1.00489	2.923778
5150	-971.4815	-1031.608	60.12671	90251.12	30.74677	0.995772	0.998916	1.00108	1.00423	2.649654
5160	-997.0986	-1037.59	40.49104	39697.31	27.07845	0.993628	0.998363	1.00162	1.00639	3.305732
5170	-994.6501	-1031.13	36.47983	65996.4	29.54036	0.995056	0.998732	1.00126	1.00495	3.43509
5180	-1000.969	-1030.479	29.51098	28621.1	24.02956	0.992497	0.998071	1.00191	1.00752	3.725285
5190	-966.4346	-1020.005	53.57011	57305.55	31.39171	0.994695	0.998639	1.00135	1.00531	2.864117
5200	-986.0007	-1030.223	44.22257	19552.25	30.61869	0.990924	0.997664	1.00231	1.0091	3.167776
5210	-977.34	-1024.144	46.80382	86253.23	27.47553	0.995675	0.998891	1.0011	1.00433	3.076701
5220	-987.4489	-1035.98	48.53108	2906.197	31.78508	0.976521	0.99388	1.00592	1.02368	3.022734
5230	-972.0281	-1035.585	63.55706	42691.37	38.91124	0.993855	0.998422	1.00156	1.00616	2.550635
5240	-995.6022	-1043.345	47.74229	79117.88	28.53424	0.995485	0.998842	1.00115	1.00452	3.050764
5250	-992.1574	-1036.113	43.95517	61547.89	30.92349	0.994881	0.998687	1.0013	1.00513	3.174299
5260	-971.1848	-1029.004	57.8192	45364.22	31.06354	0.994038	0.998469	1.00152	1.00597	2.726884
5270	-978.5638	-1036.069	57.50558	26737.38	33.45204	0.992237	0.998004	1.00197	1.00778	2.74208
5280	-972.583	-1024.168	51.5854	46477.56	31.5577	0.99411	0.998488	1.0015	1.0059	2.927101
5290	-996.3825	-1036.891	40.50872	32676.16	25.97247	0.992977	0.998195	1.00179	1.00704	3.298593
5300	-976.1699	-1023.485	47.31475	30841.35	30.79883	0.992771	0.998142	1.00184	1.00725	3.066154
5310	-994.2743	-1027.548	33.27396	62958.79	28.07522	0.994939	0.998702	1.00129	1.00507	3.563224
5320	-993.8814	-1034.376	40.49453	79352.87	25.19253	0.995491	0.998844	1.00115	1.00452	3.290074
5330	-979.6091	-1030.62	51.01096	48086.62	31.96023	0.994209	0.998514	1.00147	1.0058	2.944158
5340	-993.4027	-1034.174	40.7711	72641.95	27.78564	0.995288	0.998791	1.0012	1.00472	3.296428
5350	-970.2018	-1033.272	63.07	24071.05	39.87956	0.991819	0.997896	1.00208	1.0082	2.555848
5360	-972.9306	-1025.859	52.92831	46124.09	32.26123	0.994088	0.998482	1.00151	1.00592	2.883575
5370	-995.0575	-1037.937	42.87939	6881.101	31.0016	0.984718	0.996045	1.00387	1.01536	3.208392
5380	-998.276	-1041.377	43.10122	38108.56	27.51306	0.993496	0.998329	1.00166	1.00652	3.21162
5390	-995.9296	-1032.759	36.82896	45684.04	28.08168	0.994059	0.998475	1.00151	1.00595	3.436558
5400	-991.5829	-1037.362	45.77911	9270.199	27.10879	0.986829	0.996597	1.00334	1.01323	3.110747
5410	-983.4303	-1030.359	46.92858	45064.44	29.19078	0.994019	0.998464	1.00152	1.00599	3.081117
5420	-985.049	-1024.475	39.42571	56741.25	31.03671	0.994669	0.998632	1.00136	1.00534	3.319351
5430	-1017.627	-1046.821	29.19405	84538.76	22.89561	0.995632	0.99888	1.00111	1.00438	3.728738
5440	-990.7638	-1027.817	37.0535	85184	31.56978	0.995648	0.998884	1.00111	1.00436	3.387391
5450	-999.0658	-1033.921	34.85485	51895.21	25.53605	0.994426	0.998569	1.00142	1.00559	3.515423
5460	-979.0395	-1024.975	45.93592	10022.53	30.13299	0.987332	0.996729	1.00321	1.01273	3.113727
5470	-972.8843	-1029.322	56.43782	26592.64	30.32311	0.992216	0.997998	1.00198	1.00781	2.766737
5480	-994.798	-1034.387	39.58912	72567.53	32.1815	0.995285	0.998791	1.0012	1.00472	3.298255
5490	-978.6959	-1031.555	52.85889	62094.96	35.8128	0.994904	0.998693	1.0013	1.00511	2.862591
5500	-976.6634	-1027.527	50.86324	92024.97	33.84891	0.995813	0.998927	1.00107	1.00419	2.937618
5510	-983.7285	-1031.01	47.2816	70513.1	28.79363	0.995217	0.998773	1.00122	1.00479	3.067965
5520	-991.519	-1031.37	39.85124	20116.61	30.12879	0.991052	0.997697	1.00227	1.00898	3.315696
5530	-984.0551	-1030.507	46.45239	16750.29	29.88164	0.990196	0.997474	1.00249	1.00984	3.097126
5540	-996.0839	-1033.614	37.53007	68466.77	26.76354	0.995146	0.998755	1.00124	1.00486	3.41522
5550	-996.9748	-1038.844	41.86969	50653.5	32.97129	0.994358	0.998552	1.00144	1.00565	3.216619
5560	-989.4644	-1036.695	47.23094	1338.009	31.36924	0.965467	0.990912	1.00866	1.03496	3.06618
5570	-989.152	-1043.168	54.01609	81655.18	30.98733	0.995555	0.99886	1.00113	1.00445	2.849125
5580	-1004.59	-1048.941	44.3503	88003.9	30.02636	0.995718	0.998902	1.00109	1.00429	3.16685
5590	-1038.017	-1055.544	17.52693	10826.58	24.36308	0.98781	0.996853	1.00309	1.01224	4.218324
5600	-1003.911	-1030.378	26.46719	50390.82	22.14288	0.994343	0.998548	1.00144	1.00567	3.839
5610	-1005.925	-1033.713	27.78763	5719.216	21.94282	0.983242	0.995657	1.00424	1.01686	3.775527
5620	-986.2873	-1027.955	41.66778	95624.08	26.22412	0.995892	0.998947	1.00105	1.00411	3.256488
5630	-996.9547	-1045.26	48.30556	47520.01	33.75848	0.994175	0.998505	1.00148	1.00584	3.0141
5640	-992.2337	-1043.101	50.86694	96589.98	33.91471	0.995913	0.998952	1.00104	1.00409	2.936976
5650	-992.201	-1033.96	41.75924	48809.84	30.02422	0.994252	0.998525	1.00146	1.00576	3.253159
5660	-986.6376	-1035.549	48.91114	83677.46	25.96251	0.995609	0.998874	1.00112	1.0044	2.974865
5670	-997.5469	-1033.341	35.79404	61047.59	32.70683	0.99486	0.998681	1.00131	1.00515	3.406122
5680	-985.0384	-1035.672	50.63361	15337.47	29.6534	0.989755	0.99736	1.0026	1.01028	2.956419
5690	-1003.843	-1038.239	34.396	33558.55	27.78643	0.99307	0.998219	1.00176	1.00695	3.52586
5700	-999.3841	-1028.099	28.71475	76986.18	23.77865	0.995423	0.998826	1.00117	1.00458	3.75737
5710	-992.2461	-1034.78	42.53368	91582.63	30.09307	0.995803	0.998924	1.00107	1.0042	3.226907
5720	-1008.614	-1036.79	28.17681	73118.16	24.78899	0.995303	0.998795	1.0012	1.0047	3.780605
5730	-1007.099	-1037.066	29.96674	68384.6	24.14401	0.995143	0.998754	1.00124	1.00486	3.70689
5740	-995.0584	-1028.468	33.40974	63750.44	26.03117	0.99497	0.99871	1.00128	1.00504	3.571826
5750	-981.7138	-1022.418	40.70433	42589.26	30.21319	0.993847	0.99842	1.00157	1.00617	3.28662
5760	-980.7917	-1022.077	41.28503	80207.66	35.1237	0.995515	0.99885	1.00114	1.00449	3.198537
5770	-998.9936	-1037.517	38.52327	77333.14	25.77905	0.995433	0.998829	1.00116	1.00457	3.373734
5780	-971.5563	-1024.313	52.75623	74490.4	29.35459	0.995347	0.998807	1.00119	1.00466	2.882773
5790	-967.9526	-1023.509	55.55608	97292.67	30.19131	0.995928	0.998956	1.00104	1.00408	2.794898
5800	-963.2754	-1015.244	51.96877	29470.6	34.30564	0.992605	0.998099	1.00188	1.00741	2.901516
5810	-990.9652	-1035.446	44.48046	6092.962	29.80186	0.983763	0.995794	1.00411	1.01633	3.163419
5820	-992.8062	-1034.24	41.43357	44920.05	32.22831	0.994009	0.998462	1.00153	1.006	3.240318
5830	-995.2279	-1024.076	28.84765	55711.52	24.65918	0.99462	0.998619	1.00137	1.00539	3.753702
5840	-975.4367	-1023.958	48.52094	98249.51	30.41303	0.995948	0.998961	1.00103	1.00406	3.027721
5850	-963.9572	-1013.72	49.76331	55422.43	37.29188	0.994606	0.998616	1.00137	1.0054	2.929398
5860	-967.5014	-1023.287	55.78606	92318.44	35.3023	0.99582	0.998928	1.00107	1.00419	2.784512
5870	-983.6907	-1032.775	49.08392	3501.838	33.82406	0.978602	0.994432	1.0054	1.02156	2.990422
5880	-975.8101	-1024.246	48.43635	93910.75	27.12356	0.995855	0.998938	1.00106	1.00415	3.012924
5890	-986.2203	-1035.924	49.70363	93235.16	30.34181	0.99584	0.998934	1.00106	1.00417	2.988823
5900	-1004.034	-1042.971	38.9367	99348.67	33.00195	0.99597	0.998967	1.00103	1.00404	3.30505
5910	-983.435	-1034.92	51.48458	22069.8	31.68885	0.991457	0.997802	1.00217	1.00857	2.930036
5920	-1013.259	-1053.266	40.00753	61537.71	28.34058	0.994881	0.998687	1.0013	1.00513	3.322591
5930	-990.1662	-1044.027	53.86046	99940.32	33.30141	0.995982	0.99897	1.00102	1.00402	2.851701
5940	-987.3719	-1037.508	50.13576	386.5032	26.81845	0.936105	0.982755	1.01577	1.06537	2.945193
5950	-992.5713	-1029.519	36.94819	6355.774	32.23461	0.984101	0.995883	1.00403	1.01599	3.379382
5960	-977.1589	-1026.84	49.68124	10085.98	30.91086	0.987372	0.996739	1.0032	1.01268	2.989151
5970	-993.3955	-1029.908	36.51258	71979.36	26.39982	0.995266	0.998786	1.00121	1.00474	3.453293
5980	-995.8773	-1039.888	44.01065	16986.86	29.56049	0.990264	0.997492	1.00247	1.00977	3.18009
5990	-973.4328	-1022.124	48.6915	99090.8	33.10431	0.995965	0.998966	1.00103	1.00404	3.008618
6000	-983.8841	-1030.149	46.26469	36285.92	32.32888	0.993335	0.998288	1.0017	1.00668	3.089528
6010	-990.2538	-1034.655	44.40094	93373.05	25.27656	0.995843	0.998934	1.00106	1.00416	3.136704
6020	-994.7145	-1035.055	40.34066	84219.81	27.70194	0.995623	0.998878	1.00112	1.00438	3.311967
6030	-997.1777	-1038.29	41.11189	20533.84	26.33615	0.991143	0.99772	1.00225	1.00888	3.278593
6040	-1002.561	-1042.67	40.10917	52355.81	31.13291	0.99445	0.998576	1.00141	1.00556	3.296165
6050	-1003.782	-1032.686	28.90364	30133.59	29.80519	0.992687	0.99812	1.00186	1.00733	3.686027
6060	-989.8911	-1029.926	40.03498	60945.49	26.63778	0.994856	0.99868	1.00131	1.00515	3.321101
6070	-1007.838	-1045.406	37.56834	72600.41	25.65126	0.995286	0.998791	1.0012	1.00472	3.409973
6080	-984.5821	-1030.481	45.89868	60150.27	31.98067	0.994822	0.998671	1.00132	1.00519	3.103943
6090	-987.2055	-1030.733	43.52789	38385.25	34.0583	0.99352	0.998335	1.00165	1.0065	3.151268
6100	-970.3669	-1020.472	50.10498	3796.64	29.13869	0.979447	0.994656	1.00519	1.0207	2.972027
6110	-990.9738	-1030.757	39.78326	87204.29	24.83213	0.995699	0.998897	1.0011	1.00431	3.313085
6120	-1008.011	-1046.213	38.20227	14453.48	26.38798	0.989447	0.99728	1.00268	1.01059	3.389251
6130	-1008.218	-1042.071	33.85322	49679.91	23.15476	0.994303	0.998538	1.00145	1.00571	3.530699
6140	-995.6326	-1040.188	44.55588	3470.389	29.41398	0.978506	0.994407	1.00543	1.02166	3.162004
6150	-967.5177	-1027.004	59.48578	53891.07	32.7164	0.99453	0.998596	1.00139	1.00548	2.68178
6160	-967.9204	-1031.168	63.24771	37181.88	36.91032	0.993416	0.998309	1.00168	1.0066	2.569392
6170	-986.5053	-1030.605	44.10001	75508.41	31.5154	0.995378	0.998815	1.00118	1.00463	3.164685
6180	-980.4574	-1026.926	46.46875	80462.2	31.67716	0.995522	0.998852	1.00114	1.00448	3.088403
6190	-987.6023	-1029.086	41.48402	70876.15	31.96324	0.995229	0.998776	1.00122	1.00478	3.242207
6200	-976.6385	-1020.977	44.33852	71689.03	36.94423	0.995257	0.998783	1.00121	1.00475	3.081092
6210	-983.4532	-1031.97	48.51673	20395.49	32.74217	0.991114	0.997713	1.00226	1.00891	3.016857
6220	-989.3956	-1032.086	42.69013	85340.89	30.83931	0.995652	0.998885	1.00111	1.00435	3.215956
6230	-987.6577	-1029.675	42.01699	66897.32	28.72172	0.99509	0.99874	1.00125	1.00492	3.250999
6240	-977.4209	-1027.488	50.06675	37999.41	30.43674	0.993487	0.998327	1.00166	1.00653	2.976903
6250	-981.3592	-1027.658	46.29906	98489.5	28.32432	0.995953	0.998963	1.00103	1.00405	3.100523
6260	-1001.739	-1032.596	30.85753	45205.07	25.76301	0.994028	0.998467	1.00152	1.00598	3.671164
6270	-992.589	-1034.572	41.98253	81432.73	24.61187	0.995549	0.998859	1.00113	1.00446	3.220052
6280	-1000.144	-1041.04	40.89571	6902.047	30.74241	0.984742	0.996051	1.00387	1.01534	3.275163
6290	-976.9658	-1033.445	56.47927	61263.7	31.7856	0.994869	0.998684	1.00131	1.00514	2.772675
6300	-1003.772	-1034.626	30.85426	15540.43	20.50721	0.989822	0.997377	1.00259	1.01021	3.584244
6310	-1024.825	-1046.105	21.27937	94939.78	25.8264	0.995878	0.998943	1.00105	1.00413	4.04176
6320	-995.1087	-1035.666	40.55778	3969.677	29.08994	0.979898	0.994775	1.00508	1.02025	3.299956
6330	-980.8574	-1025.002	44.14426	6349.938	33.47523	0.984094	0.995881	1.00403	1.016	3.14119
6340	-1013.267	-1038.164	24.89739	39882.13	24.56881	0.993642	0.998367	1.00162	1.00637	3.914533
6350	-991.3817	-1020.387	29.00542	47235.32	24.45504	0.994158	0.9985	1.00149	1.00585	3.747281
6360	-989.4033	-1021.575	32.17187	64791.65	23.97015	0.995011	0.99872	1.00127	1.005	3.613988
6370	-998.6504	-1030.079	31.42893	83520.19	23.49373	0.995605	0.998873	1.00112	1.0044	3.640065
6380	-992.8295	-1027.319	34.48944	83680.22	24.95543	0.995609	0.998874	1.00112	1.0044	3.527111
6390	-989.9566	-1031.816	41.85913	18626.01	31.57587	0.990702	0.997606	1.00236	1.00933	3.235099
6400	-975.3931	-1031.207	55.81413	61491.84	33.46594	0.994879	0.998686	1.0013	1.00513	2.792604
6410	-984.374	-1035.169	50.79509	15599.63	36.10362	0.989841	0.997382	1.00258	1.0102	2.916814
6420	-979.5618	-1027.622	48.06014	77105.32	31.56075	0.995426	0.998827	1.00117	1.00458	3.038794
6430	-984.4757	-1029.498	45.02234	344.6195	36.29151	0.932382	0.981692	1.01665	1.06928	3.073617
6440	-1008.405	-1043.812	35.4072	81850.75	24.07037	0.995561	0.998862	1.00113	1.00445	3.48051
6450	-994.363	-1034.227	39.86431	50922.38	25.21891	0.994373	0.998556	1.00143	1.00564	3.315439
6460	-977.2269	-1022.64	45.41335	18396.34	31.79482	0.990644	0.997591	1.00238	1.00939	3.120739
6470	-992.0317	-1029.2	37.16812	31493.62	28.41105	0.992847	0.998161	1.00182	1.00717	3.422273
6480	-976.9224	-1020.375	43.45229	9839.136	29.41469	0.987215	0.996698	1.00324	1.01284	3.199521
6490	-976.3684	-1021.129	44.76078	67909.65	34.15903	0.995127	0.99875	1.00124	1.00488	3.113679
6500	-1006.01	-1040.956	34.94544	7268.16	28.1892	0.98513	0.996153	1.00377	1.01495	3.502654
6510	-998.8131	-1040.707	41.89424	21482.24	30.09338	0.991341	0.997772	1.0022	1.00869	3.248153
6520	-976.5746	-1019.315	42.7399	95432.43	23.65279	0.995888	0.998946	1.00105	1.00412	3.163704
6530	-990.8512	-1027.917	37.06547	71030.29	23.80738	0.995235	0.998778	1.00121	1.00477	3.406752
6540	-1001.849	-1032.943	31.09437	77463.06	23.5242	0.995437	0.99883	1.00116	1.00457	3.654657
6550	-989.2655	-1035.808	46.54235	82523.26	29.31209	0.995579	0.998866	1.00113	1.00443	3.094438
6560	-983.9088	-1028.233	44.32383	50296.8	33.05125	0.994338	0.998547	1.00144	1.00567	3.141209
6570	-982.8533	-1025.922	43.06861	10785.18	26.22873	0.987787	0.996847	1.0031	1.01227	3.203123
6580	-987.4369	-1035.125	47.68769	79609.21	30.23593	0.995499	0.998846	1.00115	1.00451	3.055449
6590	-957.4466	-1017.107	59.65996	8847.011	34.01491	0.986519	0.996516	1.00342	1.01355	2.677643
6600	-989.2472	-1035.794	46.54705	2922.341	28.26277	0.976585	0.993897	1.00591	1.02361	3.09147
6610	-966.6432	-1027.653	61.00987	734.5185	35.23486	0.953496	0.987635	1.01159	1.04728	2.636703
6620	-970.9037	-1023.605	52.7017	26219.22	31.41431	0.992161	0.997984	1.00199	1.00786	2.891778
6630	-974.8041	-1023.773	48.9689	64085.45	29.40895	0.994983	0.998713	1.00128	1.00503	3.011958
6640	-962.6364	-1022.051	59.41444	58755.8	34.1321	0.994761	0.998656	1.00133	1.00525	2.68473
6650	-983.6272	-1029.531	45.90413	7722.678	24.70218	0.985573	0.996269	1.00366	1.0145	3.063176
6660	-999.4659	-1036.366	36.89959	56946.75	26.95354	0.994678	0.998634	1.00136	1.00533	3.438585
6670	-1002.803	-1028.578	25.77521	45366.67	24.82024	0.994039	0.998469	1.00152	1.00597	3.877276
6680	-1007.137	-1041.005	33.86786	47300.76	26.94094	0.994162	0.998501	1.00149	1.00585	3.551136
6690	-998.7876	-1037.494	38.70605	53462.11	27.25578	0.994508	0.998591	1.0014	1.0055	3.371644
6700	-996.7126	-1029.231	32.51807	83921.28	29.16778	0.995616	0.998876	1.00112	1.00439	3.575139
6710	-1007.877	-1037.36	29.4824	26250.55	19.80736	0.992166	0.997985	1.00199	1.00786	3.617168
6720	-998.6109	-1047.018	48.40736	75471.72	26.22037	0.995377	0.998814	1.00118	1.00463	2.999417
6730	-990.1263	-1032.746	42.62016	43802.43	29.5248	0.993933	0.998442	1.00154	1.00608	3.227303
6740	-977.2447	-1033.983	56.73826	78545.52	30.79784	0.995468	0.998838	1.00115	1.00454	2.760178
6750	-989.8374	-1031.335	41.49759	96991.53	27.55631	0.995921	0.998955	1.00104	1.00408	3.269989
6760	-984.2501	-1033.735	49.48474	18620.38	32.5117	0.9907	0.997605	1.00236	1.00933	2.988811
6770	-993.7344	-1035.401	41.66661	13709	27.93097	0.989165	0.997206	1.00275	1.01088	3.264291
6780	-997.8192	-1045.378	47.55873	54773.44	28.03713	0.994574	0.998608	1.00138	1.00544	3.054144
6790	-999.0328	-1043.84	44.80686	5043.043	27.65926	0.982158	0.995372	1.00451	1.01796	3.150507
6800	-977.1966	-1025.801	48.60471	13804.35	30.75709	0.989202	0.997216	1.00274	1.01084	3.024369
6810	-968.8866	-1017.188	48.3016	44192.64	24.6672	0.99396	0.998449	1.00154	1.00605	2.965039
6820	-989.0413	-1033.013	43.97186	8416.162	29.43821	0.986179	0.996427	1.0035	1.01389	3.181789
6830	-1008.202	-1047.985	39.78307	87509.42	32.85175	0.995706	0.998899	1.00109	1.0043	3.281843
6840	-1000.07	-1044.522	44.45128	56688.61	32.07696	0.994666	0.998631	1.00136	1.00534	3.148239
6850	-996.5744	-1041.133	44.55873	32338.47	24.96711	0.99294	0.998186	1.0018	1.00708	3.123883
6860	-981.4935	-1035.158	53.66493	7663.224	30.12862	0.985517	0.996254	1.00367	1.01456	2.857207
6870	-993.007	-1040.26	47.25325	53492.19	28.39525	0.994509	0.998591	1.0014	1.0055	3.067219
6880	-971.4973	-1027.243	55.74529	97345.25	31.73306	0.995929	0.998956	1.00104	1.00408	2.795669
6890	-969.315	-1027.829	58.51369	57988.39	31.11254	0.994726	0.998647	1.00134	1.00528	2.704867
6900	-1004.431	-1046.591	42.1598	98682.12	28.92957	0.995957	0.998964	1.00103	1.00405	3.245445
6910	-994.8326	-1042.852	48.01968	14649.91	30.48375	0.989518	0.997298	1.00266	1.01052	3.044067
6920	-995.7597	-1036.84	41.08022	59653.58	27.93174	0.9948	0.998666	1.00132	1.00521	3.285285
6930	-977.2953	-1030.501	53.20546	50595.58	38.0372	0.994355	0.998551	1.00144	1.00566	2.82805
6940	-981.344	-1035.223	53.87865	4420.611	29.29452	0.980947	0.995053	1.00482	1.01918	2.843997
6950	-990.6206	-1033.421	42.80056	63135.87	30.8684	0.994946	0.998703	1.00129	1.00506	3.212122
6960	-1003.433	-1042.58	39.14647	3278.861	25.32189	0.97789	0.994243	1.00558	1.02228	3.345101
6970	-1010.016	-1055.136	45.11946	79650.8	25.81376	0.9955	0.998846	1.00115	1.00451	3.118455
6980	-986.509	-1036.359	49.84978	3495.251	25.26439	0.978582	0.994427	1.00541	1.02158	2.920789
6990	-987.0219	-1038.691	51.66865	60236.49	29.12875	0.994826	0.998672	1.00132	1.00518	2.918292
7000	-976.4448	-1015.521	39.0762	39613.75	25.47993	0.993621	0.998362	1.00162	1.00639	3.349556
7010	-1006.034	-1042.859	36.82576	76325.51	24.86233	0.995403	0.998821	1.00117	1.0046	3.432515
7020	-996.5637	-1032.179	35.61535	59608.72	24.10375	0.994799	0.998665	1.00132	1.00521	3.472354
7030	-987.5387	-1034.368	46.82935	6006.714	24.25329	0.983647	0.995764	1.00414	1.01645	3.012077
7040	-1003.683	-1042.908	39.22473	52197.09	23.21921	0.994442	0.998573	1.00142	1.00557	3.300616
7050	-998.8799	-1033.759	34.87936	2235.956	28.156	0.973248	0.993007	1.00674	1.02701	3.505307
7060	-975.1842	-1021.723	46.53903	42382.47	25.33141	0.993832	0.998416	1.00157	1.00618	3.053375
7070	-984.1371	-1035.959	51.82229	58404.36	32.39214	0.994745	0.998652	1.00134	1.00526	2.917385
7080	-984.9768	-1034.599	49.62251	90537.87	30.32802	0.995779	0.998918	1.00108	1.00423	2.991494
7090	-986.7279	-1028.456	41.72782	74604.24	25.22576	0.99535	0.998808	1.00118	1.00466	3.241655
7100	-972.4473	-1024.491	52.04415	96491.12	28.79944	0.995911	0.998952	1.00104	1.00409	2.902616
7110	-988.3141	-1031.148	42.83418	87838.35	31.65644	0.995714	0.998901	1.00109	1.00429	3.203364
7120	-981.3222	-1031.026	49.70387	77348.27	30.57425	0.995433	0.998829	1.00116	1.00457	2.988784
7130	-998.9424	-1025.958	27.01511	94532.82	27.69107	0.995869	0.998941	1.00105	1.00414	3.793192
7140	-992.2169	-1026.915	34.69761	84232.71	27.39156	0.995624	0.998878	1.00112	1.00438	3.517875
7150	-995.0242	-1033.523	38.49849	47109.25	34.33148	0.99415	0.998498	1.00149	1.00586	3.293669
7160	-993.1478	-1035.773	42.62526	83548.3	24.7076	0.995606	0.998873	1.00112	1.0044	3.196028
7170	-1005.879	-1038.86	32.98109	75616.4	23.23584	0.995381	0.998816	1.00118	1.00463	3.569807
7180	-999.0844	-1033.018	33.93319	27043.31	21.69168	0.992281	0.998015	1.00196	1.00774	3.486765
7190	-998.0434	-1037.774	39.73078	77278.96	27.29425	0.995431	0.998828	1.00116	1.00458	3.334078
7200	-1001.58	-1044.866	43.28628	1631.317	30.09411	0.968706	0.991787	1.00786	1.03164	3.201892
7210	-977.0019	-1031.75	54.74785	12540.29	33.82588	0.988672	0.997078	1.00288	1.01137	2.822961
7220	-996.1823	-1035.826	39.64402	13633.18	28.2943	0.989135	0.997199	1.00276	1.01091	3.335597
7230	-966.694	-1030.435	63.74073	46484.35	33.01154	0.994111	0.998488	1.0015	1.0059	2.553511
7240	-976.804	-1032.147	55.34288	28740.86	33.19668	0.992512	0.998075	1.00191	1.00751	2.807469
7250	-993.9945	-1027.861	33.86649	38218.66	29.02242	0.993506	0.998332	1.00165	1.00651	3.530888
7260	-1009.992	-1041.32	31.32799	67844.36	21.72009	0.995124	0.998749	1.00124	1.00488	3.607732
7270	-982.1467	-1023.852	41.70549	59204.72	28.76319	0.994781	0.998661	1.00133	1.00523	3.261719
7280	-983.6154	-1025.609	41.99389	62804.36	32.72679	0.994932	0.9987	1.00129	1.00508	3.216288
7290	-1013.925	-1039.089	25.16379	62671.33	27.49427	0.994927	0.998699	1.00129	1.00508	3.863947
7300	-999.2858	-1044.47	45.18389	72985.06	29.88569	0.995299	0.998794	1.0012	1.00471	3.139564
7310	-990.201	-1044.067	53.86609	66060.74	27.98227	0.995059	0.998733	1.00126	1.00495	2.828329
7320	-985.1962	-1023.862	38.66545	12036.2	28.94547	0.988438	0.997017	1.00294	1.01161	3.366116
7330	-1005.821	-1040.613	34.79203	37144.06	23.34619	0.993412	0.998308	1.00168	1.0066	3.494104
7340	-1002.792	-1037.316	34.52382	26140.2	25.88854	0.992149	0.997981	1.002	1.00787	3.528987
7350	-1004.038	-1044.491	40.45286	67315.72	28.63105	0.995105	0.998744	1.00125	1.0049	3.305846
7360	-994.4262	-1030.694	36.268	48874.13	29.67996	0.994256	0.998526	1.00146	1.00576	3.440537
7370	-989.5115	-1034.514	45.00283	31759.38	29.08495	0.992876	0.998169	1.00181	1.00714	3.147154
7380	-996.7793	-1037.94	41.16073	83332.79	25.87115	0.9956	0.998872	1.00112	1.00441	3.272437
7390	-983.3638	-1035.851	52.48752	23314.55	30.15225	0.991688	0.997861	1.00211	1.00834	2.896382
7400	-985.4611	-1036.624	51.16329	342.6706	32.38415	0.932193	0.981637	1.0167	1.06947	2.937764
7410	-984.2255	-1036.462	52.23677	3377.568	32.95281	0.978214	0.994329	1.0055	1.02196	2.902281
7420	-990.2754	-1037.082	46.80648	29227.32	27.22705	0.992575	0.998091	1.00189	1.00744	3.074141
7430	-983.1809	-1037.7	54.51961	69592.7	29.40255	0.995186	0.998765	1.00123	1.00482	2.823156
7440	-994.1216	-1044.863	50.7418	80955.29	34.27157	0.995536	0.998855	1.00114	1.00447	2.937588
7450	-978.4101	-1039.398	60.98788	59667.66	31.25165	0.994801	0.998666	1.00132	1.00521	2.626614
7460	-995.7828	-1040.682	44.89889	7286.843	30.97289	0.985149	0.996158	1.00376	1.01493	3.143447
7470	-1050.652	-1067.244	16.5918	95246.53	17.37539	0.995884	0.998945	1.00105	1.00412	4.162016
7480	-1004.925	-1042.107	37.18248	2380.878	30.97218	0.974071	0.993227	1.00653	1.02617	3.392592
7490	-985.2464	-1033.033	47.78621	13542.76	27.57526	0.989099	0.997189	1.00277	1.01094	3.041969
7500	-991.4093	-1034.312	42.90274	64819.65	24.76289	0.995012	0.99872	1.00127	1.005	3.185996
