Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
4680	-6281.542	-6306.051	24.50874	28.22744	7.84714
4690	-6280.652	-6312.519	31.86719	26.08195	7.563206
4700	-6282.72	-6321.125	38.40492	32.28263	7.31647
4710	-6296.974	-6324.136	27.16145	25.91961	7.740626
4720	-6260.782	-6294.718	33.93689	28.90864	7.51203
4730	-6287.004	-6309.635	22.63173	27.27987	7.921348
4740	-6284.476	-6310.921	26.4448	30.17343	7.747861
4750	-6301.162	-6332.225	31.06243	29.41184	7.606312
4760	-6277.215	-6301.303	24.08806	25.46609	7.850922
4770	-6308.392	-6329.97	21.57841	28.44343	7.947747
4780	-6292.354	-6306.044	13.68986	25.03856	8.255593
4790	-6288.623	-6325.018	36.39512	27.26071	7.416532
4800	-6293.885	-6315.541	21.65627	28.96563	7.935719
4810	-6274.626	-6313.751	39.12538	27.95978	7.326777
4820	-6294.395	-6316.413	22.01805	26.42402	7.943433
4830	-6270.12	-6293.046	22.9254	29.73927	7.875504
4840	-6294.443	-6318.304	23.86127	29.77038	7.84332
4850	-6307.859	-6323.58	15.72116	22.23371	8.060688
4860	-6301.173	-6314.214	13.04042	27.89771	8.261098
4870	-6307.437	-6339.305	31.86779	29.02197	7.582733
4880	-6309.725	-6329.943	20.21878	25.30494	8.00016
4890	-6304.926	-6336.225	31.29918	28.22638	7.606581
4900	-6278.455	-6307.127	28.6723	24.72009	7.645039
4910	-6286.22	-6307.106	20.88543	24.80719	7.962441
4920	-6264.274	-6292.543	28.26878	33.51162	7.587449
4930	-6297.16	-6320.298	23.13776	27.91358	7.899014
4940	-6305.194	-6323.188	17.99398	25.49909	8.090617
4950	-6305.497	-6318.072	12.57565	26.08877	8.302829
4960	-6318.564	-6332.219	13.65589	25.30385	8.259504
4970	-6286.725	-6299.409	12.6837	25.47184	8.29877
4980	-6291.881	-6316.29	24.40935	26.4253	7.852948
4990	-6282.119	-6308.743	26.62381	27.89617	7.774205
5000	-6303.409	-6321.481	18.07245	29.42742	8.047544
5010	-6302.568	-6322.07	19.50163	23.04495	7.94641
5020	-6290.642	-6310.184	19.54241	25.80429	8.033531
5030	-6286.856	-6318.072	31.2165	31.60882	7.557975
5040	-6292.097	-6308.724	16.6276	25.27802	8.141738
5050	-6301.459	-6313.566	12.10756	24.41891	8.310217
5060	-6280.597	-6305.004	24.40631	25.85096	7.845823
5070	-6283.461	-6307.304	23.84306	28.16414	7.871405
5080	-6307.15	-6341.948	34.79891	30.26017	7.469778
5090	-6307.819	-6326.508	18.68907	27.5348	8.063326
5100	-6277.325	-6306.969	29.64367	28.12863	7.665555
5110	-6284.773	-6312.437	27.6636	28.38721	7.734256
5120	-6298.306	-6321.01	22.70459	26.93188	7.919183
5130	-6313.053	-6331.291	18.23743	27.54694	8.079584
5140	-6292.843	-6314.769	21.92621	27.60568	7.945241
5150	-6282.142	-6305.783	23.64077	26.53704	7.882824
5160	-6308.378	-6330.904	22.52544	27.86371	7.92143
5170	-6291.459	-6322.202	30.74301	28.08023	7.626531
5180	-6287.297	-6317.58	30.28271	27.94954	7.643044
5190	-6281.66	-6308.7	27.03985	27.88914	7.759318
5200	-6299.911	-6313.95	14.03862	24.70054	8.236677
5210	-6300.171	-6316.526	16.3554	26.83851	8.155661
5220	-6303.75	-6325.415	21.66517	28.3574	7.946012
5230	-6268.797	-6301.958	33.161	29.09955	7.537635
5240	-6261.116	-6295.894	34.77815	26.98857	7.471833
5250	-6296.319	-6323.004	26.68537	25.14305	7.739864
5260	-6309.612	-6328.167	18.5544	24.92002	8.058905
5270	-6285.763	-6309.649	23.88629	26.03879	7.868645
5280	-6299.939	-6325.89	25.95006	26.8078	7.797974
5290	-6282.32	-6315.651	33.33067	27.3609	7.530006
5300	-6302.467	-6321.694	19.22688	26.92822	8.048329
5310	-6306.301	-6321.95	15.64854	24.76239	8.172708
5320	-6306.141	-6327.768	21.62673	26.63955	7.95902
5330	-6309.314	-6326.108	16.79478	25.88276	8.140417
5340	-6312.822	-6326.603	13.78021	26.87088	8.251255
5350	-6275.184	-6301.783	26.59835	29.23722	7.761016
5360	-6290.821	-6307.902	17.08063	27.88557	8.116478
5370	-6283.056	-6302.997	19.94066	26.65	8.02231
5380	-6267.63	-6308.453	40.82307	29.54141	7.274254
5390	-6272.369	-6307.588	35.21874	32.72505	7.403304
5400	-6277.967	-6309.9	31.93345	30.7088	7.555993
5410	-6285.204	-6321.245	36.04139	28.15907	7.438265
5420	-6308.477	-6324.738	16.2607	27.34493	8.154091
5430	-6294.035	-6316.834	22.79955	30.5314	7.858666
5440	-6307.281	-6317.122	9.841355	26.23078	8.406359
5450	-6309.896	-6324.913	15.01652	25.17141	8.204302
5460	-6305.637	-6328.642	23.00584	31.44471	7.823324
5470	-6281.303	-6316.896	35.59384	28.39032	7.454903
5480	-6308.899	-6325.438	16.53886	29.79639	8.088466
5490	-6279.054	-6302.271	23.21683	24.7214	7.865771
5500	-6302.947	-6323.69	20.74314	27.1924	7.99106
5510	-6310.44	-6315.2	4.759938	29.74517	8.486066
5520	-6301.651	-6322.449	20.79878	25.73083	7.983946
5530	-6307.641	-6324.354	16.71304	26.49446	8.144019
5540	-6285.241	-6316.394	31.15349	30.62425	7.583159
5550	-6303.544	-6326.443	22.89945	27.48812	7.91067
5560	-6312.997	-6329.697	16.69963	29.69909	8.086088
5570	-6297.027	-6312.709	15.68173	25.42441	8.180651
5580	-6299.46	-6314.381	14.92089	25.99661	8.212947
5590	-6302.616	-6326.047	23.43098	24.92137	7.863255
5600	-6292.598	-6310.381	17.78306	23.2175	8.03025
5610	-6297.545	-6313.422	15.87613	28.91992	8.136485
5620	-6300.366	-6311.725	11.35934	26.47341	8.346308
5630	-6302.31	-6327.8	25.48995	27.12002	7.816368
5640	-6289.13	-6318.206	29.07659	25.72007	7.661965
5650	-6282.571	-6307.402	24.83066	28.50589	7.832656
5660	-6264.176	-6299.517	35.34127	28.62933	7.463948
5670	-6298.472	-6328.889	30.41658	28.19743	7.637927
5680	-6296.295	-6321.614	25.31807	29.16658	7.806029
5690	-6305.161	-6324.108	18.94695	25.32663	8.050763
5700	-6294.892	-6312.201	17.30833	26.40156	8.121695
5710	-6285.517	-6324.684	39.16691	26.02606	7.281349
5720	-6312.75	-6332.384	19.63475	29.2274	7.99943
5730	-6285.309	-6304.933	19.62343	25.53042	8.027152
5740	-6309.522	-6308.668	-0.8541193	22.09394	8.800656
5750	-6280.004	-6305.904	25.89916	26.5891	7.798204
5760	-6306.735	-6322.72	15.9854	25.5302	8.169649
5770	-6280.902	-6314.218	33.3154	27.33479	7.530299
5780	-6287.327	-6307.443	20.11596	29.40841	7.978576
5790	-6285.564	-6318.601	33.03759	26.13328	7.519648
5800	-6315.487	-6328.569	13.08127	22.96624	8.22126
5810	-6304.447	-6337.397	32.95001	26.79736	7.536689
5820	-6296.496	-6334.25	37.75458	28.31028	7.378381
5830	-6285.536	-6308.435	22.89866	29.14263	7.889455
5840	-6274.964	-6315.657	40.69344	27.74715	7.26769
5850	-6278.439	-6306.18	27.7408	26.16283	7.722843
5860	-6287.175	-6315.544	28.36977	28.04981	7.711165
5870	-6293.384	-6323.273	29.88892	25.12709	7.611879
5880	-6323.69	-6327.191	3.501604	25.29053	8.660905
5890	-6301.413	-6321.776	20.36315	29.09561	7.977518
5900	-6296.038	-6327.858	31.82011	28.31689	7.587991
5910	-6297.65	-6331.794	34.14308	28.42266	7.506007
5920	-6287.248	-6309.254	22.00609	25.89095	7.939176
5930	-6301.476	-6319.827	18.35108	25.17912	8.071958
5940	-6292.086	-6311.51	19.42457	25.16683	8.029094
5950	-6305.805	-6314.309	8.503553	23.91475	8.449279
5960	-6295.267	-6321.939	26.6718	26.88877	7.771611
5970	-6283.302	-6309.05	25.7479	29.0533	7.793117
5980	-6297.687	-6329.774	32.08706	26.31575	7.560146
5990	-6315.129	-6329.117	13.98886	27.06586	8.241164
6000	-6301.8	-6321.859	20.05884	28.60268	7.998258
6010	-6300.742	-6315.604	14.86211	27.58266	8.201522
6020	-6276.931	-6294.401	17.46999	25.99063	8.114867
6030	-6313.999	-6318.5	4.500768	24.80447	8.622921
6040	-6293.854	-6313.814	19.95985	26.79761	8.021444
6050	-6305.253	-6319.257	14.00315	23.77887	8.214945
6060	-6290.474	-6315.14	24.66608	26.43427	7.843315
6070	-6288.58	-6317.908	29.32803	26.21385	7.66315
6080	-6292.587	-6318.635	26.04777	27.25611	7.796095
6090	-6289.36	-6320.804	31.44421	27.24516	7.59801
6100	-6315.553	-6326.187	10.63474	25.08605	8.377914
6110	-6297.818	-6322.508	24.6899	25.63247	7.830823
6120	-6306.461	-6320.355	13.89478	23.41782	8.206228
6130	-6294.766	-6323.92	29.15433	27.93624	7.683438
6140	-6293.52	-6315.131	21.61166	28.03129	7.952323
6150	-6287.438	-6302.998	15.56016	24.95024	8.179548
6160	-6283.861	-6305.018	21.15613	26.91959	7.976698
6170	-6284.414	-6305.967	21.55244	28.38596	7.949553
6180	-6282.103	-6306.642	24.53921	25.84619	7.840603
6190	-6307.989	-6326.042	18.05277	28.2755	8.074962
6200	-6281.368	-6308.942	27.57451	26.98926	7.738752
6210	-6295.458	-6314.758	19.29918	26.25569	8.04589
6220	-6311.497	-6330.425	18.92815	28.60111	8.037821
6230	-6316.365	-6331.929	15.56435	28.3675	8.160924
6240	-6298.294	-6320.677	22.38279	24.94882	7.90606
6250	-6321.12	-6331.118	9.997965	25.67354	8.403893
6260	-6305.382	-6314.568	9.186054	29.46749	8.348008
6270	-6309.025	-6321.106	12.08155	28.42611	8.282108
6280	-6289.928	-6308.352	18.42434	24.74143	8.060113
6290	-6295.853	-6324.393	28.54016	29.68868	7.687584
6300	-6307.636	-6328.779	21.14344	27.71232	7.972612
6310	-6291.967	-6317.065	25.09741	25.55725	7.813331
6320	-6293.481	-6318.988	25.50654	25.39188	7.793418
6330	-6322.28	-6346.369	24.08917	27.35767	7.867777
6340	-6271.431	-6300.841	29.4098	26.63484	7.666795
6350	-6295.111	-6319.376	24.26495	25.92788	7.852501
6360	-6290.334	-6316.048	25.7144	28.39608	7.80283
6370	-6265.311	-6299.765	34.45371	29.38323	7.491244
6380	-6292.635	-6310.065	17.43076	26.78367	8.115895
6390	-6279.729	-6294.757	15.02875	24.30564	8.187798
6400	-6274.337	-6307.532	33.1944	29.60907	7.531742
6410	-6301.725	-6311.593	9.86867	25.98245	8.407387
6420	-6288.429	-6295.879	7.450768	26.7002	8.49007
6430	-6294.698	-6310.509	15.81116	23.51034	8.128364
6440	-6286.886	-6308.578	21.69184	24.48934	7.920132
6450	-6295.024	-6308.466	13.44162	28.53197	8.2315
6460	-6280.571	-6309.889	29.31867	31.06818	7.632453
6470	-6288.963	-6304.726	15.7634	24.07878	8.151025
6480	-6280.491	-6308.439	27.94751	24.12411	7.647348
6490	-6305.923	-6325.968	20.04488	27.18395	8.016789
6500	-6301.961	-6318.556	16.59496	25.12285	8.140884
6510	-6299.248	-6333.013	33.76509	28.32264	7.519308
6520	-6276.662	-6305.329	28.66703	29.39582	7.687995
6530	-6289.723	-6319.883	30.15975	26.56223	7.637559
6540	-6314.384	-6333.448	19.06427	26.73509	8.055035
6550	-6294.814	-6324.228	29.41444	30.30734	7.646758
6560	-6299.441	-6322.002	22.56103	26.90874	7.924504
6570	-6309.128	-6327.909	18.78065	27.00836	8.064472
6580	-6296.462	-6316.378	19.91545	26.05507	8.021259
6590	-6297.513	-6318.226	20.71319	29.08393	7.965743
6600	-6281.55	-6301.752	20.20223	27.00274	8.011858
6610	-6303.829	-6321.226	17.39673	27.21055	8.113949
6620	-6280.457	-6319.216	38.75892	32.45401	7.301598
6630	-6281.349	-6308.499	27.14981	28.66473	7.749692
6640	-6291.501	-6311.062	19.56084	29.28173	8.00063
6650	-6307.855	-6326.559	18.70436	28.50725	8.047542
6660	-6287.866	-6306.615	18.74911	28.61641	8.043766
6670	-6309.065	-6317.617	8.552356	27.94011	8.420793
6680	-6302.665	-6318.43	15.76467	23.36415	8.123999
6690	-6289.965	-6314.173	24.20735	24.40343	7.814101
6700	-6301.317	-6317.847	16.53055	26.70933	8.149955
6710	-6302.981	-6316.448	13.46714	27.47082	8.254116
6720	-6297.238	-6310.477	13.23889	26.31478	8.276383
6730	-6283.223	-6304.873	21.65027	29.13419	7.932471
6740	-6291.6	-6299.351	7.751762	24.69587	8.491167
6750	-6283.009	-6303.156	20.14764	29.77518	7.967931
6760	-6291.294	-6313.754	22.46029	28.77763	7.911375
6770	-6273.959	-6297.807	23.84767	29.73922	7.844493
6780	-6283.868	-6306.846	22.97813	26.3525	7.906578
6790	-6303.05	-6324.469	21.41872	25.07449	7.947765
6800	-6287.423	-6306.207	18.78354	28.24521	8.049654
6810	-6292.228	-6323.485	31.25705	26.1295	7.587695
6820	-6288.284	-6303.628	15.34374	26.59405	8.195157
6830	-6323.77	-6335.725	11.9549	25.51457	8.327488
6840	-6315.618	-6337.446	21.82827	25.16216	7.933478
6850	-6295.582	-6323.899	28.3176	27.75428	7.713707
6860	-6294.241	-6313.411	19.16988	28.85951	8.023937
6870	-6292.762	-6304.271	11.50963	23.1562	8.297952
6880	-6274.747	-6309.29	34.54312	25.03152	7.422431
6890	-6281.596	-6315.768	34.17131	27.00516	7.494575
6900	-6283.698	-6307.792	24.09422	25.73544	7.855953
6910	-6289.625	-6308.277	18.65188	24.06509	8.030572
6920	-6286.452	-6308.147	21.69405	23.96656	7.899986
6930	-6265.279	-6297.608	32.32916	26.57618	7.556141
6940	-6285.344	-6303.989	18.64535	27.15547	8.068491
6950	-6274.601	-6306.867	32.26637	28.24021	7.572308
6960	-6273.903	-6308.259	34.35552	24.08304	7.379156
6970	-6266.09	-6302.746	36.6562	29.25376	7.416935
6980	-6279.899	-6305.452	25.55248	27.18284	7.814183
6990	-6288.377	-6309.859	21.48209	25.25697	7.949263
7000	-6285.029	-6302.25	17.22082	25.92739	8.12418
7010	-6291.538	-6314.451	22.91303	29.83474	7.873604
7020	-6285.457	-6289.883	4.425143	24.42844	8.624881
7030	-6290.075	-6313.28	23.2043	24.45764	7.857218
7040	-6297.146	-6327.287	30.1405	28.59046	7.645866
7050	-6301.841	-6326.598	24.75679	25.18652	7.817752
7060	-6283.33	-6314.399	31.06864	28.66255	7.612992
7070	-6289.78	-6322.136	32.35649	26.68391	7.557005
7080	-6274.708	-6300.928	26.21977	29.23928	7.77393
7090	-6291.042	-6310.02	18.97742	31.21184	7.960097
7100	-6299.735	-6326.383	26.6478	26.50887	7.769204
7110	-6312.674	-6328.717	16.04258	25.90694	8.169561
7120	-6322.045	-6337.372	15.3272	23.86077	8.162129
7130	-6303.472	-6317.042	13.56969	26.4528	8.26296
7140	-6289.565	-6317.362	27.79701	27.60644	7.732575
7150	-6294.54	-6316.802	22.26281	25.63355	7.925529
7160	-6292.131	-6310.793	18.6616	30.06768	8.009098
7170	-6293.195	-6323.035	29.83983	26.69599	7.651479
7180	-6310.5	-6327.305	16.80437	26.66686	8.139916
7190	-6299.093	-6318.01	18.91724	28.37108	8.042664
7200	-6274.812	-6300.617	25.80473	30.51824	7.760575
7210	-6287.069	-6302.137	15.0679	22.12711	8.082441
7220	-6284.323	-6307.256	22.93277	24.37834	7.865391
7230	-6289.152	-6305.441	16.28875	29.08153	8.117935
7240	-6295.213	-6317.845	22.63234	26.54339	7.920856
7250	-6291.604	-6316.396	24.79139	27.62061	7.841392
7260	-6309.44	-6324.784	15.34371	26.78398	8.193815
7270	-6295.584	-6321.746	26.16206	30.0085	7.760965
7280	-6296.616	-6315.948	19.33195	25.85026	8.04211
7290	-6293.164	-6319.541	26.37688	27.96929	7.782683
7300	-6288.764	-6316.477	27.71382	26.86615	7.732677
7310	-6282.108	-6305.655	23.54675	32.78105	7.757797
7320	-6284.099	-6309.211	25.11173	26.04451	7.821668
7330	-6318.931	-6335.124	16.1937	26.19063	8.164201
7340	-6309.414	-6331.453	22.03823	24.69066	7.912511
7350	-6298.103	-6316.01	17.90696	24.91276	8.084738
7360	-6271.425	-6294.648	23.2228	31.98887	7.797519
7370	-6281.239	-6314.535	33.2958	27.32885	7.530955
7380	-6308.478	-6328.489	20.01057	26.59848	8.019676
7390	-6280.118	-6312.369	32.25043	26.63101	7.560077
7400	-6296.099	-6319.351	23.25232	25.98823	7.892358
7410	-6314.751	-6329.08	14.32899	24.13478	8.21216
7420	-6299.539	-6314.738	15.19929	25.28535	8.198319
7430	-6292.636	-6302.905	10.26898	24.55442	8.387487
7440	-6306.011	-6318.57	12.55938	25.48672	8.303704
7450	-6297.586	-6331.563	33.9769	29.38737	7.507435
7460	-6291.661	-6316.096	24.43496	28.88852	7.84104
7470	-6287.997	-6309.119	21.12224	26.33946	7.976937
7480	-6309.618	-6323.711	14.09308	25.46798	8.243416
7490	-6287.279	-6310.245	22.96657	26.52738	7.908177
7500	-6265.417	-6299.396	33.97907	27.00307	7.501662
7510	-6289.953	-6309.529	19.57636	26.82945	8.035673
7520	-6291.26	-6308.247	16.98704	25.95702	8.133321
7530	-6293.863	-6314.062	20.1983	26.9713	8.012117
7540	-6305.937	-6323.401	17.46407	23.52301	8.058627
7550	-6296.739	-6327.858	31.11846	29.05804	7.608221
7560	-6296.821	-6305.678	8.857084	26.79297	8.435843
7570	-6320.019	-6323.354	3.335116	24.30941	8.668928
7580	-6276.016	-6312.451	36.43515	27.57773	7.419341
7590	-6296.397	-6321.789	25.39236	30.1709	7.782802
7600	-6286.949	-6307.393	20.44363	25.85388	7.999143
7610	-6296.322	-6319.313	22.99117	30.84775	7.842992
7620	-6300.262	-6317.579	17.31766	26.42832	8.121311
7630	-6298.672	-6316.729	18.05704	26.1276	8.092865
7640	-6304.468	-6324.316	19.84806	25.02099	8.009266
7650	-6274.601	-6306.693	32.09156	28.00212	7.578419
7660	-6310.47	-6325.768	15.29785	25.92368	8.198341
7670	-6300.303	-6318.715	18.41215	25.59656	8.075352
7680	-6274.937	-6305.035	30.09763	26.96943	7.645066
7690	-6269.323	-6294.259	24.93607	30.32817	7.793994
7700	-6278.047	-6300.205	22.1572	29.31454	7.911249
7710	-6301.995	-6327.355	25.35985	27.98248	7.818956
7720	-6294.797	-6316.732	21.93504	26.98246	7.947713
7730	-6306.399	-6323.833	17.43365	26.42704	8.116924
7740	-6300.949	-6313.151	12.20264	25.02779	8.31489
7750	-6280.333	-6315.692	35.35861	27.45187	7.456998
7760	-6316.917	-6329.493	12.57588	24.178	8.285837
7770	-6296.851	-6315.144	18.29337	26.14117	8.08387
7780	-6282.451	-6302.338	19.88671	28.12823	8.012431
7790	-6300.212	-6329.325	29.11291	30.09562	7.660966
7800	-6279.095	-6305.298	26.20278	28.16349	7.787626
7810	-6280.442	-6307.897	27.45499	28.54993	7.740186
7820	-6304.335	-6325.047	20.71233	25.88001	7.989031
7830	-6287.723	-6310.067	22.3438	27.64743	7.929807
7840	-6286.024	-6307.618	21.59332	26.34931	7.959109
7850	-6283.988	-6307.036	23.04841	28.61651	7.893526
7860	-6306.694	-6317.55	10.85576	28.88077	8.311345
7870	-6288.218	-6315.509	27.29155	28.98877	7.740862
7880	-6294.967	-6323.268	28.30096	27.06104	7.712344
7890	-6270.743	-6302.585	31.84189	29.82623	7.57445
7900	-6275.544	-6310.077	34.53329	26.58968	7.473492
7910	-6299.722	-6339.873	40.15149	27.90218	7.289353
7920	-6298.225	-6323.751	25.52623	28.39124	7.809507
7930	-6298.337	-6318.982	20.64547	29.35964	7.961746
7940	-6287.009	-6315.331	28.32223	26.51229	7.706085
7950	-6284.683	-6305.895	21.21135	27.67481	7.970517
7960	-6295.856	-6309.985	14.12898	28.66986	8.203801
7970	-6314.021	-6337.483	23.46133	24.79602	7.858257
7980	-6300.374	-6313.535	13.16157	27.03363	8.272178
7990	-6295.485	-6316.813	21.32747	27.38692	7.968545
8000	-6282.117	-6300.098	17.98112	26.22685	8.096037
8010	-6282.881	-6304.523	21.64193	28.00335	7.951577
8020	-6295.127	-6315.934	20.80714	27.50536	7.986647
8030	-6294.001	-6305.395	11.39458	23.78388	8.32479
8040	-6316.969	-6333.211	16.24155	28.88909	8.124647
8050	-6260.941	-6314.48	53.53958	29.91231	6.8478
8060	-6286.831	-6310.302	23.47111	26.60957	7.889632
8070	-6308.648	-6325.248	16.5998	25.67971	8.146791
8080	-6318.692	-6331.234	12.54239	23.92351	8.280642
8090	-6291.245	-6306.811	15.56597	23.53357	8.139753
8100	-6285.666	-6311.888	26.22269	25.01574	7.754327
8110	-6298.026	-6310.038	12.01163	25.81732	8.325353
8120	-6296.641	-6321.87	25.22889	28.82183	7.814538
8130	-6306.367	-6327.418	21.05121	28.11581	7.971201
8140	-6285.763	-6309.253	23.48999	26.53484	7.888492
8150	-6300.876	-6305.953	5.077409	24.90739	8.599719
8160	-6282.767	-6300.143	17.37621	27.04038	8.11622
8170	-6293.13	-6316.54	23.41041	25.6535	7.881117
8180	-6301	-6318.957	17.9574	23.74283	8.047183
8190	-6275.725	-6308.745	33.01967	30.67371	7.521291
8200	-6294.723	-6311.568	16.84472	26.41664	8.139229
8210	-6293.425	-6317.531	24.10632	26.77346	7.866612
8220	-6280.267	-6319.933	39.66547	27.18691	7.295079
8230	-6276.022	-6301.368	25.34664	25.65418	7.805654
8240	-6286.676	-6320.233	33.55657	28.61589	7.526321
8250	-6287.765	-6315.006	27.24044	28.12949	7.750987
8260	-6276.758	-6304.04	27.28212	28.15791	7.749336
8270	-6276.119	-6303.806	27.68681	30.51192	7.699054
8280	-6285.02	-6302.678	17.65754	27.36224	8.102821
8290	-6278.036	-6289.742	11.70643	25.92034	8.336891
8300	-6260.631	-6292.015	31.38308	28.31409	7.603432
8310	-6298.423	-6319.351	20.92861	27.50986	7.982195
8320	-6307.687	-6329.123	21.43559	26.51323	7.965841
8330	-6318.536	-6340.551	22.01553	26.16371	7.941683
8340	-6280.015	-6315.408	35.39252	28.34557	7.461902
8350	-6296.825	-6316.881	20.05626	29.93921	7.96642
8360	-6282.076	-6309.394	27.31835	29.59898	7.730378
8370	-6287.168	-6303.083	15.91575	24.09631	8.145241
8380	-6289.255	-6322.425	33.16995	26.85889	7.529477
8390	-6302.552	-6334.031	31.47901	27.70569	7.599628
8400	-6275.664	-6315.155	39.49192	30.39594	7.313377
8410	-6310.182	-6323.991	13.80872	27.36698	8.243406
8420	-6267.677	-6297.39	29.71288	29.10752	7.656038
8430	-6294.242	-6319.213	24.97039	27.7432	7.834365
8440	-6293.432	-6323.518	30.08676	26.61712	7.641123
8450	-6281.013	-6308.21	27.19691	27.91265	7.753599
8460	-6295.29	-6323.953	28.66281	26.62051	7.694663
8470	-6310.927	-6321.84	10.91293	26.30193	8.36489
8480	-6295.108	-6318.299	23.19147	29.36773	7.874858
8490	-6309.352	-6324.67	15.31811	26.35996	8.197229
8500	-6301.898	-6328.682	26.78329	28.07975	7.767549
8510	-6309.91	-6330.344	20.43412	23.15396	7.912418
8520	-6289.098	-6308.16	19.06146	30.4156	7.984886
8530	-6288.25	-6307.659	19.40843	27.90966	8.03267
8540	-6288.129	-6314.08	25.95086	27.51447	7.799627
8550	-6295.39	-6313.017	17.62728	26.10575	8.10925
8560	-6307.422	-6328.792	21.37016	26.1561	7.96629
8570	-6288.081	-6304.685	16.60342	24.99322	8.138477
8580	-6280.087	-6305.043	24.95617	27.81881	7.834465
8590	-6288.778	-6312.578	23.79929	26.76834	7.87806
8600	-6320.875	-6334.959	14.08434	23.51615	8.20204
8610	-6291.948	-6320.385	28.4369	31.08568	7.660377
8620	-6309.827	-6330.652	20.82453	27.19801	7.988039
8630	-6301.37	-6321.157	19.78647	27.4056	8.024655
8640	-6288.798	-6305.699	16.90162	27.43694	8.129528
8650	-6297.88	-6321.791	23.91078	26.73971	7.873776
8660	-6309.792	-6330.439	20.6463	26.02871	7.992989
8670	-6288.222	-6322.324	34.10246	30.53787	7.48835
8680	-6273.918	-6304.364	30.44657	31.40371	7.587763
8690	-6305.337	-6324.831	19.49474	25.19474	8.026828
8700	-6282.248	-6305.102	22.85463	27.21145	7.913366
8710	-6298.02	-6312.963	14.94385	22.98651	8.14121
8720	-6281.455	-6312.784	31.32884	27.72281	7.605108
8730	-6300.187	-6324.416	24.2288	28.65929	7.851673
8740	-6276.878	-6307.089	30.21131	26.46011	7.633977
8750	-6299.332	-6323.868	24.53585	30.32839	7.807184
8760	-6275.871	-6304.857	28.98588	24.7778	7.634721
8770	-6275.172	-6309.443	34.27088	25.88463	7.465272
8780	-6310.474	-6325.922	15.44811	26.41438	8.192106
8790	-6286.947	-6309.964	23.01714	29.04017	7.887356
8800	-6267.219	-6308.567	41.34738	33.34303	7.201454
8810	-6275.055	-6301.629	26.57409	28.2103	7.774102
8820	-6264.091	-6307.943	43.85184	29.18752	7.170681
8830	-6284.417	-6304.761	20.3437	30.30514	7.946117
8840	-6276.157	-6301.76	25.60231	30.15666	7.776181
8850	-6283.194	-6307.729	24.53501	28.14189	7.847049
8860	-6271.309	-6296.339	25.02964	26.17695	7.826654
8870	-6285.544	-6312.97	27.42593	32.29052	7.656297
8880	-6293.401	-6306.717	13.31661	29.68994	8.200314
8890	-6291.855	-6318.058	26.20286	28.10555	7.788043
8900	-6275.094	-6312.418	37.32462	29.07376	7.394611
8910	-6273.8	-6303.311	29.51074	27.57326	7.670417
8920	-6322.134	-6335.769	13.63504	24.1859	8.242231
8930	-6305.462	-6316.805	11.34384	25.00515	8.349018
8940	-6260.86	-6289.247	28.38675	29.18104	7.700622
8950	-6294.669	-6313.454	18.78473	24.82163	8.047458
8960	-6284.458	-6306.489	22.03104	29.37002	7.914321
8970	-6286.842	-6305.622	18.7808	29.48238	8.022004
8980	-6309.488	-6319.852	10.36382	25.03417	8.388402
8990	-6307.301	-6332.527	25.22602	26.10594	7.818177
9000	-6303.882	-6315.137	11.25535	24.05065	8.337588
9010	-6303.682	-6313.114	9.431758	23.01226	8.38206
9020	-6295.806	-6318.645	22.83917	33.11925	7.765771
9030	-6303.701	-6321.331	17.63012	27.69586	8.099625
9040	-6290.112	-6305.723	15.61086	25.85734	8.186081
9050	-6315.402	-6332.107	16.70529	25.88331	8.143877
9060	-6312.039	-6318.857	6.817914	22.44407	8.471836
9070	-6322.513	-6339.898	17.38549	28.84476	8.086123
9080	-6271.07	-6304.591	33.52061	26.22446	7.503475
9090	-6267.523	-6304.269	36.74617	28.49491	7.414627
9100	-6304.698	-6320.989	16.29059	26.71209	8.158922
9110	-6296.987	-6319.036	22.04926	28.86999	7.92397
9120	-6301.198	-6313.739	12.54064	24.16877	8.287076
9130	-6283.049	-6300.52	17.47098	22.91698	8.027294
9140	-6296.254	-6310.218	13.96428	27.93791	8.227143
9150	-6294.2	-6311.154	16.95432	27.25385	8.12975
9160	-6297.525	-6325.904	28.37922	24.16291	7.631445
9170	-6281.542	-6305.748	24.20634	28.84388	7.849669
9180	-6301.388	-6323.253	21.86464	28.92849	7.929248
9190	-6290.156	-6324.271	34.11525	25.54684	7.460111
9200	-6287.816	-6312.757	24.94182	27.17986	7.836645
9210	-6285.896	-6326.978	41.08224	29.27029	7.265647
9220	-6292.644	-6317.866	25.22192	29.29801	7.807004
9230	-6304.397	-6315.393	10.99502	28.56508	8.316269
9240	-6275.279	-6303.675	28.39608	24.54132	7.648672
9250	-6272.497	-6303.276	30.77819	31.4942	7.574865
9260	-6293.059	-6327.44	34.38072	30.19943	7.484481
9270	-6265.144	-6296.666	31.522	28.17828	7.598743
9280	-6312.62	-6330.804	18.18316	27.21556	8.085004
9290	-6252.448	-6288.534	36.08588	26.15327	7.403596
9300	-6273.479	-6297.403	23.92401	26.59608	7.872531
9310	-6295.339	-6313.548	18.2088	28.92346	8.055742
9320	-6274.055	-6306.403	32.34805	25.73828	7.53532
