Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_len_lambda	tree_length
890	0	-6286.269	-6306.547	20.27886	27.71704	8.003759
891	1	-6289.233	-6312.975	23.74172	26.45772	7.878463
892	0	-6276.334	-6303.056	26.72185	28.29106	7.768245
893	1	-6292.415	-6313.043	20.62804	25.65999	7.989664
894	0	-6297.592	-6318.118	20.52585	26.27521	7.999274
895	1	-6317.664	-6315.416	-2.247725	22.58604	8.87985
896	0	-6299.88	-6311.444	11.5645	27.1997	8.328477
897	1	-6301.808	-6311.046	9.238286	24.2331	8.424843
898	0	-6310.732	-6335.363	24.63102	25.96625	7.838976
899	1	-6279.7	-6300.325	20.62506	26.83408	7.99658
900	0	-6291.281	-6307.812	16.5311	26.04371	8.151126
901	1	-6310.446	-6328.873	18.42688	29.03637	8.045514
902	0	-6304.215	-6323.592	19.37701	25.24826	8.032458
903	1	-6312.708	-6329.945	17.23779	28.83844	8.091397
904	0	-6289.758	-6315.089	25.33133	25.55719	7.804177
905	1	-6287.087	-6309.272	22.18517	24.80679	7.910036
906	0	-6277.377	-6300.258	22.88121	23.80037	7.842638
907	1	-6283.629	-6319.219	35.59036	29.24741	7.453405
908	0	-6274.394	-6296.473	22.07907	25.95321	7.937105
909	1	-6298.33	-6324.574	26.24408	28.28914	7.785149
910	0	-6294.642	-6322.801	28.15886	27.69538	7.71947
911	1	-6316.444	-6330.249	13.80498	25.52567	8.255032
912	0	-6271.337	-6299.713	28.37689	26.31958	7.701194
913	1	-6306.877	-6323.035	16.15708	26.02645	8.165457
914	0	-6276.267	-6303.193	26.92553	27.06232	7.763178
915	1	-6296.981	-6318.564	21.58311	25.08835	7.941535
916	0	-6304.964	-6307.265	2.301542	24.96293	8.710881
917	1	-6286.426	-6318.354	31.92798	25.95976	7.55779
918	0	-6300.979	-6310.878	9.898982	27.89039	8.373893
919	1	-6317.008	-6326.821	9.81313	27.42236	8.388205
920	0	-6289.385	-6316.591	27.20631	26.35141	7.746116
921	1	-6290.111	-6314.044	23.93375	28.22768	7.867508
922	0	-6295.688	-6334.737	39.04888	27.95631	7.329475
923	1	-6284.397	-6315.752	31.35577	28.96978	7.600822
924	0	-6288.716	-6321.407	32.69036	28.31488	7.557261
925	1	-6305.033	-6326.4	21.36661	27.66311	7.965013
926	0	-6298.946	-6309.141	10.19539	26.59197	8.388775
927	1	-6294.626	-6315.661	21.03551	28.9371	7.957734
928	0	-6316.546	-6329.631	13.08569	26.02937	8.28346
929	1	-6308.678	-6333.801	25.12374	26.39524	7.82561
930	0	-6313.187	-6328.118	14.93109	27.6514	8.197855
931	1	-6285.287	-6309.522	24.23442	25.62656	7.848478
932	0	-6319.053	-6332.444	13.39109	23.86141	8.24329
933	1	-6279.005	-6303.928	24.92223	23.872	7.760575
934	0	-6288.345	-6296.999	8.653781	24.57099	8.453444
935	1	-6267.025	-6288.104	21.07882	25.3028	7.966131
936	0	-6309.849	-6322.835	12.98658	24.78536	8.280541
937	1	-6281.542	-6306.051	24.50874	28.22744	7.84714
938	0	-6286.902	-6314.396	27.49351	27.00673	7.741863
939	1	-6280.652	-6312.519	31.86719	26.08195	7.563206
940	0	-6286.612	-6294.842	8.229897	25.31133	8.473931
941	1	-6282.72	-6321.125	38.40492	32.28263	7.31647
942	0	-6285.164	-6301.963	16.79843	26.30926	8.141119
943	1	-6296.974	-6324.136	27.16145	25.91961	7.740626
944	0	-6310.746	-6340.9	30.15387	27.20049	7.645042
945	1	-6260.782	-6294.718	33.93689	28.90864	7.51203
946	0	-6291.489	-6329.556	38.06737	27.79871	7.362932
947	1	-6287.004	-6309.635	22.63173	27.27987	7.921348
948	0	-6270.894	-6288.149	17.2554	25.9318	8.122868
949	1	-6284.476	-6310.921	26.4448	30.17343	7.747861
950	0	-6284.211	-6313.636	29.42499	27.37285	7.672809
951	1	-6301.162	-6332.225	31.06243	29.41184	7.606312
952	0	-6287.878	-6308.168	20.29035	24.70769	7.983774
953	1	-6277.215	-6301.303	24.08806	25.46609	7.850922
954	0	-6304.588	-6316.322	11.73406	25.53359	8.336176
955	1	-6308.392	-6329.97	21.57841	28.44343	7.947747
956	0	-6288.435	-6318.59	30.15546	26.2508	7.632313
957	1	-6292.354	-6306.044	13.68986	25.03856	8.255593
958	0	-6279.007	-6309.244	30.23719	29.32851	7.635443
959	1	-6288.623	-6325.018	36.39512	27.26071	7.416532
960	0	-6295.706	-6315.588	19.88161	31.21057	7.931173
961	1	-6293.885	-6315.541	21.65627	28.96563	7.935719
962	0	-6300.237	-6317.989	17.75181	27.21736	8.100836
963	1	-6274.626	-6313.751	39.12538	27.95978	7.326777
964	0	-6268.594	-6295.419	26.82492	28.51926	7.762564
965	1	-6294.395	-6316.413	22.01805	26.42402	7.943433
966	0	-6271.768	-6291.84	20.07201	29.12102	7.986945
967	1	-6270.12	-6293.046	22.9254	29.73927	7.875504
968	0	-6264.232	-6293.051	28.81936	24.50625	7.629853
969	1	-6294.443	-6318.304	23.86127	29.77038	7.84332
970	0	-6256.313	-6284.411	28.09842	26.65608	7.716272
971	1	-6307.859	-6323.58	15.72116	22.23371	8.060688
972	0	-6272.683	-6304.796	32.11261	27.99791	7.57766
973	1	-6301.173	-6314.214	13.04042	27.89771	8.261098
974	0	-6307.476	-6328.303	20.82699	27.96536	7.981161
975	1	-6307.437	-6339.305	31.86779	29.02197	7.582733
976	0	-6283.081	-6308.25	25.16871	26.02073	7.819121
977	1	-6309.725	-6329.943	20.21878	25.30494	8.00016
978	0	-6303.669	-6320.807	17.13809	28.21736	8.108453
979	1	-6304.926	-6336.225	31.29918	28.22638	7.606581
980	0	-6304.741	-6322.523	17.78232	25.23233	8.095378
981	1	-6278.455	-6307.127	28.6723	24.72009	7.645039
982	0	-6284.531	-6301.448	16.91658	23.04889	8.058796
983	1	-6286.22	-6307.106	20.88543	24.80719	7.962441
984	0	-6296.647	-6315.557	18.91016	26.2752	8.060764
985	1	-6264.274	-6292.543	28.26878	33.51162	7.587449
986	0	-6285.72	-6304.354	18.63372	31.14649	7.973516
987	1	-6297.16	-6320.298	23.13776	27.91358	7.899014
988	0	-6274.452	-6302.306	27.85471	29.75618	7.709442
989	1	-6305.194	-6323.188	17.99398	25.49909	8.090617
990	0	-6297.918	-6319.373	21.45467	27.37634	7.963965
991	1	-6305.497	-6318.072	12.57565	26.08877	8.302829
992	0	-6288.63	-6313.739	25.10893	26.49391	7.827122
993	1	-6318.564	-6332.219	13.65589	25.30385	8.259504
994	0	-6302.013	-6314.922	12.90826	23.46105	8.250003
995	1	-6286.725	-6299.409	12.6837	25.47184	8.29877
996	0	-6288.389	-6301.053	12.66408	26.28323	8.298432
997	1	-6291.881	-6316.29	24.40935	26.4253	7.852948
998	0	-6295.385	-6315.521	20.13586	26.70239	8.014975
999	1	-6282.119	-6308.743	26.62381	27.89617	7.774205
1000	0	-6284.843	-6300.195	15.35222	26.44262	8.195619
1001	1	-6303.409	-6321.481	18.07245	29.42742	8.047544
1002	0	-6294.481	-6307.728	13.2474	23.47882	8.236226
1003	1	-6302.568	-6322.07	19.50163	23.04495	7.94641
1004	0	-6285.759	-6304.284	18.52435	27.31804	8.071564
1005	1	-6290.642	-6310.184	19.54241	25.80429	8.033531
1006	0	-6292.074	-6311.503	19.42877	26.2993	8.04111
1007	1	-6286.856	-6318.072	31.2165	31.60882	7.557975
1008	0	-6299.397	-6323.652	24.25499	26.39761	7.858544
1009	1	-6292.097	-6308.724	16.6276	25.27802	8.141738
1010	0	-6298.229	-6315.16	16.93133	28.77399	8.10359
1011	1	-6301.459	-6313.566	12.10756	24.41891	8.310217
1012	0	-6296.177	-6308.503	12.32596	24.75994	8.306853
1013	1	-6280.597	-6305.004	24.40631	25.85096	7.845823
1014	0	-6270.95	-6297.828	26.87854	26.19972	7.756377
1015	1	-6283.461	-6307.304	23.84306	28.16414	7.871405
1016	0	-6278.298	-6298.245	19.9478	25.48105	8.013727
1017	1	-6307.15	-6341.948	34.79891	30.26017	7.469778
1018	0	-6307.781	-6341.832	34.05065	23.39787	7.343978
1019	1	-6307.819	-6326.508	18.68907	27.5348	8.063326
1020	0	-6281.656	-6295.762	14.10592	25.07672	8.239435
1021	1	-6277.325	-6306.969	29.64367	28.12863	7.665555
1022	0	-6301.13	-6310.312	9.182013	25.22765	8.436214
1023	1	-6284.773	-6312.437	27.6636	28.38721	7.734256
1024	0	-6298.749	-6315.553	16.80406	27.10172	8.136819
1025	1	-6298.306	-6321.01	22.70459	26.93188	7.919183
1026	0	-6290.578	-6307.703	17.12472	26.72383	8.127638
1027	1	-6313.053	-6331.291	18.23743	27.54694	8.079584
1028	0	-6295.826	-6309.88	14.05357	28.70083	8.205598
1029	1	-6292.843	-6314.769	21.92621	27.60568	7.945241
1030	0	-6280.13	-6306.996	26.86653	27.23463	7.765999
1031	1	-6282.142	-6305.783	23.64077	26.53704	7.882824
1032	0	-6282.277	-6295.276	12.99902	28.45373	8.249105
1033	1	-6308.378	-6330.904	22.52544	27.86371	7.92143
1034	0	-6293.308	-6320.177	26.86959	27.79756	7.765753
1035	1	-6291.459	-6322.202	30.74301	28.08023	7.626531
1036	0	-6276.103	-6312.372	36.26875	30.46904	7.418402
1037	1	-6287.297	-6317.58	30.28271	27.94954	7.643044
1038	0	-6293.787	-6319.015	25.22875	27.75097	7.825015
1039	1	-6281.66	-6308.7	27.03985	27.88914	7.759318
1040	0	-6293.079	-6317.464	24.38497	29.64014	7.828599
1041	1	-6299.911	-6313.95	14.03862	24.70054	8.236677
1042	0	-6316.278	-6326.933	10.65469	23.06385	8.331102
1043	1	-6300.171	-6316.526	16.3554	26.83851	8.155661
1044	0	-6293.575	-6302.429	8.85422	24.62512	8.445853
1045	1	-6303.75	-6325.415	21.66517	28.3574	7.946012
1046	0	-6320.997	-6324.377	3.37944	21.61215	8.582003
1047	1	-6268.797	-6301.958	33.161	29.09955	7.537635
1048	0	-6310.509	-6319.265	8.756182	26.80714	8.439362
1049	1	-6261.116	-6295.894	34.77815	26.98857	7.471833
1050	0	-6288.86	-6312.2	23.33914	28.37117	7.886803
1051	1	-6296.319	-6323.004	26.68537	25.14305	7.739864
1052	0	-6305.127	-6318.103	12.97652	25.57762	8.287657
1053	1	-6309.612	-6328.167	18.5544	24.92002	8.058905
1054	0	-6289.257	-6310.51	21.2529	24.3247	7.932406
1055	1	-6285.763	-6309.649	23.88629	26.03879	7.868645
1056	0	-6289.423	-6300.558	11.13506	24.79808	8.355386
1057	1	-6299.939	-6325.89	25.95006	26.8078	7.797974
1058	0	-6283.737	-6298.182	14.44519	24.3062	8.211821
1059	1	-6282.32	-6315.651	33.33067	27.3609	7.530006
1060	0	-6285.482	-6315.811	30.32891	29.56408	7.629169
1061	1	-6302.467	-6321.694	19.22688	26.92822	8.048329
1062	0	-6280.642	-6311.068	30.42528	28.17893	7.637663
1063	1	-6306.301	-6321.95	15.64854	24.76239	8.172708
1064	0	-6307.071	-6335.536	28.46506	30.94321	7.663146
1065	1	-6306.141	-6327.768	21.62673	26.63955	7.95902
1066	0	-6295.244	-6309.119	13.87464	27.7795	8.233597
1067	1	-6309.314	-6326.108	16.79478	25.88276	8.140417
1068	0	-6271.365	-6302.091	30.72649	27.97198	7.62717
1069	1	-6312.822	-6326.603	13.78021	26.87088	8.251255
1070	0	-6287.52	-6316.03	28.50976	30.51311	7.672056
1071	1	-6275.184	-6301.783	26.59835	29.23722	7.761016
1072	0	-6270.814	-6299.438	28.62385	27.49718	7.702441
1073	1	-6290.821	-6307.902	17.08063	27.88557	8.116478
1074	0	-6283.005	-6311.02	28.01519	27.29477	7.724062
1075	1	-6283.056	-6302.997	19.94066	26.65	8.02231
1076	0	-6277.379	-6298.834	21.45494	29.36266	7.934106
1077	1	-6267.63	-6308.453	40.82307	29.54141	7.274254
1078	0	-6295.341	-6324.416	29.07507	29.15581	7.677353
1079	1	-6272.369	-6307.588	35.21874	32.72505	7.403304
1080	0	-6314.143	-6336.585	22.44194	27.78308	7.925162
1081	1	-6277.967	-6309.9	31.93345	30.7088	7.555993
1082	0	-6291.573	-6310.281	18.7077	32.43178	7.920372
1083	1	-6285.204	-6321.245	36.04139	28.15907	7.438265
1084	0	-6289.457	-6313.858	24.40127	25.85378	7.846064
1085	1	-6308.477	-6324.738	16.2607	27.34493	8.154091
1086	0	-6299.612	-6327.571	27.95846	30.03241	7.700619
1087	1	-6294.035	-6316.834	22.79955	30.5314	7.858666
1088	0	-6305.568	-6335.511	29.94248	28.25753	7.654535
1089	1	-6307.281	-6317.122	9.841355	26.23078	8.406359
1090	0	-6301.147	-6317.555	16.40862	23.57944	8.105878
1091	1	-6309.896	-6324.913	15.01652	25.17141	8.204302
1092	0	-6312.696	-6326.728	14.03218	23.88271	8.217098
1093	1	-6305.637	-6328.642	23.00584	31.44471	7.823324
1094	0	-6306.615	-6328.839	22.22488	24.8199	7.908814
1095	1	-6281.303	-6316.896	35.59384	28.39032	7.454903
1096	0	-6316.752	-6332.05	15.29723	27.64756	8.184678
1097	1	-6308.899	-6325.438	16.53886	29.79639	8.088466
1098	0	-6282.405	-6306.837	24.43244	25.01319	7.825817
1099	1	-6279.054	-6302.271	23.21683	24.7214	7.865771
1100	0	-6301.511	-6316.253	14.74239	27.16084	8.212148
1101	1	-6302.947	-6323.69	20.74314	27.1924	7.99106
1102	0	-6292.168	-6318.495	26.32732	27.69324	7.785607
1103	1	-6310.44	-6315.2	4.759938	29.74517	8.486066
1104	0	-6288.306	-6305.357	17.0506	27.25062	8.126251
1105	1	-6301.651	-6322.449	20.79878	25.73083	7.983946
1106	0	-6291.131	-6312.71	21.57905	28.54027	7.946159
1107	1	-6307.641	-6324.354	16.71304	26.49446	8.144019
1108	0	-6293.741	-6309.153	15.41118	26.16152	8.194109
1109	1	-6285.241	-6316.394	31.15349	30.62425	7.583159
1110	0	-6273.608	-6303.539	29.93123	28.95171	7.650175
1111	1	-6303.544	-6326.443	22.89945	27.48812	7.91067
1112	0	-6304.592	-6321.824	17.23158	26.62109	8.124075
1113	1	-6312.997	-6329.697	16.69963	29.69909	8.086088
1114	0	-6288.528	-6319.392	30.86393	27.20004	7.618934
1115	1	-6297.027	-6312.709	15.68173	25.42441	8.180651
1116	0	-6295.411	-6323.529	28.11798	26.79687	7.717002
1117	1	-6299.46	-6314.381	14.92089	25.99661	8.212947
1118	0	-6291.197	-6317.96	26.76305	28.18706	7.76757
1119	1	-6302.616	-6326.047	23.43098	24.92137	7.863255
1120	0	-6284.003	-6304.002	19.99843	22.36763	7.878801
1121	1	-6292.598	-6310.381	17.78306	23.2175	8.03025
1122	0	-6297.421	-6319.081	21.65981	29.17217	7.931336
1123	1	-6297.545	-6313.422	15.87613	28.91992	8.136485
1124	0	-6296.873	-6311.714	14.8418	26.64908	8.213644
1125	1	-6300.366	-6311.725	11.35934	26.47341	8.346308
1126	0	-6295.386	-6316.522	21.13593	30.86841	7.902461
1127	1	-6302.31	-6327.8	25.48995	27.12002	7.816368
1128	0	-6273.724	-6307.493	33.76914	30.33199	7.502683
1129	1	-6289.13	-6318.206	29.07659	25.72007	7.661965
1130	0	-6271.283	-6302.333	31.0502	28.57812	7.614114
1131	1	-6282.571	-6307.402	24.83066	28.50589	7.832656
1132	0	-6274.556	-6299.776	25.22039	27.81234	7.825002
1133	1	-6264.176	-6299.517	35.34127	28.62933	7.463948
1134	0	-6301.365	-6319.135	17.76982	28.33035	8.08391
1135	1	-6298.472	-6328.889	30.41658	28.19743	7.637927
1136	0	-6292.41	-6315.869	23.45822	28.29288	7.883582
1137	1	-6296.295	-6321.614	25.31807	29.16658	7.806029
1138	0	-6288.504	-6307.699	19.19533	27.35323	8.046699
1139	1	-6305.161	-6324.108	18.94695	25.32663	8.050763
1140	0	-6296.119	-6313.086	16.96761	26.41842	8.134574
1141	1	-6294.892	-6312.201	17.30833	26.40156	8.121695
1142	0	-6286.658	-6307.977	21.31875	25.61818	7.962127
1143	1	-6285.517	-6324.684	39.16691	26.02606	7.281349
1144	0	-6295.84	-6321.075	25.2353	28.58576	7.817492
1145	1	-6312.75	-6332.384	19.63475	29.2274	7.99943
1146	0	-6308.927	-6326.762	17.83461	26.96313	8.099808
1147	1	-6285.309	-6304.933	19.62343	25.53042	8.027152
1148	0	-6284.533	-6310.652	26.11807	30.18292	7.758469
1149	1	-6309.522	-6308.668	-0.8541193	22.09394	8.800656
1150	0	-6295.601	-6318.318	22.71679	28.4288	7.907933
1151	1	-6280.004	-6305.904	25.89916	26.5891	7.798204
1152	0	-6292.339	-6304.352	12.01351	25.55079	8.325264
1153	1	-6306.735	-6322.72	15.9854	25.5302	8.169649
1154	0	-6307.034	-6325.904	18.87006	26.29618	8.062346
1155	1	-6280.902	-6314.218	33.3154	27.33479	7.530299
1156	0	-6277.152	-6302.049	24.89711	25.19183	7.812325
1157	1	-6287.327	-6307.443	20.11596	29.40841	7.978576
1158	0	-6276.397	-6300.435	24.03787	29.55542	7.842147
1159	1	-6285.564	-6318.601	33.03759	26.13328	7.519648
1160	0	-6280.22	-6300.527	20.30686	29.03425	7.980815
1161	1	-6315.487	-6328.569	13.08127	22.96624	8.22126
1162	0	-6289.837	-6307.534	17.6968	29.72548	8.051729
1163	1	-6304.447	-6337.397	32.95001	26.79736	7.536689
1164	0	-6280.023	-6304.501	24.47829	27.74536	7.85209
1165	1	-6296.496	-6334.25	37.75458	28.31028	7.378381
1166	0	-6289.428	-6312.409	22.98113	27.15774	7.908822
1167	1	-6285.536	-6308.435	22.89866	29.14263	7.889455
1168	0	-6299.115	-6309.078	9.962516	26.07452	8.403105
1169	1	-6274.964	-6315.657	40.69344	27.74715	7.26769
1170	0	-6294.514	-6314.672	20.15779	25.6164	8.007422
1171	1	-6278.439	-6306.18	27.7408	26.16283	7.722843
1172	0	-6293.27	-6315.693	22.42236	24.9856	7.905456
1173	1	-6287.175	-6315.544	28.36977	28.04981	7.711165
1174	0	-6281.736	-6303.981	22.24453	25.77243	7.928366
1175	1	-6293.384	-6323.273	29.88892	25.12709	7.611879
1176	0	-6277.228	-6301.337	24.10902	26.71721	7.866255
1177	1	-6323.69	-6327.191	3.501604	25.29053	8.660905
1178	0	-6286.38	-6310.989	24.60865	28.26846	7.843179
1179	1	-6301.413	-6321.776	20.36315	29.09561	7.977518
1180	0	-6299.556	-6330.906	31.34983	29.87329	7.590232
1181	1	-6296.038	-6327.858	31.82011	28.31689	7.587991
1182	0	-6276.912	-6301.848	24.93611	28.73574	7.82594
1183	1	-6297.65	-6331.794	34.14308	28.42266	7.506007
1184	0	-6280.574	-6306.158	25.58416	30.48292	7.768716
1185	1	-6287.248	-6309.254	22.00609	25.89095	7.939176
1186	0	-6300.342	-6320.396	20.05438	27.33509	8.01543
1187	1	-6301.476	-6319.827	18.35108	25.17912	8.071958
1188	0	-6301.886	-6319.157	17.27106	24.26982	8.094479
1189	1	-6292.086	-6311.51	19.42457	25.16683	8.029094
1190	0	-6309.228	-6324.798	15.56919	24.94153	8.179046
1191	1	-6305.805	-6314.309	8.503553	23.91475	8.449279
1192	0	-6325.513	-6344.925	19.41181	25.10529	8.028417
1193	1	-6295.267	-6321.939	26.6718	26.88877	7.771611
1194	0	-6274.676	-6305.205	30.52926	27.89993	7.634208
1195	1	-6283.302	-6309.05	25.7479	29.0533	7.793117
1196	0	-6281.178	-6296.49	15.31289	25.70698	8.197039
1197	1	-6297.687	-6329.774	32.08706	26.31575	7.560146
1198	0	-6315.324	-6338.64	23.31605	28.091	7.89091
1199	1	-6315.129	-6329.117	13.98886	27.06586	8.241164
1200	0	-6273.88	-6308.381	34.50132	30.56378	7.47486
1201	1	-6301.8	-6321.859	20.05884	28.60268	7.998258
1202	0	-6300.215	-6320.242	20.02719	24.95979	8.00073
1203	1	-6300.742	-6315.604	14.86211	27.58266	8.201522
1204	0	-6270.894	-6315.046	44.15246	28.29497	7.152181
1205	1	-6276.931	-6294.401	17.46999	25.99063	8.114867
1206	0	-6296.926	-6320.709	23.78254	29.19787	7.858082
1207	1	-6313.999	-6318.5	4.500768	24.80447	8.622921
1208	0	-6264.266	-6290.617	26.35123	28.88822	7.774711
1209	1	-6293.854	-6313.814	19.95985	26.79761	8.021444
1210	0	-6317.555	-6328.195	10.63996	27.24659	8.361576
1211	1	-6305.253	-6319.257	14.00315	23.77887	8.214945
1212	0	-6293.063	-6311.025	17.96232	25.99109	8.095926
1213	1	-6290.474	-6315.14	24.66608	26.43427	7.843315
1214	0	-6283.01	-6314.011	31.00087	27.17938	7.613717
1215	1	-6288.58	-6317.908	29.32803	26.21385	7.66315
1216	0	-6279.251	-6311.915	32.66426	28.52251	7.557804
1217	1	-6292.587	-6318.635	26.04777	27.25611	7.796095
1218	0	-6315.688	-6333.905	18.21682	26.06809	8.086511
1219	1	-6289.36	-6320.804	31.44421	27.24516	7.59801
1220	0	-6293.479	-6310.754	17.27502	26.32529	8.123003
1221	1	-6315.553	-6326.187	10.63474	25.08605	8.377914
1222	0	-6279.661	-6302.379	22.71866	29.36407	7.891037
1223	1	-6297.818	-6322.508	24.6899	25.63247	7.830823
1224	0	-6306.539	-6318.053	11.51406	26.30145	8.342039
1225	1	-6306.461	-6320.355	13.89478	23.41782	8.206228
1226	0	-6300.178	-6317.534	17.35586	24.96386	8.107831
1227	1	-6294.766	-6323.92	29.15433	27.93624	7.683438
1228	0	-6282.763	-6301.053	18.29088	28.11263	8.069432
1229	1	-6293.52	-6315.131	21.61166	28.03129	7.952323
1230	0	-6280.829	-6312.646	31.81702	27.59664	7.586904
1231	1	-6287.438	-6302.998	15.56016	24.95024	8.179548
1232	0	-6289.538	-6309.535	19.99645	27.06768	8.019194
1233	1	-6283.861	-6305.018	21.15613	26.91959	7.976698
1234	0	-6267.398	-6296.202	28.80403	27.19808	7.694654
1235	1	-6284.414	-6305.967	21.55244	28.38596	7.949553
1236	0	-6280.309	-6299.416	19.10684	25.98758	8.051868
1237	1	-6282.103	-6306.642	24.53921	25.84619	7.840603
1238	0	-6289.422	-6320.964	31.5423	27.38173	7.595525
1239	1	-6307.989	-6326.042	18.05277	28.2755	8.074962
1240	0	-6287.932	-6313.148	25.21596	30.31259	7.785156
1241	1	-6281.368	-6308.942	27.57451	26.98926	7.738752
1242	0	-6307.762	-6333.648	25.88596	27.45144	7.802062
1243	1	-6295.458	-6314.758	19.29918	26.25569	8.04589
1244	0	-6268.185	-6310.396	42.21058	31.90366	7.20541
1245	1	-6311.497	-6330.425	18.92815	28.60111	8.037821
1246	0	-6277.301	-6307.884	30.5829	29.17628	7.625415
1247	1	-6316.365	-6331.929	15.56435	28.3675	8.160924
1248	0	-6297.842	-6330.958	33.11617	29.61613	7.534303
1249	1	-6298.294	-6320.677	22.38279	24.94882	7.90606
1250	0	-6294.573	-6313.844	19.27098	27.28708	8.044486
1251	1	-6321.12	-6331.118	9.997965	25.67354	8.403893
1252	0	-6284.969	-6299.805	14.83612	28.06368	8.19336
1253	1	-6305.382	-6314.568	9.186054	29.46749	8.348008
1254	0	-6289.995	-6318.205	28.20997	27.11685	7.716054
1255	1	-6309.025	-6321.106	12.08155	28.42611	8.282108
1256	0	-6295.913	-6318.004	22.09125	29.33696	7.913005
1257	1	-6289.928	-6308.352	18.42434	24.74143	8.060113
1258	0	-6292.347	-6307.662	15.31537	29.3002	8.145069
1259	1	-6295.853	-6324.393	28.54016	29.68868	7.687584
1260	0	-6279.046	-6307.207	28.16067	29.11817	7.709223
1261	1	-6307.636	-6328.779	21.14344	27.71232	7.972612
1262	0	-6294.372	-6328.073	33.7015	30.64356	7.499609
1263	1	-6291.967	-6317.065	25.09741	25.55725	7.813331
1264	0	-6267.009	-6300.584	33.57564	30.6427	7.503732
1265	1	-6293.481	-6318.988	25.50654	25.39188	7.793418
1266	0	-6289.625	-6303.606	13.98084	25.47693	8.247875
1267	1	-6322.28	-6346.369	24.08917	27.35767	7.867777
1268	0	-6265.171	-6296.582	31.4116	30.42929	7.578579
1269	1	-6271.431	-6300.841	29.4098	26.63484	7.666795
1270	0	-6288.096	-6315.41	27.31435	30.03945	7.721919
1271	1	-6295.111	-6319.376	24.26495	25.92788	7.852501
1272	0	-6315.139	-6331.475	16.33607	25.79155	8.157722
1273	1	-6290.334	-6316.048	25.7144	28.39608	7.80283
1274	0	-6285.487	-6305.061	19.5739	28.35608	8.019782
1275	1	-6265.311	-6299.765	34.45371	29.38323	7.491244
1276	0	-6310.917	-6326.047	15.12994	24.71278	8.192729
1277	1	-6292.635	-6310.065	17.43076	26.78367	8.115895
1278	0	-6292.109	-6309.365	17.25563	26.71244	8.122793
1279	1	-6279.729	-6294.757	15.02875	24.30564	8.187798
1280	0	-6304.572	-6315.319	10.74701	23.89437	8.354952
1281	1	-6274.337	-6307.532	33.1944	29.60907	7.531742
1282	0	-6292.909	-6317.422	24.51296	28.3508	7.845662
1283	1	-6301.725	-6311.593	9.86867	25.98245	8.407387
1284	0	-6301.107	-6315.46	14.35365	24.52945	8.220624
1285	1	-6288.429	-6295.879	7.450768	26.7002	8.49007
1286	0	-6289.518	-6310.612	21.09361	25.85604	7.974028
1287	1	-6294.698	-6310.509	15.81116	23.51034	8.128364
1288	0	-6299.607	-6324.598	24.99061	29.63895	7.808191
1289	1	-6286.886	-6308.578	21.69184	24.48934	7.920132
1290	0	-6306.728	-6322.335	15.60663	23.70017	8.144598
1291	1	-6295.024	-6308.466	13.44162	28.53197	8.2315
1292	0	-6312.661	-6332.907	20.24533	27.14521	8.009626
1293	1	-6280.571	-6309.889	29.31867	31.06818	7.632453
1294	0	-6294.796	-6328.867	34.07102	27.30679	7.502335
1295	1	-6288.963	-6304.726	15.7634	24.07878	8.151025
1296	0	-6274.115	-6294.931	20.81532	26.29429	7.988361
1297	1	-6280.491	-6308.439	27.94751	24.12411	7.647348
1298	0	-6280.719	-6304.369	23.64973	27.04777	7.884218
1299	1	-6305.923	-6325.968	20.04488	27.18395	8.016789
1300	0	-6295.2	-6305.956	10.75575	26.26781	8.371177
1301	1	-6301.961	-6318.556	16.59496	25.12285	8.140884
1302	0	-6278.558	-6302.38	23.82137	27.54076	7.876906
1303	1	-6299.248	-6333.013	33.76509	28.32264	7.519308
1304	0	-6281.05	-6295.284	14.23436	27.27096	8.229302
1305	1	-6276.662	-6305.329	28.66703	29.39582	7.687995
1306	0	-6308.189	-6327.702	19.51338	26.34617	8.038038
1307	1	-6289.723	-6319.883	30.15975	26.56223	7.637559
1308	0	-6292.789	-6316.569	23.77988	27.8797	7.876284
1309	1	-6314.384	-6333.448	19.06427	26.73509	8.055035
1310	0	-6303.276	-6320.233	16.95701	25.66172	8.132742
1311	1	-6294.814	-6324.228	29.41444	30.30734	7.646758
1312	0	-6291.951	-6308.577	16.62593	27.96038	8.131474
1313	1	-6299.441	-6322.002	22.56103	26.90874	7.924504
1314	0	-6278.824	-6300.686	21.8627	27.55153	7.947948
1315	1	-6309.128	-6327.909	18.78065	27.00836	8.064472
1316	0	-6260.695	-6295.397	34.70271	32.27662	7.431308
1317	1	-6296.462	-6316.378	19.91545	26.05507	8.021259
1318	0	-6296.749	-6323.317	26.56772	27.65513	7.777014
1319	1	-6297.513	-6318.226	20.71319	29.08393	7.965743
1320	0	-6306.625	-6330.72	24.09507	27.19672	7.867791
1321	1	-6281.55	-6301.752	20.20223	27.00274	8.011858
1322	0	-6299.425	-6318.194	18.76844	27.07414	8.06452
1323	1	-6303.829	-6321.226	17.39673	27.21055	8.113949
1324	0	-6304.59	-6315.709	11.1192	28.91343	8.30118
1325	1	-6280.457	-6319.216	38.75892	32.45401	7.301598
1326	0	-6293.092	-6312.968	19.87678	25.41528	8.015507
1327	1	-6281.349	-6308.499	27.14981	28.66473	7.749692
1328	0	-6294.798	-6328.105	33.30645	29.2125	7.53178
