Iteration	Posterior	Likelihood	Prior	br_len_lambda	tree_length
9270	-6296.927	-6318.099	21.17205	27.29082	7.974796
9280	-6304.162	-6322.835	18.67383	27.77896	8.060844
9290	-6310.252	-6340.701	30.4495	28.32392	7.636368
9300	-6287.53	-6318.956	31.426	27.9704	7.602161
9310	-6314.114	-6319.106	4.992363	22.63421	8.561266
9320	-6299.449	-6314.659	15.21003	26.76983	8.198922
9330	-6291.976	-6316.748	24.77186	25.26409	7.819194
9340	-6321.944	-6326.327	4.382457	24.39811	8.62645
9350	-6297.826	-6314.876	17.0505	22.92271	8.045969
9360	-6288.392	-6313.339	24.94699	25.79256	7.823875
9370	-6301.856	-6320.475	18.61928	27.4617	8.066664
9380	-6281.905	-6308.955	27.05088	28.59886	7.753844
9390	-6293.815	-6323.465	29.65023	30.18905	7.641324
9400	-6297.278	-6320.959	23.68083	28.39573	7.874449
9410	-6287.579	-6308.576	20.99715	26.77583	7.982741
9420	-6302.736	-6316.471	13.73459	24.32513	8.241497
9430	-6313.747	-6323.4	9.653126	26.50149	8.410395
9440	-6291.316	-6308.415	17.09871	26.24887	8.129697
9450	-6294.719	-6317.472	22.75317	25.07274	7.894501
9460	-6290.841	-6306.085	15.24432	24.76526	8.189084
9470	-6286.115	-6313.396	27.28149	26.9977	7.74966
9480	-6296.238	-6318.85	22.61174	25.62168	7.911716
9490	-6308.212	-6332.39	24.17831	29.19665	7.84455
9500	-6282.027	-6307.522	25.49573	25.9816	7.805927
9510	-6298.836	-6320.818	21.9826	27.35299	7.944801
9520	-6287.485	-6308.546	21.06098	24.39001	7.942574
9530	-6308.288	-6324.133	15.84536	24.87311	8.166805
9540	-6271.557	-6306.739	35.18241	30.28821	7.456713
9550	-6291.32	-6303.702	12.3826	26.15138	8.309927
9560	-6290.844	-6304.886	14.04206	26.15072	8.246473
9570	-6282.958	-6312.342	29.38388	28.55978	7.672554
9580	-6298.671	-6319.947	21.27687	25.63581	7.964025
9590	-6297.272	-6327.998	30.726	25.6271	7.595179
9600	-6274.592	-6315.724	41.13241	29.67887	7.263469
9610	-6270.725	-6300.162	29.43701	26.9661	7.66953
9620	-6293.766	-6328.37	34.604	28.69443	7.489589
9630	-6299.129	-6325.868	26.73907	25.24224	7.740696
9640	-6293.049	-6317.751	24.70182	28.09379	7.841554
9650	-6297.814	-6324.554	26.74008	25.03331	7.734218
9660	-6305.918	-6319.974	14.05599	27.79782	8.226709
9670	-6307.134	-6319.799	12.6654	27.78006	8.277115
9680	-6299.945	-6318.037	18.09182	27.0784	8.08948
9690	-6280.798	-6307.925	27.12634	27.57492	7.756891
9700	-6303.35	-6313.278	9.928145	24.30663	8.397668
9710	-6309.583	-6328.222	18.63925	23.61727	8.01299
9720	-6286.93	-6318.332	31.40124	32.18685	7.536214
9730	-6296.668	-6316.338	19.66984	27.99961	8.022054
9740	-6292.333	-6309.848	17.5151	27.33592	8.108316
9750	-6276.923	-6306.884	29.96169	28.04913	7.654412
9760	-6269.616	-6316.876	47.2602	29.97636	7.057846
9770	-6257.071	-6295.805	38.73462	31.48887	7.32233
9780	-6277.709	-6291.859	14.14963	27.40846	8.230291
9790	-6302.871	-6320.98	18.10878	27.21128	8.087774
9800	-6282.612	-6313.055	30.44231	30.35017	7.612008
9810	-6290.878	-6305.662	14.78368	25.52065	8.216658
9820	-6300.567	-6316.307	15.74031	30.58668	8.087848
9830	-6288.524	-6306.626	18.1017	25.28778	8.083569
9840	-6297.22	-6320.291	23.07104	29.48159	7.876502
9850	-6294.378	-6309.004	14.62591	22.11798	8.101757
9860	-6276.823	-6302.853	26.03078	26.05712	7.786584
9870	-6265.934	-6299.443	33.50876	27.73421	7.526546
9880	-6278.162	-6299.025	20.86238	26.43958	7.987227
9890	-6283.131	-6315.101	31.96996	28.4415	7.582411
9900	-6274.631	-6293.354	18.72336	27.89519	8.057428
9910	-6283.208	-6304.565	21.35647	28.42941	7.955774
9920	-6275.215	-6297.775	22.56011	26.02745	7.919448
9930	-6282.112	-6299.74	17.62837	24.24723	8.07906
9940	-6287.125	-6310.578	23.45221	27.29368	7.891239
9950	-6272.605	-6296.89	24.28467	27.44436	7.860415
9960	-6278.775	-6303.972	25.19614	26.93921	7.826698
9970	-6298.692	-6321.583	22.89127	30.7755	7.848434
9980	-6292.651	-6310.767	18.11611	25.97054	8.089899
9990	-6295.189	-6312.417	17.22838	28.78094	8.093101
10000	-6281.6	-6316.864	35.26388	27.50688	7.461067
